:ID;:LABEL;type;open_date:datetime;closed_date:datetime
903697;Claim;Furto Auto;2022-04-17T18:47:18.579944;2022-04-22T18:57:55.579944
903700;Claim;Incendio doloso Casa;2022-10-10T18:49:45.579944;2022-10-15T18:59:05.579944
903703;Claim;Incendio doloso Casa;2022-01-29T18:52:14.579944;2022-02-03T18:59:25.579944
903709;Claim;Furto Auto;2022-04-08T18:49:06.580943;2022-04-13T18:54:09.580943
903712;Claim;Incendio doloso Auto;2022-06-13T18:50:27.580943;2022-06-18T18:58:41.580943
903715;Claim;Furto in Casa;2022-02-11T18:51:43.580943;2022-02-16T19:00:48.580943
903721;Claim;Incendio doloso Auto;2022-05-14T18:51:45.580943;2022-05-19T19:01:48.580943
903724;Claim;Incendio doloso Auto;2022-10-07T18:47:27.580943;2022-10-12T18:57:50.580943
903727;Claim;Incendio doloso Casa;2022-11-08T18:50:44.580943;2022-11-13T19:00:49.580943
903739;Claim;Furto in Casa;2022-04-11T18:47:28.581941;2022-04-16T18:54:37.581941
903745;Claim;Furto in Casa;2022-02-01T18:50:16.581941;2022-02-06T19:01:02.581941
903748;Claim;Incendio doloso Casa;2022-09-11T18:50:58.581941;2022-09-16T19:01:39.581941
903754;Claim;Furto Auto;2022-10-31T18:50:41.582942;2022-11-05T18:56:55.582942
903757;Claim;Incendio doloso Casa;2022-07-29T18:49:55.582942;2022-08-03T18:55:50.582942
903778;Claim;Incidente Auto;2022-04-12T18:50:09.583943;2022-04-17T18:58:15.583943
903781;Claim;Furto Auto;2022-08-30T18:52:52.583943;2022-09-04T19:00:27.583943
903787;Claim;Furto Auto;2022-09-30T18:47:05.583943;2022-10-05T18:57:49.583943
903808;Claim;Furto Auto;2022-04-06T18:48:38.584941;2022-04-11T18:54:27.584941
903817;Claim;Furto Auto;2023-01-12T18:47:51.585942;2023-01-17T18:58:17.585942
903820;Claim;Incendio doloso Casa;2022-06-28T18:52:54.585942;2022-07-03T19:03:07.585942
903829;Claim;Incidente Auto;2022-10-31T18:49:50.585942;2022-11-05T19:00:37.585942
903853;Claim;Incendio doloso Casa;2022-02-16T18:48:11.587448;2022-02-21T18:54:47.587448
903871;Claim;Furto in Casa;2022-10-26T18:49:25.588454;2022-10-31T18:59:00.588454
903874;Claim;Incendio doloso Casa;2022-10-31T18:50:51.588454;2022-11-05T18:56:17.588454
903880;Claim;Incendio doloso Casa;2022-01-29T18:50:26.588454;2022-02-03T19:00:47.588454
903883;Claim;Furto Auto;2022-12-22T18:51:22.588454;2022-12-27T19:00:43.588454
903889;Claim;Furto Auto;2022-02-11T18:52:39.589461;2022-02-16T19:01:49.589461
903892;Claim;Incendio doloso Casa;2023-01-03T18:48:54.589461;2023-01-08T18:57:44.589461
903901;Claim;Furto Auto;2022-06-10T18:51:34.589461;2022-06-15T18:57:48.589461
903904;Claim;Incendio doloso Casa;2022-07-02T18:52:37.589461;2022-07-07T18:58:02.589461
903931;Claim;Incidente Auto;2022-02-22T18:52:49.591455;2022-02-27T18:57:51.591455
903934;Claim;Furto Auto;2023-01-10T18:48:34.591455;2023-01-15T18:57:02.591455
903937;Claim;Incendio doloso Auto;2022-08-11T18:47:02.591455;2022-08-16T18:54:41.591455
903952;Claim;Incendio doloso Auto;2022-11-09T18:51:11.592458;2022-11-14T18:58:48.592458
903955;Claim;Incidente Auto;2022-08-19T18:49:56.592458;2022-08-24T19:00:55.592458
903958;Claim;Incendio doloso Auto;2022-05-12T18:51:00.592458;2022-05-17T19:00:52.592458
903967;Claim;Furto Auto;2022-03-03T18:48:25.593462;2022-03-08T18:58:33.593462
903976;Claim;Incidente Auto;2022-05-05T18:47:38.593462;2022-05-10T18:57:12.593462
903979;Claim;Incendio doloso Casa;2022-06-14T18:49:24.593462;2022-06-19T18:59:27.593462
903982;Claim;Incendio doloso Casa;2022-04-29T18:47:24.593462;2022-05-04T18:53:19.593462
903997;Claim;Furto Auto;2022-11-30T18:51:46.594455;2022-12-05T18:57:11.594455
904003;Claim;Incidente Auto;2022-05-26T18:47:05.595456;2022-05-31T18:56:03.595456
904009;Claim;Furto Auto;2022-02-09T18:52:34.595456;2022-02-14T18:57:56.595456
904015;Claim;Incidente Auto;2022-02-26T18:48:53.595456;2022-03-03T18:59:14.595456
904021;Claim;Incidente Auto;2022-09-14T18:50:00.596455;2022-09-19T18:56:46.596455
904027;Claim;Furto Auto;2022-10-11T18:48:20.596455;2022-10-16T18:58:24.596455
904030;Claim;Furto Auto;2022-11-06T18:48:02.596455;2022-11-11T18:57:22.596455
904033;Claim;Incidente Auto;2022-10-18T18:52:19.596455;2022-10-23T18:59:07.596455
904039;Claim;Furto Auto;2022-06-02T18:47:01.596455;2022-06-07T18:57:41.596455
904042;Claim;Incendio doloso Auto;2022-09-04T18:49:28.597461;2022-09-09T18:59:31.597461
904045;Claim;Incendio doloso Auto;2022-03-27T18:49:53.597461;2022-04-01T18:57:40.597461
904051;Claim;Furto in Casa;2023-01-06T18:48:02.597461;2023-01-11T18:55:07.597461
904054;Claim;Incidente Auto;2022-07-19T18:51:43.597461;2022-07-24T18:56:57.597461
904069;Claim;Incidente Auto;2022-12-14T18:48:52.598620;2022-12-19T18:57:37.598620
904072;Claim;Incendio doloso Casa;2022-03-02T18:49:47.598620;2022-03-07T18:56:25.598620
904075;Claim;Furto in Casa;2022-07-07T18:49:28.598620;2022-07-12T18:55:06.598620
904081;Claim;Furto in Casa;2022-12-26T18:52:33.599622;2022-12-31T18:58:39.599622
904093;Claim;Furto in Casa;2022-11-11T18:48:30.599622;2022-11-16T18:54:08.599622
904099;Claim;Furto in Casa;2022-08-13T18:49:22.599622;2022-08-18T18:57:33.599622
904123;Claim;Incidente Auto;2022-04-20T18:50:43.600623;2022-04-25T19:01:15.600623
904126;Claim;Incendio doloso Casa;2022-12-22T18:49:49.601621;2022-12-27T18:59:14.601621
904132;Claim;Incidente Auto;2022-05-18T18:48:42.601621;2022-05-23T18:57:29.601621
904138;Claim;Incidente Auto;2022-12-30T18:47:40.601621;2023-01-04T18:57:50.601621
904144;Claim;Incidente Auto;2022-12-13T18:50:39.601621;2022-12-18T18:58:51.601621
904153;Claim;Incidente Auto;2022-09-14T18:50:11.602621;2022-09-19T18:58:07.602621
904159;Claim;Incidente Auto;2022-04-10T18:51:05.602621;2022-04-15T18:57:06.602621
904165;Claim;Furto in Casa;2022-09-07T18:52:47.602621;2022-09-12T18:59:58.602621
904174;Claim;Furto Auto;2022-06-23T18:47:13.603620;2022-06-28T18:53:27.603620
904183;Claim;Furto in Casa;2022-02-20T18:49:40.603620;2022-02-25T18:58:44.603620
904186;Claim;Incidente Auto;2022-12-23T18:50:08.603620;2022-12-28T18:55:23.603620
904195;Claim;Furto in Casa;2022-10-28T18:52:51.603620;2022-11-02T18:58:17.603620
904198;Claim;Furto Auto;2022-06-08T18:48:18.604626;2022-06-13T18:57:31.604626
904201;Claim;Incendio doloso Auto;2022-12-01T18:50:08.604626;2022-12-06T18:58:49.604626
904204;Claim;Incendio doloso Casa;2022-07-25T18:48:01.604626;2022-07-30T18:55:31.604626
904216;Claim;Incendio doloso Casa;2022-11-25T18:51:19.604626;2022-11-30T19:00:41.604626
904222;Claim;Furto Auto;2023-01-13T18:50:49.605621;2023-01-18T19:01:30.605621
904228;Claim;Furto Auto;2022-01-31T18:52:55.605621;2022-02-05T19:01:48.605621
904231;Claim;Furto Auto;2022-07-14T18:51:27.605621;2022-07-19T18:56:39.605621
904234;Claim;Furto Auto;2022-04-03T18:49:04.605621;2022-04-08T18:56:16.605621
904240;Claim;Incendio doloso Casa;2022-07-16T18:50:30.606620;2022-07-21T18:58:01.606620
904249;Claim;Incidente Auto;2023-01-02T18:49:19.606620;2023-01-07T18:59:40.606620
904264;Claim;Incendio doloso Auto;2022-12-02T18:51:48.607620;2022-12-07T18:58:16.607620
904267;Claim;Furto in Casa;2022-05-15T18:48:34.607620;2022-05-20T18:56:32.607620
904270;Claim;Furto Auto;2022-05-07T18:47:21.607620;2022-05-12T18:55:38.607620
904273;Claim;Incendio doloso Auto;2022-09-23T18:47:55.607620;2022-09-28T18:55:42.607620
904279;Claim;Incidente Auto;2022-06-25T18:51:25.607620;2022-06-30T19:01:32.607620
904282;Claim;Incidente Auto;2022-04-07T18:51:34.607620;2022-04-12T18:59:57.607620
904285;Claim;Furto in Casa;2022-11-05T18:50:07.608762;2022-11-10T18:56:20.608762
904291;Claim;Furto in Casa;2022-07-15T18:47:33.608762;2022-07-20T18:52:34.608762
904297;Claim;Furto Auto;2022-05-27T18:47:17.608762;2022-06-01T18:54:46.608762
904300;Claim;Incidente Auto;2022-11-07T18:49:15.608762;2022-11-12T18:58:10.608762
904306;Claim;Incendio doloso Auto;2022-11-08T18:51:21.609761;2022-11-13T19:02:04.609761
904315;Claim;Furto in Casa;2022-11-14T18:52:22.609761;2022-11-19T18:58:11.609761
904318;Claim;Incendio doloso Casa;2022-07-23T18:48:28.609761;2022-07-28T18:57:25.609761
904321;Claim;Furto in Casa;2022-04-08T18:52:26.610759;2022-04-13T19:02:47.610759
904330;Claim;Furto Auto;2022-09-12T18:49:26.610759;2022-09-17T18:54:55.610759
904333;Claim;Furto in Casa;2022-07-13T18:47:22.610759;2022-07-18T18:53:03.610759
904339;Claim;Furto Auto;2022-07-25T18:48:09.610759;2022-07-30T18:53:56.610759
904342;Claim;Incendio doloso Auto;2022-10-13T18:52:27.611758;2022-10-18T18:59:41.611758
904345;Claim;Incendio doloso Auto;2022-04-29T18:50:43.611758;2022-05-04T18:57:51.611758
904357;Claim;Furto Auto;2022-07-26T18:49:37.611758;2022-07-31T18:55:09.611758
904366;Claim;Furto in Casa;2022-12-27T18:50:46.612765;2023-01-01T18:58:14.612765
904372;Claim;Incidente Auto;2022-11-04T18:47:10.612765;2022-11-09T18:56:46.612765
904375;Claim;Incidente Auto;2022-05-12T18:49:51.612765;2022-05-17T18:59:40.612765
904378;Claim;Incidente Auto;2022-06-22T18:51:02.612765;2022-06-27T19:01:50.612765
904381;Claim;Incidente Auto;2022-07-03T18:49:05.612765;2022-07-08T18:58:17.612765
904390;Claim;Furto Auto;2022-05-12T18:50:29.613764;2022-05-17T18:58:39.613764
904411;Claim;Incidente Auto;2022-10-13T18:50:52.614760;2022-10-18T18:57:22.614760
904414;Claim;Incendio doloso Casa;2022-08-10T18:52:07.614760;2022-08-15T18:59:33.614760
904438;Claim;Furto Auto;2022-12-05T18:48:58.615764;2022-12-10T18:55:41.615764
904450;Claim;Incendio doloso Casa;2022-06-15T18:47:26.615764;2022-06-20T18:53:29.615764
904456;Claim;Incendio doloso Casa;2022-02-10T18:52:26.616763;2022-02-15T18:59:20.616763
904459;Claim;Furto Auto;2022-12-12T18:48:16.616763;2022-12-17T18:57:15.616763
904462;Claim;Incendio doloso Casa;2022-09-28T18:52:48.616763;2022-10-03T18:59:02.616763
904465;Claim;Incendio doloso Casa;2022-06-23T18:48:43.616763;2022-06-28T18:54:38.616763
904468;Claim;Incidente Auto;2022-12-23T18:49:34.616763;2022-12-28T18:58:03.616763
904471;Claim;Furto in Casa;2022-02-08T18:47:16.616763;2022-02-13T18:55:09.616763
904474;Claim;Furto in Casa;2022-12-01T18:50:54.616763;2022-12-06T18:56:27.616763
904477;Claim;Incendio doloso Auto;2022-03-04T18:47:41.617760;2022-03-09T18:55:22.617760
904483;Claim;Incendio doloso Auto;2022-02-06T18:50:08.617760;2022-02-11T18:59:53.617760
904486;Claim;Furto in Casa;2022-07-10T18:50:25.617760;2022-07-15T18:59:28.617760
904489;Claim;Furto in Casa;2022-09-24T18:49:08.617760;2022-09-29T18:54:31.617760
904492;Claim;Furto in Casa;2022-10-21T18:52:06.617760;2022-10-26T18:58:41.617760
904495;Claim;Incidente Auto;2022-11-11T18:48:40.617760;2022-11-16T18:57:13.617760
904498;Claim;Incendio doloso Auto;2023-01-13T18:48:36.617760;2023-01-18T18:57:30.617760
904510;Claim;Furto in Casa;2022-06-26T18:48:26.618866;2022-07-01T18:56:57.618866
904516;Claim;Incidente Auto;2022-07-31T18:52:34.618866;2022-08-05T19:00:20.618866
904519;Claim;Incidente Auto;2022-02-04T18:48:22.619868;2022-02-09T18:54:15.619868
904522;Claim;Incendio doloso Casa;2023-01-13T18:50:45.619868;2023-01-18T18:59:38.619868
904525;Claim;Incidente Auto;2022-07-05T18:48:04.619868;2022-07-10T18:58:34.619868
904528;Claim;Incendio doloso Auto;2022-11-02T18:52:01.619868;2022-11-07T18:58:53.619868
904534;Claim;Incidente Auto;2022-11-28T18:51:18.619868;2022-12-03T18:59:24.619868
904537;Claim;Furto in Casa;2022-09-18T18:47:48.620870;2022-09-23T18:57:10.620870
904540;Claim;Incendio doloso Casa;2022-03-12T18:47:04.620870;2022-03-17T18:54:45.620870
904546;Claim;Incendio doloso Casa;2022-02-04T18:47:36.620870;2022-02-09T18:53:53.620870
904549;Claim;Incendio doloso Auto;2022-02-11T18:51:10.620870;2022-02-16T18:59:02.620870
904564;Claim;Furto in Casa;2022-11-05T18:50:18.621868;2022-11-10T18:58:26.621868
904567;Claim;Furto Auto;2022-05-22T18:50:44.621868;2022-05-27T18:59:24.621868
904570;Claim;Incendio doloso Casa;2022-09-19T18:50:11.621868;2022-09-24T18:59:59.621868
904573;Claim;Incidente Auto;2022-02-07T18:47:22.622868;2022-02-12T18:54:53.622868
904576;Claim;Incendio doloso Casa;2022-09-20T18:50:14.622868;2022-09-25T18:56:46.622868
904579;Claim;Incendio doloso Auto;2023-01-18T18:47:47.622868;2023-01-23T18:56:05.622868
904588;Claim;Incidente Auto;2022-08-07T18:47:09.622868;2022-08-12T18:56:31.622868
904594;Claim;Incendio doloso Auto;2023-01-15T18:52:50.622868;2023-01-20T18:59:14.622868
904600;Claim;Furto in Casa;2022-03-23T18:48:33.623867;2022-03-28T18:56:27.623867
904603;Claim;Incendio doloso Casa;2022-07-14T18:47:59.623867;2022-07-19T18:57:57.623867
904609;Claim;Incendio doloso Auto;2022-06-04T18:51:06.623867;2022-06-09T18:59:31.623867
904621;Claim;Incendio doloso Casa;2022-03-08T18:47:12.623867;2022-03-13T18:57:34.623867
904624;Claim;Incendio doloso Casa;2022-08-22T18:50:00.624867;2022-08-27T18:55:07.624867
904627;Claim;Incendio doloso Casa;2022-07-01T18:52:17.624867;2022-07-06T18:58:06.624867
904633;Claim;Incidente Auto;2022-03-14T18:47:39.624867;2022-03-19T18:58:17.624867
904636;Claim;Incidente Auto;2022-09-11T18:47:48.624867;2022-09-16T18:58:16.624867
904645;Claim;Incendio doloso Casa;2022-08-23T18:52:26.625870;2022-08-28T19:00:45.625870
904651;Claim;Furto in Casa;2022-07-25T18:52:42.625870;2022-07-30T19:02:55.625870
904654;Claim;Furto Auto;2023-01-02T18:50:55.625870;2023-01-07T18:59:05.625870
904666;Claim;Furto in Casa;2023-01-15T18:47:14.627375;2023-01-20T18:53:45.627375
904672;Claim;Incendio doloso Casa;2022-04-13T18:47:49.627375;2022-04-18T18:56:36.627375
904675;Claim;Incendio doloso Auto;2022-08-27T18:52:14.627375;2022-09-01T18:58:33.627375
904678;Claim;Incidente Auto;2022-10-25T18:50:10.627375;2022-10-30T18:57:38.627375
904693;Claim;Incidente Auto;2022-09-12T18:51:49.628382;2022-09-17T18:58:12.628382
904705;Claim;Furto in Casa;2022-08-14T18:47:10.628382;2022-08-19T18:55:26.628382
904708;Claim;Incendio doloso Auto;2022-03-11T18:51:21.629383;2022-03-16T18:57:36.629383
904714;Claim;Furto in Casa;2023-01-17T18:52:41.629383;2023-01-22T19:00:23.629383
904717;Claim;Incendio doloso Casa;2022-11-24T18:47:14.629383;2022-11-29T18:56:21.629383
904723;Claim;Furto in Casa;2022-04-20T18:48:18.629383;2022-04-25T18:55:55.629383
904732;Claim;Incendio doloso Casa;2022-04-12T18:48:18.630385;2022-04-17T18:53:32.630385
904741;Claim;Furto in Casa;2022-08-21T18:52:17.630385;2022-08-26T18:58:46.630385
904744;Claim;Incendio doloso Casa;2022-09-27T18:50:53.631386;2022-10-02T18:59:37.631386
904747;Claim;Furto in Casa;2022-06-01T18:50:14.631386;2022-06-06T18:55:43.631386
904756;Claim;Incendio doloso Casa;2022-10-02T18:52:39.631386;2022-10-07T19:00:57.631386
904759;Claim;Incidente Auto;2022-11-17T18:52:43.631386;2022-11-22T19:02:47.631386
904774;Claim;Incidente Auto;2022-06-02T18:51:02.632384;2022-06-07T18:56:35.632384
904783;Claim;Incendio doloso Auto;2022-09-20T18:47:06.632384;2022-09-25T18:53:07.632384
904789;Claim;Incendio doloso Auto;2022-12-25T18:52:03.633386;2022-12-30T18:57:49.633386
904795;Claim;Incendio doloso Auto;2022-05-20T18:47:55.633386;2022-05-25T18:57:22.633386
904798;Claim;Incendio doloso Casa;2022-09-08T18:52:48.633386;2022-09-13T18:57:55.633386
904801;Claim;Incendio doloso Casa;2022-10-03T18:47:38.633386;2022-10-08T18:56:46.633386
904804;Claim;Incidente Auto;2022-05-22T18:51:43.633386;2022-05-27T19:02:14.633386
904822;Claim;Furto in Casa;2022-11-30T18:50:52.634385;2022-12-05T18:57:09.634385
904825;Claim;Furto Auto;2022-11-04T18:49:10.634385;2022-11-09T18:58:17.634385
904828;Claim;Incendio doloso Auto;2022-07-21T18:50:07.634385;2022-07-26T18:59:22.634385
904831;Claim;Furto in Casa;2022-08-04T18:51:05.635384;2022-08-09T18:57:12.635384
904834;Claim;Incendio doloso Casa;2022-05-08T18:50:00.635384;2022-05-13T18:59:24.635384
904843;Claim;Incendio doloso Casa;2022-10-22T18:47:27.635874;2022-10-27T18:55:13.635874
904855;Claim;Incendio doloso Auto;2022-01-26T18:50:08.636469;2022-01-31T18:59:12.636469
904858;Claim;Incendio doloso Auto;2022-04-10T18:51:34.636469;2022-04-15T19:00:47.636469
904861;Claim;Furto Auto;2023-01-16T18:51:02.636975;2023-01-21T19:00:07.636975
904864;Claim;Furto Auto;2022-06-20T18:49:30.636975;2022-06-25T18:55:00.636975
904867;Claim;Incendio doloso Auto;2023-01-09T18:47:50.636975;2023-01-14T18:58:19.636975
904870;Claim;Furto in Casa;2022-08-03T18:47:03.637502;2022-08-08T18:52:32.637502
904873;Claim;Incidente Auto;2022-08-02T18:47:05.637502;2022-08-07T18:56:24.637502
904876;Claim;Incendio doloso Auto;2022-08-10T18:48:50.637502;2022-08-15T18:53:59.637502
904882;Claim;Incendio doloso Casa;2022-05-01T18:51:35.637502;2022-05-06T19:01:00.637502
904888;Claim;Furto Auto;2022-08-12T18:50:24.637502;2022-08-17T18:58:38.637502
904891;Claim;Furto in Casa;2022-06-10T18:48:05.638517;2022-06-15T18:55:15.638517
904894;Claim;Incendio doloso Casa;2023-01-17T18:46:58.638517;2023-01-22T18:56:20.638517
904897;Claim;Furto Auto;2022-06-08T18:49:34.638517;2022-06-13T18:58:20.638517
904903;Claim;Furto in Casa;2022-04-23T18:47:32.638517;2022-04-28T18:54:59.638517
904906;Claim;Incendio doloso Casa;2022-08-04T18:49:00.638517;2022-08-09T18:57:34.638517
904915;Claim;Furto Auto;2022-03-03T18:49:40.639518;2022-03-08T18:56:34.639518
904924;Claim;Incendio doloso Casa;2022-05-09T18:48:36.639518;2022-05-14T18:55:05.639518
904927;Claim;Furto Auto;2022-02-12T18:47:49.639518;2022-02-17T18:53:47.639518
904933;Claim;Incendio doloso Casa;2022-11-16T18:48:54.640696;2022-11-21T18:58:26.640696
904939;Claim;Incidente Auto;2022-03-03T18:51:23.641203;2022-03-08T19:01:52.641203
904945;Claim;Incendio doloso Casa;2022-04-08T18:52:27.641730;2022-04-13T19:00:23.641730
904948;Claim;Incendio doloso Auto;2022-08-14T18:50:33.641730;2022-08-19T19:00:57.641730
904954;Claim;Incendio doloso Auto;2022-12-11T18:50:44.641730;2022-12-16T18:59:48.641730
904957;Claim;Incendio doloso Auto;2022-10-07T18:47:49.641730;2022-10-12T18:53:58.641730
904963;Claim;Furto in Casa;2022-01-30T18:47:09.642255;2022-02-04T18:55:36.642255
904978;Claim;Furto in Casa;2022-12-23T18:52:45.642788;2022-12-28T19:01:22.642788
904981;Claim;Furto in Casa;2022-04-15T18:49:10.642788;2022-04-20T18:57:14.642788
904996;Claim;Furto Auto;2022-10-02T18:48:36.643844;2022-10-07T18:55:57.643844
904999;Claim;Incidente Auto;2022-04-13T18:52:55.643844;2022-04-18T18:59:26.643844
905002;Claim;Furto in Casa;2022-10-24T18:48:48.643844;2022-10-29T18:55:47.643844
905008;Claim;Furto in Casa;2022-03-04T18:52:45.644383;2022-03-09T19:03:28.644383
905011;Claim;Furto in Casa;2022-03-16T18:50:46.644383;2022-03-21T18:58:33.644383
905014;Claim;Furto in Casa;2022-02-22T18:48:52.644383;2022-02-27T18:58:55.644383
905023;Claim;Incidente Auto;2022-02-07T18:52:09.644910;2022-02-12T18:59:04.644910
905026;Claim;Furto Auto;2022-05-04T18:47:07.644910;2022-05-09T18:58:06.644910
905029;Claim;Incidente Auto;2022-12-03T18:50:45.644910;2022-12-08T19:00:08.644910
905035;Claim;Incidente Auto;2022-12-25T18:47:26.645444;2022-12-30T18:55:31.645444
905038;Claim;Furto Auto;2022-03-30T18:51:07.645444;2022-04-04T18:59:03.645444
905053;Claim;Incendio doloso Auto;2023-01-13T18:48:53.645983;2023-01-18T18:58:59.645983
905059;Claim;Furto Auto;2022-10-06T18:47:15.646526;2022-10-11T18:54:14.646526
905068;Claim;Furto in Casa;2022-02-05T18:49:11.646526;2022-02-10T18:56:58.646526
905071;Claim;Incendio doloso Auto;2022-02-04T18:50:16.647059;2022-02-09T18:58:21.647059
905077;Claim;Incendio doloso Auto;2022-08-06T18:49:36.647059;2022-08-11T18:58:04.647059
905083;Claim;Incidente Auto;2022-05-29T18:52:16.647579;2022-06-03T19:01:49.647579
905089;Claim;Incendio doloso Casa;2022-08-24T18:50:35.647579;2022-08-29T18:56:25.647579
905092;Claim;Incendio doloso Auto;2022-02-22T18:49:53.647579;2022-02-27T18:58:27.647579
905101;Claim;Incendio doloso Casa;2022-12-17T18:52:44.648116;2022-12-22T19:00:07.648116
905110;Claim;Incendio doloso Casa;2022-11-29T18:48:55.648646;2022-12-04T18:59:00.648646
905122;Claim;Furto in Casa;2022-05-30T18:47:27.649174;2022-06-04T18:53:30.649174
905131;Claim;Furto in Casa;2023-01-01T18:51:11.649695;2023-01-06T18:57:29.649695
905140;Claim;Incendio doloso Casa;2022-08-18T18:52:48.649695;2022-08-23T19:03:47.649695
905143;Claim;Incidente Auto;2022-11-17T18:50:20.649695;2022-11-22T18:58:09.649695
905146;Claim;Furto Auto;2022-12-24T18:50:26.650222;2022-12-29T18:59:48.650222
905155;Claim;Incendio doloso Casa;2022-02-28T18:50:56.650222;2022-03-05T19:00:30.650222
905161;Claim;Incendio doloso Casa;2022-08-03T18:48:05.650772;2022-08-08T18:54:17.650772
905164;Claim;Incendio doloso Auto;2022-06-28T18:51:42.650772;2022-07-03T19:00:06.650772
905167;Claim;Incidente Auto;2022-12-27T18:52:42.650772;2023-01-01T19:03:36.650772
905176;Claim;Furto in Casa;2022-07-29T18:52:36.651313;2022-08-03T19:00:15.651313
905182;Claim;Furto Auto;2023-01-16T18:51:26.651313;2023-01-21T18:58:39.651313
905185;Claim;Incidente Auto;2022-06-26T18:51:27.651912;2022-07-01T18:57:57.651912
905191;Claim;Incendio doloso Auto;2022-03-18T18:50:51.651912;2022-03-23T18:57:03.651912
905200;Claim;Incendio doloso Casa;2022-02-11T18:52:14.651912;2022-02-16T18:57:31.651912
905203;Claim;Incidente Auto;2022-11-29T18:52:18.652854;2022-12-04T19:00:22.652854
905206;Claim;Incendio doloso Auto;2022-06-15T18:49:34.653137;2022-06-20T18:57:23.653137
905209;Claim;Furto in Casa;2022-07-08T18:51:25.653137;2022-07-13T19:00:47.653137
905212;Claim;Incendio doloso Auto;2022-07-02T18:51:01.653137;2022-07-07T18:59:10.653137
905215;Claim;Furto in Casa;2022-11-29T18:49:31.653644;2022-12-04T18:56:11.653644
905221;Claim;Incendio doloso Auto;2022-03-29T18:48:29.653644;2022-04-03T18:59:13.653644
905224;Claim;Incendio doloso Auto;2022-01-27T18:48:42.653644;2022-02-01T18:56:45.653644
905227;Claim;Incidente Auto;2022-03-21T18:47:45.653644;2022-03-26T18:54:01.653644
905233;Claim;Furto Auto;2022-09-27T18:48:29.653644;2022-10-02T18:59:19.653644
905245;Claim;Furto Auto;2022-05-13T18:52:08.654652;2022-05-18T19:02:34.654652
905254;Claim;Furto Auto;2023-01-06T18:51:06.655655;2023-01-11T18:57:10.655655
905260;Claim;Incendio doloso Auto;2022-05-26T18:51:20.655655;2022-05-31T19:01:16.655655
905263;Claim;Incendio doloso Casa;2022-09-04T18:50:17.655655;2022-09-09T19:00:44.655655
905272;Claim;Incidente Auto;2022-02-20T18:52:51.656655;2022-02-25T18:58:01.656655
905287;Claim;Incendio doloso Casa;2022-09-30T18:50:30.656655;2022-10-05T18:59:35.656655
905314;Claim;Incidente Auto;2022-04-21T18:50:07.657653;2022-04-26T18:57:37.657653
905317;Claim;Incendio doloso Auto;2022-05-28T18:52:43.658716;2022-06-02T19:01:11.658716
905320;Claim;Incendio doloso Auto;2022-07-04T18:52:32.658716;2022-07-09T18:58:04.658716
905323;Claim;Incidente Auto;2023-01-12T18:49:08.658716;2023-01-17T18:54:59.658716
905329;Claim;Incendio doloso Auto;2022-02-02T18:50:59.658716;2022-02-07T18:56:58.658716
905335;Claim;Furto Auto;2022-07-29T18:52:49.658716;2022-08-03T18:59:22.658716
905344;Claim;Furto in Casa;2022-02-19T18:47:34.659714;2022-02-24T18:56:10.659714
905368;Claim;Incendio doloso Casa;2022-12-04T18:50:59.660713;2022-12-09T19:00:44.660713
905371;Claim;Furto in Casa;2022-05-04T18:49:30.660713;2022-05-09T18:57:39.660713
905374;Claim;Furto in Casa;2022-03-06T18:49:55.660713;2022-03-11T18:59:04.660713
905377;Claim;Furto Auto;2022-12-05T18:49:59.660713;2022-12-10T18:58:35.660713
905383;Claim;Incidente Auto;2022-11-15T18:51:39.661713;2022-11-20T18:56:54.661713
905389;Claim;Furto in Casa;2022-10-29T18:50:41.661713;2022-11-03T18:58:13.661713
905392;Claim;Incendio doloso Auto;2022-05-15T18:52:29.661713;2022-05-20T18:59:42.661713
905398;Claim;Incidente Auto;2022-08-06T18:48:51.661713;2022-08-11T18:54:29.661713
905407;Claim;Incendio doloso Auto;2022-04-02T18:51:40.662714;2022-04-07T18:59:09.662714
905410;Claim;Incendio doloso Casa;2022-05-25T18:52:35.662714;2022-05-30T18:57:55.662714
905416;Claim;Incendio doloso Casa;2022-04-23T18:48:34.662714;2022-04-28T18:56:28.662714
905422;Claim;Incendio doloso Auto;2022-01-30T18:50:02.662714;2022-02-04T18:57:31.662714
905428;Claim;Furto Auto;2022-03-20T18:48:53.663720;2022-03-25T18:58:55.663720
905437;Claim;Furto Auto;2022-04-21T18:49:26.663720;2022-04-26T18:58:11.663720
905452;Claim;Furto in Casa;2022-07-19T18:48:40.664713;2022-07-24T18:56:13.664713
905455;Claim;Furto Auto;2022-05-13T18:48:01.664713;2022-05-18T18:53:38.664713
905467;Claim;Furto Auto;2022-04-21T18:52:07.664713;2022-04-26T19:00:40.664713
905470;Claim;Incendio doloso Auto;2022-11-24T18:48:01.664713;2022-11-29T18:53:29.664713
905479;Claim;Incendio doloso Auto;2022-05-24T18:47:12.665714;2022-05-29T18:56:21.665714
905482;Claim;Incendio doloso Auto;2022-06-20T18:49:30.665714;2022-06-25T18:57:18.665714
905485;Claim;Incendio doloso Casa;2023-01-20T18:51:07.665714;2023-01-25T19:01:12.665714
905491;Claim;Furto in Casa;2022-04-02T18:47:34.665714;2022-04-07T18:54:26.665714
