:ID;:LABEL;type;open_date:datetime
905920;Claim;Incendio doloso Casa;2022-04-13T15:33:12.255982
905926;Claim;Incendio doloso Auto;2022-03-28T15:33:49.255982
905941;Claim;Furto in Casa;2022-06-14T15:34:38.256981
905950;Claim;Furto Auto;2022-04-06T15:30:46.257979
905956;Claim;Furto in Casa;2022-07-27T15:35:23.257979
905968;Claim;Incendio doloso Casa;2022-05-24T15:31:00.259092
905974;Claim;Incendio doloso Casa;2022-04-17T15:29:33.260094
905977;Claim;Incidente Auto;2022-03-01T15:32:21.260094
905986;Claim;Incidente Auto;2022-03-13T15:33:22.261091
905989;Claim;Furto Auto;2022-05-18T15:29:35.261091
905992;Claim;Incendio doloso Auto;2022-09-13T15:29:47.261091
905998;Claim;Incidente Auto;2022-02-13T15:34:37.262092
906013;Claim;Furto in Casa;2022-12-07T15:31:16.263092
906019;Claim;Furto Auto;2023-01-14T15:29:40.264092
906025;Claim;Incendio doloso Auto;2022-06-03T15:30:59.264092
906040;Claim;Incendio doloso Casa;2022-04-28T15:31:05.265091
906046;Claim;Incidente Auto;2022-09-25T15:33:09.266090
906049;Claim;Incendio doloso Auto;2022-04-10T15:30:30.266090
906058;Claim;Incendio doloso Auto;2022-03-21T15:35:06.267092
906064;Claim;Incidente Auto;2022-05-25T15:31:59.267092
906070;Claim;Furto in Casa;2022-03-10T15:31:22.268093
906073;Claim;Incidente Auto;2022-08-10T15:35:05.268093
906079;Claim;Incendio doloso Casa;2022-12-30T15:33:08.268093
906082;Claim;Furto in Casa;2022-11-28T15:32:56.269128
906085;Claim;Furto Auto;2022-12-04T15:32:13.269128
906106;Claim;Furto Auto;2023-01-10T15:31:11.271129
906109;Claim;Incendio doloso Auto;2022-07-07T15:35:12.271129
906112;Claim;Incendio doloso Auto;2023-01-22T15:32:48.271129
906118;Claim;Incidente Auto;2022-09-20T15:31:32.272130
906121;Claim;Furto Auto;2022-07-14T15:30:47.272130
906133;Claim;Incendio doloso Casa;2022-09-07T15:35:08.273129
906142;Claim;Incendio doloso Auto;2022-06-28T15:34:59.274128
906145;Claim;Incendio doloso Casa;2022-06-18T15:29:41.274128
906172;Claim;Furto Auto;2022-07-16T15:31:47.276134
906184;Claim;Furto Auto;2022-08-17T15:31:42.277130
906187;Claim;Incendio doloso Auto;2022-09-21T15:31:04.277130
906193;Claim;Incendio doloso Auto;2022-09-01T15:34:39.278129
906199;Claim;Furto Auto;2022-02-18T15:31:13.278129
906211;Claim;Furto in Casa;2022-12-21T15:32:45.278129
906214;Claim;Incidente Auto;2022-05-23T15:34:30.279630
906217;Claim;Incendio doloso Casa;2022-11-26T15:30:32.279630
906226;Claim;Furto in Casa;2022-07-03T15:30:02.280630
906232;Claim;Furto in Casa;2022-09-26T15:30:20.280630
906238;Claim;Incidente Auto;2022-08-20T15:29:49.281639
906241;Claim;Incendio doloso Casa;2022-06-12T15:30:39.281639
906247;Claim;Incendio doloso Auto;2022-01-27T15:33:53.281639
906250;Claim;Furto Auto;2022-02-21T15:32:07.282630
906262;Claim;Furto Auto;2022-03-24T15:33:24.283630
906268;Claim;Incendio doloso Casa;2022-04-12T15:35:08.283630
906271;Claim;Incendio doloso Auto;2022-04-08T15:30:54.284630
906274;Claim;Incendio doloso Auto;2022-12-23T15:32:16.284630
906280;Claim;Incendio doloso Auto;2022-02-16T15:32:53.284630
906283;Claim;Incendio doloso Auto;2022-12-24T15:34:28.285631
906295;Claim;Incendio doloso Auto;2022-09-13T15:31:37.285631
906298;Claim;Furto in Casa;2022-08-30T15:33:13.286630
906301;Claim;Incidente Auto;2022-07-19T15:30:04.286630
906313;Claim;Incidente Auto;2022-08-10T15:32:40.286630
906319;Claim;Furto in Casa;2022-01-31T15:34:54.288138
906325;Claim;Incendio doloso Auto;2022-12-13T15:33:34.288138
906328;Claim;Incidente Auto;2023-01-21T15:32:49.289146
906334;Claim;Incendio doloso Auto;2022-09-03T15:32:14.289146
906337;Claim;Furto Auto;2022-06-08T15:31:56.289146
906340;Claim;Furto in Casa;2022-02-16T15:32:49.290145
906343;Claim;Furto in Casa;2022-06-28T15:34:14.290145
906346;Claim;Incendio doloso Casa;2022-02-27T15:30:27.290145
906355;Claim;Furto in Casa;2022-09-02T15:31:21.291147
906364;Claim;Furto Auto;2022-12-05T15:33:54.292145
906367;Claim;Incidente Auto;2022-09-02T15:32:13.292145
906373;Claim;Incidente Auto;2022-10-12T15:31:59.293148
906376;Claim;Incidente Auto;2022-12-22T15:34:18.293148
906379;Claim;Furto Auto;2023-01-15T15:33:04.293148
906385;Claim;Incendio doloso Casa;2022-04-14T15:35:28.294145
906388;Claim;Incendio doloso Auto;2022-10-13T15:31:16.294145
906391;Claim;Incendio doloso Casa;2023-01-25T15:34:08.294145
906394;Claim;Furto Auto;2022-05-31T15:35:09.294145
906397;Claim;Furto Auto;2022-08-23T15:29:52.295145
906400;Claim;Incendio doloso Casa;2023-01-20T15:30:24.295145
906412;Claim;Incidente Auto;2022-05-14T15:31:25.296149
906415;Claim;Incendio doloso Casa;2022-05-06T15:33:07.296149
906418;Claim;Incendio doloso Casa;2022-03-19T15:34:41.296149
906421;Claim;Incidente Auto;2022-04-28T15:35:08.297145
906427;Claim;Incidente Auto;2023-01-22T15:31:42.297145
906430;Claim;Incidente Auto;2022-02-03T15:32:51.297145
906433;Claim;Incendio doloso Casa;2022-10-19T15:29:51.298149
906439;Claim;Incidente Auto;2022-04-29T15:35:10.298149
906442;Claim;Furto Auto;2022-07-09T15:29:30.299197
906451;Claim;Incendio doloso Auto;2022-04-24T15:30:46.299197
906460;Claim;Furto in Casa;2022-02-01T15:30:20.300196
906463;Claim;Incidente Auto;2022-04-30T15:33:45.300196
906475;Claim;Furto Auto;2022-10-07T15:33:22.301196
906478;Claim;Furto Auto;2022-09-28T15:33:19.302197
906481;Claim;Incidente Auto;2022-08-07T15:32:34.302197
906484;Claim;Furto Auto;2022-03-18T15:30:37.302197
906490;Claim;Furto Auto;2022-12-21T15:32:05.303196
906493;Claim;Incendio doloso Auto;2022-02-27T15:33:13.303196
906508;Claim;Furto Auto;2022-06-15T15:34:46.305200
906511;Claim;Incendio doloso Casa;2022-04-30T15:31:13.305200
906523;Claim;Incendio doloso Auto;2022-05-03T15:34:38.306195
906532;Claim;Furto in Casa;2022-04-13T15:34:27.306195
906538;Claim;Incendio doloso Auto;2022-12-26T15:34:37.307702
906541;Claim;Incendio doloso Auto;2022-10-30T15:31:42.307702
906544;Claim;Incidente Auto;2022-08-30T15:31:05.308711
906550;Claim;Incendio doloso Casa;2023-01-10T15:29:44.308711
906556;Claim;Incendio doloso Auto;2022-08-13T15:35:23.309713
906565;Claim;Incidente Auto;2022-10-17T15:34:40.309713
906568;Claim;Incendio doloso Auto;2022-09-24T15:33:47.310713
906595;Claim;Furto in Casa;2022-07-17T15:32:37.312711
906598;Claim;Furto Auto;2022-02-18T15:31:13.313712
906601;Claim;Incidente Auto;2022-02-24T15:33:18.313712
906604;Claim;Incidente Auto;2022-10-28T15:33:40.313712
906613;Claim;Incendio doloso Casa;2022-05-13T15:29:33.314713
906616;Claim;Incendio doloso Auto;2022-11-29T15:30:51.314713
906622;Claim;Furto Auto;2022-05-25T15:34:09.315712
906634;Claim;Incendio doloso Casa;2022-09-21T15:31:47.316712
906643;Claim;Furto Auto;2022-03-27T15:29:58.317713
906646;Claim;Incendio doloso Casa;2022-12-28T15:33:14.317713
906649;Claim;Incidente Auto;2022-12-31T15:30:35.317713
906652;Claim;Furto Auto;2022-09-12T15:29:37.317713
906655;Claim;Furto Auto;2023-01-21T15:34:48.318902
906658;Claim;Furto in Casa;2022-12-10T15:31:03.318902
906691;Claim;Incendio doloso Auto;2022-12-12T15:32:14.321897
906697;Claim;Furto in Casa;2022-04-24T15:32:32.322898
906700;Claim;Incidente Auto;2022-06-29T15:33:14.322898
906703;Claim;Furto Auto;2022-06-06T15:31:40.322898
906706;Claim;Incendio doloso Casa;2023-01-24T15:30:48.322898
906718;Claim;Incidente Auto;2022-07-25T15:33:26.323897
906724;Claim;Furto Auto;2022-05-18T15:33:08.324897
906727;Claim;Furto in Casa;2022-05-21T15:33:16.324897
906730;Claim;Incendio doloso Auto;2022-10-30T15:31:56.325903
906733;Claim;Incendio doloso Casa;2022-03-31T15:31:39.325903
906742;Claim;Incendio doloso Casa;2022-03-03T15:32:15.326897
906751;Claim;Incendio doloso Casa;2022-04-30T15:33:05.327901
906754;Claim;Incendio doloso Auto;2022-02-11T15:30:14.327901
906757;Claim;Furto Auto;2022-05-22T15:35:11.327901
906763;Claim;Incidente Auto;2022-05-10T15:34:51.327901
906769;Claim;Incendio doloso Casa;2022-10-28T15:30:39.329306
906772;Claim;Incendio doloso Auto;2022-09-03T15:33:26.329306
906781;Claim;Incendio doloso Casa;2022-06-10T15:32:30.330306
906784;Claim;Incendio doloso Auto;2022-02-03T15:34:31.330306
906790;Claim;Furto Auto;2022-06-15T15:32:04.331306
906796;Claim;Furto in Casa;2022-11-10T15:32:50.331306
906802;Claim;Incidente Auto;2022-05-17T15:31:24.332306
906814;Claim;Incendio doloso Auto;2022-09-28T15:33:07.333307
906817;Claim;Furto Auto;2022-10-31T15:31:41.334305
906832;Claim;Incendio doloso Auto;2023-01-20T15:32:56.335308
906835;Claim;Incendio doloso Casa;2022-10-15T15:35:19.335308
906838;Claim;Incidente Auto;2022-10-31T15:30:51.336309
906841;Claim;Incendio doloso Auto;2022-06-06T15:30:10.336309
906859;Claim;Incendio doloso Auto;2022-08-12T15:29:38.337817
906862;Claim;Incidente Auto;2023-01-17T15:29:57.337817
906865;Claim;Furto in Casa;2022-07-27T15:32:37.338824
906883;Claim;Incendio doloso Casa;2022-09-21T15:35:15.339832
906886;Claim;Incidente Auto;2022-05-17T15:30:22.340827
906889;Claim;Furto Auto;2022-05-26T15:33:04.340827
906892;Claim;Furto in Casa;2022-06-30T15:34:34.340827
906895;Claim;Furto Auto;2022-07-02T15:32:36.340827
906901;Claim;Furto Auto;2022-11-03T15:33:34.341828
906913;Claim;Incendio doloso Auto;2023-01-10T15:33:45.342825
906916;Claim;Incendio doloso Casa;2022-08-29T15:30:54.343827
906922;Claim;Furto Auto;2022-05-20T15:34:58.343827
906928;Claim;Incendio doloso Auto;2022-04-11T15:30:43.344831
906931;Claim;Furto in Casa;2022-02-12T15:33:51.344831
906937;Claim;Furto in Casa;2022-12-24T15:29:51.345825
906940;Claim;Incendio doloso Casa;2022-10-27T15:29:55.345825
906943;Claim;Incendio doloso Auto;2022-07-17T15:31:03.345825
906946;Claim;Incendio doloso Auto;2022-05-15T15:34:28.346825
906949;Claim;Furto in Casa;2022-09-17T15:34:38.346825
906955;Claim;Incendio doloso Casa;2022-12-17T15:35:02.347826
906967;Claim;Furto Auto;2022-05-21T15:31:19.349004
906985;Claim;Incidente Auto;2022-04-10T15:34:31.350003
906991;Claim;Incendio doloso Casa;2022-05-07T15:32:26.351004
906994;Claim;Furto Auto;2022-08-27T15:30:06.351004
906997;Claim;Incidente Auto;2022-07-19T15:31:35.351004
907000;Claim;Incidente Auto;2022-02-12T15:33:54.351004
907009;Claim;Incidente Auto;2022-10-15T15:31:08.352007
907024;Claim;Furto Auto;2022-05-02T15:32:25.354001
907030;Claim;Incendio doloso Casa;2022-07-05T15:33:28.354001
907042;Claim;Incidente Auto;2022-12-19T15:32:26.355003
907054;Claim;Incendio doloso Auto;2022-09-22T15:34:33.357247
907057;Claim;Furto Auto;2022-11-08T15:31:56.357247
907060;Claim;Incendio doloso Casa;2022-03-03T15:34:39.357247
907072;Claim;Incendio doloso Auto;2023-01-14T15:35:05.358249
907084;Claim;Furto in Casa;2023-01-11T15:30:55.359456
907087;Claim;Incidente Auto;2022-12-19T15:31:55.359456
907090;Claim;Incendio doloso Casa;2022-11-26T15:34:59.360452
907093;Claim;Furto Auto;2023-01-03T15:32:32.360452
907108;Claim;Incendio doloso Auto;2022-09-20T15:30:11.362457
907117;Claim;Incendio doloso Auto;2022-09-26T15:29:41.362457
907120;Claim;Incendio doloso Auto;2022-03-25T15:34:24.363455
907123;Claim;Incendio doloso Casa;2022-07-16T15:31:44.363455
907129;Claim;Furto Auto;2022-03-05T15:32:02.363455
907132;Claim;Incendio doloso Casa;2022-04-28T15:31:14.364452
907141;Claim;Incendio doloso Auto;2022-11-18T15:33:56.364452
907156;Claim;Incendio doloso Casa;2022-03-05T15:29:40.366451
907159;Claim;Incendio doloso Casa;2022-12-10T15:29:34.366451
907165;Claim;Incidente Auto;2022-09-21T15:33:12.366451
907168;Claim;Incendio doloso Auto;2022-06-22T15:30:16.366451
907174;Claim;Incidente Auto;2022-12-14T15:33:46.367958
907177;Claim;Furto in Casa;2022-08-12T15:34:01.367958
907180;Claim;Incendio doloso Casa;2022-05-19T15:29:32.367958
907189;Claim;Incidente Auto;2022-10-04T15:34:51.368970
907195;Claim;Incidente Auto;2022-09-06T15:31:51.368970
907198;Claim;Furto in Casa;2022-04-14T15:30:00.369972
907204;Claim;Furto in Casa;2022-12-13T15:33:43.369972
907210;Claim;Incidente Auto;2022-05-12T15:33:50.370967
907219;Claim;Furto Auto;2022-03-20T15:30:44.370967
907222;Claim;Incendio doloso Casa;2022-05-10T15:31:41.370967
907231;Claim;Incendio doloso Auto;2022-02-12T15:31:58.371967
907234;Claim;Incidente Auto;2022-11-04T15:34:08.371967
907237;Claim;Incidente Auto;2022-08-04T15:35:03.372968
907240;Claim;Furto Auto;2022-03-30T15:30:32.372968
907246;Claim;Incendio doloso Auto;2022-10-19T15:30:55.372968
907261;Claim;Furto in Casa;2022-05-02T15:30:03.374967
907264;Claim;Furto Auto;2022-12-03T15:33:51.374967
907270;Claim;Incendio doloso Casa;2022-03-27T15:33:33.375969
907273;Claim;Furto in Casa;2022-09-12T15:30:15.375969
907276;Claim;Incidente Auto;2022-10-19T15:30:32.375969
907279;Claim;Incendio doloso Casa;2022-10-28T15:33:28.376967
907288;Claim;Incidente Auto;2022-08-18T15:31:44.376967
907294;Claim;Furto in Casa;2022-10-22T15:33:52.377966
907300;Claim;Furto in Casa;2022-04-05T15:31:09.377966
907303;Claim;Incidente Auto;2022-10-10T15:29:36.378997
907309;Claim;Incendio doloso Auto;2022-07-18T15:35:05.378997
907312;Claim;Incendio doloso Auto;2022-06-18T15:34:42.378997
907324;Claim;Incendio doloso Auto;2022-03-03T15:32:48.379998
907327;Claim;Incendio doloso Auto;2022-09-28T15:35:17.381001
907333;Claim;Incendio doloso Auto;2022-07-26T15:31:52.381001
907336;Claim;Incidente Auto;2022-10-18T15:33:44.381001
907342;Claim;Furto in Casa;2022-09-05T15:33:13.381996
907348;Claim;Furto in Casa;2022-02-26T15:29:38.381996
907351;Claim;Incendio doloso Casa;2022-07-02T15:31:07.382998
907360;Claim;Incidente Auto;2022-04-26T15:33:12.382998
907363;Claim;Furto in Casa;2022-06-25T15:34:17.383996
907366;Claim;Incidente Auto;2022-04-10T15:30:01.383996
907369;Claim;Incendio doloso Auto;2022-11-24T15:33:38.383996
907378;Claim;Furto Auto;2022-02-05T15:30:14.384999
907384;Claim;Furto in Casa;2022-05-23T15:34:45.384999
907387;Claim;Furto Auto;2022-07-27T15:32:23.384999
907390;Claim;Incendio doloso Auto;2022-10-25T15:32:28.385997
907393;Claim;Incendio doloso Casa;2022-07-26T15:34:18.385997
907396;Claim;Furto Auto;2022-03-03T15:34:30.385997
907408;Claim;Incendio doloso Auto;2022-07-26T15:33:31.387000
907420;Claim;Furto Auto;2022-04-22T15:32:57.387997
907429;Claim;Incendio doloso Auto;2022-05-22T15:33:41.389395
907432;Claim;Furto Auto;2022-02-05T15:30:36.389395
907441;Claim;Incendio doloso Auto;2022-12-31T15:30:41.390439
907444;Claim;Incendio doloso Auto;2022-04-23T15:34:24.390439
907447;Claim;Incidente Auto;2022-05-08T15:30:53.390978
907450;Claim;Incendio doloso Auto;2022-08-30T15:31:43.390978
907453;Claim;Furto Auto;2022-02-18T15:35:08.391497
907456;Claim;Incendio doloso Casa;2022-09-17T15:32:18.391497
907459;Claim;Furto Auto;2022-10-22T15:31:15.391497
907465;Claim;Incidente Auto;2023-01-13T15:33:24.392033
907468;Claim;Incendio doloso Casa;2022-02-14T15:31:30.392568
907471;Claim;Incidente Auto;2022-11-17T15:34:02.392568
907477;Claim;Incidente Auto;2022-10-17T15:32:51.392568
907480;Claim;Furto Auto;2022-07-03T15:35:05.392568
907489;Claim;Incendio doloso Auto;2022-12-30T15:32:12.393574
907492;Claim;Incidente Auto;2023-01-04T15:31:28.393574
907495;Claim;Furto in Casa;2022-12-04T15:32:03.394577
907507;Claim;Furto Auto;2023-01-24T15:33:39.395574
907510;Claim;Incendio doloso Casa;2022-06-23T15:34:59.395574
907513;Claim;Furto in Casa;2022-09-08T15:30:22.395574
907522;Claim;Furto in Casa;2022-12-02T15:33:27.396575
907525;Claim;Incendio doloso Auto;2022-05-25T15:33:04.396575
907534;Claim;Incidente Auto;2022-09-08T15:32:34.396575
907552;Claim;Furto Auto;2022-11-19T15:34:24.399088
907555;Claim;Incidente Auto;2022-03-01T15:33:45.399088
907558;Claim;Incendio doloso Auto;2022-12-16T15:34:20.399088
907570;Claim;Incendio doloso Auto;2022-03-03T15:32:43.400089
907582;Claim;Incidente Auto;2022-11-29T15:30:51.401093
907585;Claim;Incidente Auto;2022-05-28T15:35:17.401093
907591;Claim;Incendio doloso Auto;2023-01-08T15:33:14.402088
907597;Claim;Incendio doloso Auto;2022-12-27T15:31:46.402088
907600;Claim;Furto in Casa;2022-02-26T15:32:21.403092
907606;Claim;Furto Auto;2022-10-24T15:30:45.403092
907615;Claim;Incendio doloso Casa;2022-10-31T15:29:55.404091
907624;Claim;Incendio doloso Casa;2022-08-28T15:30:57.404091
907633;Claim;Incendio doloso Auto;2022-06-20T15:33:55.405091
907636;Claim;Incendio doloso Casa;2023-01-12T15:32:54.406090
907642;Claim;Incendio doloso Casa;2022-09-09T15:31:14.406090
907645;Claim;Incendio doloso Auto;2023-01-10T15:32:13.406090
907648;Claim;Incidente Auto;2022-08-08T15:33:39.406090
907651;Claim;Incendio doloso Auto;2022-04-05T15:30:24.407088
907657;Claim;Furto Auto;2022-04-03T15:33:27.407088
907660;Claim;Furto in Casa;2022-07-25T15:31:33.407088
907663;Claim;Furto in Casa;2022-11-02T15:31:44.408088
907675;Claim;Incidente Auto;2022-04-24T15:31:32.409168
907678;Claim;Incidente Auto;2022-11-04T15:32:49.409168
907684;Claim;Incendio doloso Casa;2023-01-04T15:29:37.410171
907687;Claim;Furto in Casa;2022-02-10T15:32:22.410171
907690;Claim;Furto in Casa;2022-08-10T15:35:20.410171
907693;Claim;Incidente Auto;2022-05-11T15:35:23.410171
907696;Claim;Furto in Casa;2022-12-26T15:33:03.411173
907699;Claim;Incendio doloso Auto;2022-11-29T15:33:37.411173
907705;Claim;Incendio doloso Auto;2022-06-01T15:30:30.411173
907711;Claim;Incendio doloso Auto;2022-02-14T15:35:15.412169
907717;Claim;Incidente Auto;2022-12-03T15:34:45.412169
907720;Claim;Furto in Casa;2023-01-10T15:34:56.413173
907723;Claim;Incendio doloso Auto;2022-06-26T15:34:38.413173
907726;Claim;Furto Auto;2022-04-13T15:29:51.413173
907744;Claim;Incendio doloso Casa;2022-02-24T15:30:12.414172
907747;Claim;Incidente Auto;2022-03-05T15:31:17.415169
907756;Claim;Incendio doloso Casa;2022-04-17T15:32:57.415169
907759;Claim;Incidente Auto;2022-04-26T15:31:41.416169
907762;Claim;Furto in Casa;2022-08-27T15:29:41.416169
907765;Claim;Furto Auto;2022-12-16T15:34:38.416169
907783;Claim;Incidente Auto;2022-02-27T15:32:53.418173
907798;Claim;Furto Auto;2022-04-27T15:31:59.419242
907810;Claim;Furto Auto;2022-11-24T15:32:18.420242
907819;Claim;Incidente Auto;2022-09-27T15:33:38.421241
907822;Claim;Furto Auto;2022-11-14T15:34:08.421241
907831;Claim;Incendio doloso Auto;2022-12-26T15:31:26.421241
907834;Claim;Incendio doloso Casa;2022-02-03T15:35:03.422244
907837;Claim;Furto in Casa;2022-08-17T15:31:07.422244
907840;Claim;Incendio doloso Auto;2022-08-13T15:30:00.422244
907843;Claim;Incendio doloso Casa;2022-02-26T15:33:30.422244
907849;Claim;Furto Auto;2022-06-13T15:34:06.423328
907855;Claim;Incidente Auto;2022-10-19T15:34:38.423328
907858;Claim;Incidente Auto;2022-07-31T15:31:35.424328
907861;Claim;Incendio doloso Casa;2022-11-26T15:34:11.424328
907867;Claim;Incendio doloso Casa;2022-11-01T15:31:32.424328
907876;Claim;Incendio doloso Casa;2022-09-09T15:33:19.425324
907879;Claim;Incidente Auto;2022-11-24T15:32:53.425324
907885;Claim;Furto in Casa;2022-12-24T15:35:21.426324
907891;Claim;Incendio doloso Casa;2023-01-23T15:31:34.426324
907897;Claim;Incidente Auto;2022-10-27T15:34:37.426324
907900;Claim;Incidente Auto;2023-01-12T15:32:10.426324
907906;Claim;Furto in Casa;2022-03-09T15:30:57.427830
907915;Claim;Incendio doloso Auto;2022-11-26T15:29:54.427830
907921;Claim;Furto in Casa;2022-11-25T15:33:33.428838
907933;Claim;Incendio doloso Casa;2022-12-31T15:31:37.429838
907951;Claim;Incendio doloso Casa;2022-07-29T15:34:15.431841
907954;Claim;Incendio doloso Casa;2022-04-03T15:34:24.431841
907963;Claim;Furto in Casa;2022-06-06T15:33:30.432837
907966;Claim;Incendio doloso Casa;2022-03-30T15:34:23.432837
907975;Claim;Incidente Auto;2023-01-04T15:29:47.433838
907981;Claim;Incendio doloso Auto;2022-04-26T15:34:55.433838
907984;Claim;Incendio doloso Auto;2022-07-22T15:33:26.433838
907987;Claim;Incidente Auto;2022-12-24T15:33:58.433838
907990;Claim;Incidente Auto;2023-01-23T15:30:21.434839
907993;Claim;Incidente Auto;2022-12-17T15:31:34.434839
907999;Claim;Furto Auto;2022-05-07T15:32:07.434839
908002;Claim;Incendio doloso Auto;2023-01-06T15:30:38.435837
908005;Claim;Furto Auto;2022-10-20T15:30:59.435837
908011;Claim;Furto in Casa;2022-08-01T15:34:00.436838
908014;Claim;Incidente Auto;2022-10-17T15:33:50.436838
908017;Claim;Incidente Auto;2022-11-22T15:34:52.437837
908020;Claim;Incendio doloso Auto;2023-01-09T15:34:43.437837
908032;Claim;Incendio doloso Casa;2022-04-29T15:29:59.439215
908038;Claim;Incidente Auto;2022-12-28T15:31:04.439215
908044;Claim;Incendio doloso Auto;2022-02-10T15:34:51.440216
908053;Claim;Furto in Casa;2022-05-14T15:33:21.440216
908056;Claim;Furto Auto;2022-09-07T15:30:47.441215
908062;Claim;Incendio doloso Casa;2022-11-25T15:35:02.441215
908068;Claim;Incendio doloso Auto;2023-01-01T15:35:20.441215
908074;Claim;Incidente Auto;2022-06-18T15:34:20.442215
908077;Claim;Incidente Auto;2022-11-27T15:34:41.442215
908080;Claim;Incidente Auto;2022-10-06T15:32:41.442215
908083;Claim;Furto Auto;2022-08-23T15:31:08.443217
908086;Claim;Incendio doloso Casa;2022-10-09T15:30:17.443217
908092;Claim;Furto Auto;2022-08-03T15:31:50.444216
908095;Claim;Incidente Auto;2022-06-03T15:29:52.444216
908098;Claim;Furto in Casa;2022-11-21T15:32:30.444216
908101;Claim;Furto in Casa;2022-10-02T15:33:31.445215
908104;Claim;Incendio doloso Casa;2022-07-14T15:30:52.445215
908116;Claim;Incidente Auto;2022-09-04T15:34:13.446215
908122;Claim;Incidente Auto;2022-12-31T15:31:34.446215
908125;Claim;Furto Auto;2022-08-30T15:31:19.446215
908128;Claim;Incidente Auto;2022-07-09T15:32:36.446215
908131;Claim;Incendio doloso Casa;2022-04-29T15:29:30.446215
908137;Claim;Furto in Casa;2022-03-07T15:34:35.447722
908140;Claim;Furto Auto;2022-04-22T15:32:58.447722
908143;Claim;Furto in Casa;2022-08-01T15:34:42.447722
908146;Claim;Incendio doloso Casa;2022-09-22T15:31:02.448729
908149;Claim;Furto Auto;2022-12-31T15:34:15.448729
908155;Claim;Incendio doloso Auto;2022-02-03T15:32:45.448729
908158;Claim;Furto in Casa;2022-10-26T15:33:41.449729
908161;Claim;Furto in Casa;2022-11-18T15:33:24.449729
908170;Claim;Furto Auto;2022-10-01T15:30:32.450732
908179;Claim;Incendio doloso Casa;2022-06-19T15:31:21.450732
908185;Claim;Furto in Casa;2022-05-17T15:31:25.451729
908188;Claim;Incendio doloso Auto;2022-07-11T15:33:36.451729
908194;Claim;Furto Auto;2022-06-15T15:34:30.452729
908197;Claim;Incendio doloso Auto;2022-06-07T15:34:38.452729
908200;Claim;Incendio doloso Auto;2022-07-22T15:31:45.452729
908212;Claim;Furto in Casa;2022-12-11T15:30:12.453728
908215;Claim;Furto in Casa;2022-06-19T15:30:55.453728
908224;Claim;Furto in Casa;2022-10-24T15:31:21.453728
908236;Claim;Incendio doloso Casa;2022-07-29T15:30:30.455235
908239;Claim;Incidente Auto;2022-09-06T15:34:32.455235
908245;Claim;Furto in Casa;2022-11-04T15:33:36.456241
908251;Claim;Furto Auto;2022-06-12T15:35:23.456241
908254;Claim;Incendio doloso Auto;2022-02-11T15:34:36.456241
908257;Claim;Furto Auto;2023-01-15T15:35:01.456241
908260;Claim;Furto in Casa;2022-08-24T15:29:57.457749
908269;Claim;Incidente Auto;2022-09-06T15:30:25.457749
908275;Claim;Incendio doloso Casa;2022-03-06T15:31:02.458756
908281;Claim;Furto in Casa;2022-10-26T15:33:41.458756
908293;Claim;Incendio doloso Casa;2022-05-08T15:31:26.459758
908308;Claim;Furto in Casa;2022-06-22T15:30:54.460755
908311;Claim;Incidente Auto;2023-01-11T15:29:47.460755
908320;Claim;Incendio doloso Auto;2022-08-05T15:34:26.461756
908332;Claim;Furto Auto;2022-03-12T15:33:03.462756
908338;Claim;Incidente Auto;2022-02-23T15:35:24.463754
908344;Claim;Furto in Casa;2022-03-20T15:34:59.463754
908362;Claim;Incidente Auto;2022-03-15T15:29:57.464756
908371;Claim;Furto Auto;2022-09-09T15:33:52.465756
908386;Claim;Furto in Casa;2022-11-26T15:30:15.466757
908389;Claim;Furto in Casa;2022-10-19T15:31:22.467756
908407;Claim;Furto Auto;2023-01-02T15:32:45.468826
908410;Claim;Furto Auto;2022-02-03T15:32:28.468826
908416;Claim;Incidente Auto;2022-10-23T15:32:11.469824
908422;Claim;Incendio doloso Auto;2022-08-18T15:34:01.469824
908425;Claim;Furto Auto;2022-06-17T15:32:58.469824
908446;Claim;Furto in Casa;2022-10-22T15:29:30.471823
908449;Claim;Incidente Auto;2022-08-04T15:35:26.471823
908458;Claim;Incendio doloso Auto;2022-12-02T15:29:43.472824
908470;Claim;Incidente Auto;2022-04-24T15:31:20.473824
908473;Claim;Incidente Auto;2022-07-24T15:32:42.473824
908476;Claim;Furto Auto;2022-10-03T15:34:22.473824
908494;Claim;Incendio doloso Auto;2022-02-12T15:32:05.475822
908497;Claim;Incendio doloso Auto;2022-10-18T15:32:39.475822
908500;Claim;Incendio doloso Casa;2022-08-30T15:35:25.475822
908503;Claim;Incendio doloso Casa;2022-06-04T15:30:16.475822
908506;Claim;Incendio doloso Auto;2022-09-28T15:31:53.476822
908512;Claim;Incendio doloso Auto;2022-06-17T15:31:20.476822
908515;Claim;Furto in Casa;2022-05-28T15:34:23.476822
908524;Claim;Furto in Casa;2022-10-08T15:35:26.477823
908533;Claim;Furto in Casa;2022-03-13T15:29:51.478944
908536;Claim;Furto in Casa;2023-01-20T15:33:21.478944
908548;Claim;Furto in Casa;2022-07-09T15:35:18.479944
908551;Claim;Furto Auto;2022-07-21T15:33:07.480942
908572;Claim;Incendio doloso Casa;2022-08-16T15:29:38.481942
908581;Claim;Furto in Casa;2022-09-29T15:32:32.482946
908584;Claim;Incendio doloso Auto;2023-01-01T15:35:22.482946
