:ID;:LABEL;type;open_date:datetime
776436;Claim;Furto in Casa;2022-07-09T19:31:18.674479
776439;Claim;Incidente Auto;2022-12-01T19:31:05.674479
776445;Claim;Incendio doloso Auto;2022-04-05T19:28:28.674479
776448;Claim;Incidente Auto;2022-05-10T19:27:15.674479
776451;Claim;Furto in Casa;2022-08-02T19:31:35.674479
776457;Claim;Furto in Casa;2023-01-21T19:32:22.675480
776460;Claim;Incendio doloso Auto;2022-10-29T19:29:30.675480
776466;Claim;Incendio doloso Casa;2022-02-03T19:32:02.675480
776475;Claim;Incendio doloso Casa;2022-03-12T19:30:32.675480
776478;Claim;Incendio doloso Casa;2022-02-06T19:28:09.675480
776487;Claim;Furto in Casa;2022-05-22T19:31:58.676480
776490;Claim;Incidente Auto;2023-01-04T19:30:41.676480
776493;Claim;Furto Auto;2023-01-19T19:26:50.676480
776496;Claim;Incidente Auto;2022-10-28T19:29:18.676480
776508;Claim;Furto in Casa;2022-10-24T19:28:50.676480
776511;Claim;Incidente Auto;2023-01-13T19:28:05.677477
776514;Claim;Incendio doloso Casa;2022-05-25T19:27:33.677477
776523;Claim;Furto in Casa;2023-01-10T19:31:15.677477
776529;Claim;Incendio doloso Casa;2022-05-29T19:26:46.677477
776532;Claim;Furto Auto;2022-05-05T19:31:47.677477
776535;Claim;Furto Auto;2022-03-07T19:28:03.677477
776541;Claim;Incendio doloso Auto;2022-06-15T19:30:39.678477
776550;Claim;Furto Auto;2022-02-10T19:31:03.678477
776559;Claim;Incendio doloso Casa;2022-04-20T19:27:38.678477
776562;Claim;Incendio doloso Casa;2022-08-25T19:31:02.678477
776568;Claim;Incendio doloso Auto;2022-12-21T19:29:46.679478
776574;Claim;Incendio doloso Casa;2022-05-18T19:28:54.679478
776577;Claim;Incendio doloso Auto;2022-04-19T19:30:38.679478
776586;Claim;Furto in Casa;2022-09-16T19:31:06.679478
776595;Claim;Incendio doloso Auto;2022-10-02T19:26:37.680479
776607;Claim;Incendio doloso Auto;2022-05-06T19:31:21.680479
776616;Claim;Incendio doloso Auto;2022-10-07T19:26:40.680479
776619;Claim;Furto in Casa;2022-03-22T19:32:13.681476
776622;Claim;Furto in Casa;2022-04-21T19:29:51.681476
776625;Claim;Furto Auto;2022-05-01T19:26:58.681476
776628;Claim;Furto Auto;2022-03-27T19:31:53.681476
776643;Claim;Incendio doloso Casa;2022-12-14T19:28:54.681476
776649;Claim;Incidente Auto;2022-06-28T19:26:47.682477
776652;Claim;Incendio doloso Auto;2022-11-04T19:31:50.682477
776658;Claim;Incidente Auto;2022-09-12T19:27:28.682477
776661;Claim;Incendio doloso Auto;2023-01-13T19:29:15.682477
776664;Claim;Incidente Auto;2022-02-10T19:29:28.682477
776670;Claim;Furto Auto;2022-12-13T19:30:21.682477
776673;Claim;Incendio doloso Casa;2022-08-30T19:31:33.682477
776676;Claim;Incidente Auto;2022-03-12T19:27:22.683478
776679;Claim;Furto in Casa;2022-10-24T19:26:57.683478
776685;Claim;Incidente Auto;2022-07-13T19:28:08.683478
776694;Claim;Furto Auto;2022-02-24T19:26:33.683478
776703;Claim;Incendio doloso Auto;2023-01-05T19:27:49.683478
776706;Claim;Incendio doloso Casa;2022-07-30T19:26:33.684505
776709;Claim;Incidente Auto;2023-01-17T19:29:58.684505
776721;Claim;Incendio doloso Casa;2022-04-02T19:27:14.684505
776727;Claim;Furto Auto;2022-05-11T19:27:07.684505
776730;Claim;Incendio doloso Casa;2022-04-20T19:32:01.685504
776733;Claim;Incendio doloso Casa;2022-07-30T19:29:51.685504
776736;Claim;Incendio doloso Auto;2022-12-14T19:31:41.685504
776739;Claim;Incendio doloso Auto;2022-02-03T19:28:46.685504
776745;Claim;Incendio doloso Auto;2022-07-14T19:32:18.685504
776751;Claim;Furto Auto;2022-06-25T19:30:03.685504
776754;Claim;Incendio doloso Auto;2022-02-07T19:30:15.685504
776766;Claim;Furto in Casa;2023-01-10T19:26:31.686504
776775;Claim;Incidente Auto;2022-09-12T19:31:15.686504
776778;Claim;Incendio doloso Casa;2022-10-06T19:27:41.686504
776781;Claim;Incendio doloso Auto;2022-07-27T19:30:02.686504
776784;Claim;Furto in Casa;2022-09-19T19:27:50.687505
776802;Claim;Incendio doloso Auto;2022-04-06T19:28:55.687505
776814;Claim;Incidente Auto;2022-04-29T19:27:06.688503
776820;Claim;Furto in Casa;2022-03-10T19:30:21.688503
776829;Claim;Furto Auto;2022-08-31T19:31:55.688503
776835;Claim;Furto in Casa;2022-04-15T19:30:14.689504
776838;Claim;Furto Auto;2022-07-02T19:29:23.689504
776841;Claim;Furto Auto;2022-04-06T19:27:55.689504
776844;Claim;Incidente Auto;2022-10-25T19:27:37.689504
776847;Claim;Incendio doloso Casa;2022-03-24T19:29:41.689504
776850;Claim;Incendio doloso Auto;2023-01-19T19:30:52.689504
776856;Claim;Incendio doloso Casa;2022-07-18T19:26:55.690505
776859;Claim;Incendio doloso Auto;2022-05-11T19:31:03.690505
776865;Claim;Furto in Casa;2022-10-01T19:32:17.690505
776868;Claim;Incidente Auto;2022-10-05T19:28:02.690505
776871;Claim;Furto in Casa;2022-09-21T19:31:00.690505
776889;Claim;Incendio doloso Auto;2022-07-28T19:29:41.691505
776892;Claim;Incendio doloso Casa;2022-04-23T19:26:50.691505
776910;Claim;Furto Auto;2022-08-06T19:32:18.691505
776913;Claim;Incidente Auto;2022-03-12T19:31:13.692504
776916;Claim;Furto Auto;2022-02-11T19:28:59.692504
776925;Claim;Incendio doloso Casa;2022-10-20T19:28:38.692504
776934;Claim;Incendio doloso Casa;2022-03-19T19:31:48.692504
776940;Claim;Incendio doloso Auto;2022-01-28T19:27:33.693504
776943;Claim;Furto in Casa;2022-11-30T19:27:54.693504
776949;Claim;Furto Auto;2023-01-02T19:26:42.693504
776952;Claim;Incendio doloso Casa;2022-12-07T19:29:18.693504
776958;Claim;Furto in Casa;2022-05-09T19:31:03.693504
776961;Claim;Incendio doloso Auto;2022-04-11T19:29:58.693504
776964;Claim;Incidente Auto;2022-04-01T19:28:06.693504
776967;Claim;Incidente Auto;2022-06-12T19:27:27.693504
776976;Claim;Incendio doloso Casa;2022-04-15T19:28:57.694726
776982;Claim;Incendio doloso Casa;2022-03-29T19:29:04.694726
776988;Claim;Incendio doloso Casa;2022-08-01T19:29:19.694726
776991;Claim;Incidente Auto;2022-07-16T19:30:14.694726
776994;Claim;Incidente Auto;2022-08-05T19:28:50.694726
777000;Claim;Furto Auto;2022-02-05T19:27:08.695728
777003;Claim;Incidente Auto;2022-02-07T19:29:54.695728
777012;Claim;Incendio doloso Casa;2022-12-22T19:32:19.695728
777024;Claim;Incidente Auto;2022-03-11T19:32:17.695728
777027;Claim;Incendio doloso Auto;2022-08-14T19:28:36.696725
777033;Claim;Incendio doloso Casa;2022-08-19T19:30:01.696725
777039;Claim;Incidente Auto;2022-07-03T19:28:53.696725
777045;Claim;Incidente Auto;2022-07-04T19:32:12.696725
777054;Claim;Furto Auto;2023-01-04T19:26:57.697726
777057;Claim;Furto in Casa;2022-03-27T19:31:05.697726
777060;Claim;Incendio doloso Casa;2022-09-06T19:29:24.697726
777063;Claim;Furto Auto;2022-12-26T19:26:57.697726
777066;Claim;Incidente Auto;2023-01-03T19:29:11.697726
777072;Claim;Incidente Auto;2022-07-22T19:31:28.697726
777075;Claim;Incendio doloso Casa;2022-10-17T19:27:49.697726
777090;Claim;Furto Auto;2022-02-28T19:29:55.698726
777096;Claim;Furto Auto;2022-05-17T19:26:32.698726
777102;Claim;Furto in Casa;2022-03-21T19:27:00.698726
777105;Claim;Furto in Casa;2022-11-10T19:27:52.698726
777108;Claim;Furto in Casa;2022-12-26T19:28:19.698726
777111;Claim;Incidente Auto;2022-12-22T19:30:30.699727
777114;Claim;Incendio doloso Casa;2022-09-27T19:29:40.699727
777120;Claim;Incidente Auto;2022-08-10T19:28:41.699727
777129;Claim;Incendio doloso Auto;2022-04-02T19:31:38.699727
777132;Claim;Furto in Casa;2022-12-21T19:28:03.699727
777138;Claim;Incendio doloso Auto;2023-01-17T19:29:45.699727
777144;Claim;Incendio doloso Casa;2023-01-04T19:31:47.700726
777147;Claim;Furto Auto;2023-01-02T19:27:23.700726
777156;Claim;Furto Auto;2022-02-11T19:27:46.700726
777162;Claim;Furto in Casa;2022-03-27T19:31:34.700726
777168;Claim;Incendio doloso Auto;2022-06-24T19:27:40.701727
777177;Claim;Furto Auto;2022-03-07T19:27:23.701727
777180;Claim;Furto Auto;2022-07-04T19:27:55.701727
777186;Claim;Incidente Auto;2022-02-21T19:31:21.701727
777192;Claim;Incendio doloso Casa;2022-03-24T19:26:56.702727
777195;Claim;Furto Auto;2022-01-31T19:27:41.702727
777198;Claim;Incendio doloso Casa;2022-02-02T19:30:32.702727
777216;Claim;Incidente Auto;2022-03-04T19:30:21.702727
777219;Claim;Furto in Casa;2022-09-29T19:29:10.703726
777225;Claim;Incidente Auto;2022-07-25T19:28:24.703726
777231;Claim;Incendio doloso Auto;2022-04-27T19:27:34.703726
777237;Claim;Incendio doloso Casa;2022-05-08T19:28:57.703726
777240;Claim;Incendio doloso Auto;2022-08-11T19:26:39.703726
777243;Claim;Incendio doloso Auto;2022-06-20T19:26:41.703726
777252;Claim;Incendio doloso Auto;2022-07-12T19:32:26.704822
777255;Claim;Incendio doloso Auto;2022-04-13T19:28:46.704822
777264;Claim;Furto in Casa;2022-02-19T19:30:54.704822
777270;Claim;Incendio doloso Casa;2022-08-10T19:27:18.705822
777276;Claim;Incendio doloso Casa;2022-11-14T19:27:40.705822
777282;Claim;Furto Auto;2022-09-20T19:28:42.705822
777285;Claim;Furto in Casa;2023-01-19T19:27:15.705822
777291;Claim;Incendio doloso Casa;2022-03-25T19:27:37.706822
777300;Claim;Furto Auto;2022-08-18T19:26:42.706822
777303;Claim;Furto Auto;2022-06-16T19:30:50.706822
777309;Claim;Furto Auto;2022-07-14T19:27:38.706822
777312;Claim;Incendio doloso Auto;2022-05-11T19:30:06.706822
777318;Claim;Furto Auto;2022-03-06T19:26:36.707822
777333;Claim;Incendio doloso Auto;2022-06-20T19:28:51.707822
777339;Claim;Furto in Casa;2022-08-17T19:32:26.707822
777342;Claim;Furto in Casa;2022-03-20T19:27:48.708822
777345;Claim;Incendio doloso Casa;2022-06-03T19:29:16.708822
777348;Claim;Furto Auto;2022-11-14T19:30:37.708822
777354;Claim;Incidente Auto;2022-02-09T19:31:21.708822
777360;Claim;Furto in Casa;2022-12-29T19:29:06.708822
777363;Claim;Furto Auto;2022-12-07T19:27:54.708822
777375;Claim;Furto Auto;2022-04-17T19:31:23.709822
777378;Claim;Incendio doloso Auto;2022-06-11T19:26:35.709822
777381;Claim;Furto in Casa;2022-10-20T19:28:35.709822
777387;Claim;Incendio doloso Auto;2022-05-23T19:28:37.709822
777390;Claim;Incidente Auto;2023-01-10T19:31:44.709822
777393;Claim;Incendio doloso Auto;2022-11-13T19:27:56.710823
777399;Claim;Furto Auto;2022-06-06T19:26:43.710823
777402;Claim;Incendio doloso Casa;2022-09-12T19:30:37.710823
777405;Claim;Incidente Auto;2022-06-19T19:27:53.710823
777408;Claim;Incidente Auto;2022-09-29T19:30:40.710823
777414;Claim;Incidente Auto;2022-12-04T19:26:56.710823
777420;Claim;Furto in Casa;2022-08-28T19:26:32.711822
777423;Claim;Furto in Casa;2022-05-27T19:30:47.711822
777429;Claim;Furto in Casa;2022-08-16T19:28:32.711822
777432;Claim;Incendio doloso Auto;2022-06-16T19:28:01.711822
777438;Claim;Incendio doloso Casa;2022-06-06T19:32:01.711822
777447;Claim;Incendio doloso Casa;2022-07-28T19:31:15.712822
777450;Claim;Furto Auto;2022-12-08T19:30:48.712822
777453;Claim;Incidente Auto;2022-11-25T19:30:45.712822
777480;Claim;Furto in Casa;2022-07-20T19:31:10.714329
777483;Claim;Furto in Casa;2022-08-30T19:26:39.714329
777486;Claim;Furto Auto;2022-07-09T19:31:17.714329
777495;Claim;Incidente Auto;2022-12-10T19:29:58.714329
777498;Claim;Furto in Casa;2023-01-10T19:29:02.714329
777504;Claim;Incendio doloso Auto;2022-07-21T19:31:20.715338
777510;Claim;Incendio doloso Auto;2022-07-01T19:30:23.715338
777516;Claim;Incendio doloso Auto;2022-04-20T19:27:03.715338
777525;Claim;Incendio doloso Auto;2022-06-24T19:30:44.716337
777528;Claim;Furto Auto;2022-02-27T19:29:53.716337
777531;Claim;Incidente Auto;2022-05-02T19:29:26.716337
777537;Claim;Incendio doloso Casa;2022-02-28T19:28:18.716337
777540;Claim;Incendio doloso Casa;2022-03-22T19:27:12.716337
777552;Claim;Incendio doloso Auto;2022-03-11T19:32:04.717335
777558;Claim;Incidente Auto;2022-03-16T19:27:35.717335
777564;Claim;Furto Auto;2022-10-18T19:26:58.717335
777570;Claim;Incendio doloso Casa;2022-10-08T19:30:42.717335
777573;Claim;Incidente Auto;2022-08-24T19:27:09.717335
777576;Claim;Furto in Casa;2022-10-16T19:30:22.718336
777579;Claim;Furto in Casa;2022-10-19T19:29:22.718336
777585;Claim;Incendio doloso Auto;2022-02-17T19:27:18.718336
777594;Claim;Furto in Casa;2022-12-24T19:27:34.718336
777597;Claim;Incendio doloso Casa;2022-08-15T19:29:55.718336
777600;Claim;Incendio doloso Auto;2022-06-19T19:28:01.719337
777603;Claim;Furto in Casa;2023-01-11T19:27:25.719337
777615;Claim;Incendio doloso Auto;2022-11-03T19:31:43.719337
777621;Claim;Incendio doloso Casa;2022-01-30T19:28:05.719337
777636;Claim;Furto Auto;2022-12-30T19:30:07.720337
777639;Claim;Furto in Casa;2022-02-07T19:30:41.720337
777645;Claim;Incidente Auto;2022-04-09T19:28:10.720337
777651;Claim;Incendio doloso Auto;2022-07-15T19:27:22.720337
777657;Claim;Incidente Auto;2022-09-04T19:32:12.721336
777663;Claim;Furto Auto;2022-03-02T19:29:04.721336
777678;Claim;Furto Auto;2022-02-16T19:31:54.722339
777684;Claim;Furto Auto;2022-12-21T19:31:59.722339
777699;Claim;Furto Auto;2022-04-29T19:32:28.722339
777702;Claim;Incidente Auto;2022-04-09T19:28:44.722339
777705;Claim;Incendio doloso Auto;2022-08-08T19:30:32.722339
777708;Claim;Incendio doloso Auto;2023-01-02T19:29:22.722339
777726;Claim;Furto Auto;2023-01-10T19:27:27.723845
777738;Claim;Furto in Casa;2022-07-21T19:30:55.723845
777750;Claim;Incendio doloso Casa;2022-03-01T19:30:32.724853
777753;Claim;Incidente Auto;2022-04-18T19:29:33.724853
777756;Claim;Furto in Casa;2022-09-08T19:30:01.724853
777759;Claim;Furto in Casa;2022-12-06T19:26:47.724853
777762;Claim;Incendio doloso Casa;2022-01-28T19:27:14.724853
777765;Claim;Furto Auto;2022-10-28T19:28:17.724853
777771;Claim;Incendio doloso Casa;2022-09-14T19:31:59.725855
777774;Claim;Furto in Casa;2022-08-20T19:30:14.725855
777777;Claim;Incidente Auto;2022-02-10T19:28:32.725855
777780;Claim;Furto in Casa;2022-12-25T19:29:34.725855
777786;Claim;Incendio doloso Casa;2022-06-18T19:30:30.725855
777795;Claim;Furto in Casa;2023-01-24T19:31:54.726854
777798;Claim;Incendio doloso Casa;2022-03-23T19:29:45.726854
777801;Claim;Incendio doloso Auto;2022-12-11T19:27:12.726854
777810;Claim;Incendio doloso Auto;2022-08-21T19:32:17.726854
777819;Claim;Furto Auto;2022-03-31T19:28:58.726854
777828;Claim;Incidente Auto;2022-10-02T19:28:01.727854
777843;Claim;Furto in Casa;2022-09-04T19:31:41.727854
777849;Claim;Incendio doloso Casa;2022-07-13T19:28:01.727854
777861;Claim;Incendio doloso Auto;2022-06-24T19:32:14.728852
777864;Claim;Furto in Casa;2023-01-09T19:28:12.728852
777873;Claim;Incidente Auto;2023-01-01T19:28:57.728852
777876;Claim;Incendio doloso Casa;2022-11-23T19:29:40.729851
777879;Claim;Incendio doloso Auto;2022-11-04T19:28:58.729851
777897;Claim;Incidente Auto;2022-03-05T19:29:04.729851
777900;Claim;Incendio doloso Casa;2022-08-04T19:31:18.729851
777903;Claim;Incendio doloso Casa;2023-01-14T19:32:20.730854
777909;Claim;Incendio doloso Casa;2023-01-01T19:27:47.730854
777915;Claim;Incidente Auto;2022-04-06T19:29:30.730854
777924;Claim;Furto Auto;2022-02-09T19:31:08.730854
777927;Claim;Incendio doloso Casa;2022-06-15T19:30:41.730854
777936;Claim;Incendio doloso Casa;2022-04-07T19:29:43.731852
777945;Claim;Furto Auto;2022-02-26T19:27:30.731852
777957;Claim;Furto Auto;2022-05-31T19:28:12.731852
777960;Claim;Incidente Auto;2022-05-19T19:28:40.732852
777963;Claim;Incidente Auto;2022-07-26T19:28:40.732852
777966;Claim;Furto Auto;2022-03-03T19:29:30.732852
777972;Claim;Furto in Casa;2022-07-20T19:26:31.732852
777978;Claim;Incidente Auto;2022-06-25T19:30:02.732852
777981;Claim;Incendio doloso Auto;2022-03-23T19:29:48.732852
777984;Claim;Furto Auto;2022-06-20T19:28:13.732852
777987;Claim;Incidente Auto;2022-08-03T19:28:57.732852
777990;Claim;Furto in Casa;2022-07-02T19:29:52.733851
777999;Claim;Incendio doloso Auto;2022-10-02T19:30:01.733851
778011;Claim;Incidente Auto;2022-07-09T19:29:07.733851
778023;Claim;Furto in Casa;2022-12-13T19:32:02.734982
778029;Claim;Furto in Casa;2022-03-04T19:27:24.734982
778035;Claim;Furto Auto;2022-09-14T19:32:01.734982
778041;Claim;Incendio doloso Auto;2022-04-01T19:30:46.734982
778044;Claim;Incendio doloso Casa;2023-01-01T19:27:50.735983
778047;Claim;Incidente Auto;2022-12-02T19:30:37.735983
778059;Claim;Incendio doloso Casa;2022-02-24T19:27:10.735983
778062;Claim;Incendio doloso Casa;2022-07-14T19:26:52.735983
778068;Claim;Furto Auto;2022-09-07T19:27:10.736984
778074;Claim;Incendio doloso Auto;2022-11-23T19:30:13.736984
778077;Claim;Furto Auto;2022-05-19T19:27:40.736984
778083;Claim;Furto in Casa;2023-01-15T19:27:57.736984
778095;Claim;Incendio doloso Auto;2022-12-16T19:31:38.737986
778101;Claim;Incendio doloso Casa;2022-05-21T19:28:33.737986
778107;Claim;Incendio doloso Auto;2022-07-18T19:31:57.737986
778113;Claim;Furto Auto;2022-06-10T19:28:00.737986
778116;Claim;Furto Auto;2022-03-05T19:29:53.737986
778122;Claim;Furto Auto;2022-11-06T19:27:04.738984
778128;Claim;Furto in Casa;2022-12-12T19:31:54.738984
778131;Claim;Incendio doloso Auto;2022-05-18T19:32:16.738984
778137;Claim;Incendio doloso Auto;2022-02-07T19:30:07.738984
778140;Claim;Incidente Auto;2022-04-17T19:29:06.738984
778143;Claim;Incendio doloso Auto;2022-10-10T19:29:41.738984
778149;Claim;Furto Auto;2022-08-27T19:26:35.739983
778155;Claim;Furto Auto;2022-06-20T19:26:32.739983
778164;Claim;Incidente Auto;2022-04-18T19:28:27.740984
778167;Claim;Incendio doloso Casa;2022-06-21T19:28:14.740984
778173;Claim;Furto Auto;2022-10-12T19:31:13.740984
778185;Claim;Incendio doloso Casa;2022-05-21T19:31:57.740984
778191;Claim;Furto in Casa;2022-12-09T19:27:41.740984
778194;Claim;Incendio doloso Casa;2022-10-05T19:27:39.741985
778200;Claim;Furto in Casa;2022-05-12T19:32:17.741985
778203;Claim;Incidente Auto;2022-06-20T19:29:50.741985
778209;Claim;Incendio doloso Casa;2022-10-10T19:27:03.741985
778230;Claim;Incendio doloso Auto;2023-01-01T19:29:43.741985
778236;Claim;Incendio doloso Auto;2022-12-14T19:31:54.743491
778242;Claim;Incendio doloso Auto;2022-08-13T19:29:13.743491
778245;Claim;Incendio doloso Auto;2022-09-14T19:27:39.743491
778248;Claim;Furto in Casa;2022-02-14T19:30:09.743491
778251;Claim;Incendio doloso Auto;2022-09-04T19:29:41.743491
778260;Claim;Furto in Casa;2022-06-17T19:30:50.743491
778266;Claim;Incendio doloso Casa;2022-08-30T19:31:22.744496
778272;Claim;Furto Auto;2022-04-01T19:29:52.744496
778278;Claim;Furto in Casa;2022-10-15T19:29:28.744496
778287;Claim;Furto Auto;2022-10-22T19:28:28.744496
778293;Claim;Incidente Auto;2022-12-20T19:27:06.745497
778311;Claim;Incidente Auto;2022-10-10T19:29:23.745497
778317;Claim;Furto Auto;2022-08-07T19:30:51.745497
778320;Claim;Incidente Auto;2022-06-04T19:28:17.746497
778323;Claim;Incendio doloso Auto;2022-04-16T19:27:15.746497
778326;Claim;Furto in Casa;2022-05-12T19:28:18.746497
778329;Claim;Incidente Auto;2022-07-28T19:32:11.746497
778341;Claim;Incendio doloso Auto;2022-08-18T19:29:30.746497
778344;Claim;Incidente Auto;2022-05-12T19:27:48.746497
778347;Claim;Incidente Auto;2023-01-06T19:30:09.746497
778350;Claim;Incendio doloso Casa;2022-08-04T19:27:16.747497
778365;Claim;Incendio doloso Auto;2022-11-14T19:26:54.747497
778368;Claim;Furto Auto;2022-12-23T19:30:22.747497
778371;Claim;Furto Auto;2022-09-04T19:26:54.747497
778383;Claim;Furto in Casa;2023-01-16T19:30:36.748497
778386;Claim;Incidente Auto;2022-02-06T19:27:12.748497
778392;Claim;Incendio doloso Auto;2022-10-08T19:28:50.748497
778395;Claim;Incidente Auto;2022-11-15T19:31:55.748497
778401;Claim;Furto in Casa;2023-01-06T19:30:17.748497
778404;Claim;Furto in Casa;2022-09-19T19:27:20.748497
778407;Claim;Incendio doloso Auto;2022-10-24T19:29:21.748497
778416;Claim;Incendio doloso Casa;2022-07-19T19:27:57.749499
778419;Claim;Incendio doloso Auto;2022-04-24T19:28:31.749499
778428;Claim;Incendio doloso Casa;2022-09-09T19:31:19.749499
778437;Claim;Incendio doloso Casa;2022-10-03T19:32:20.750498
778440;Claim;Incendio doloso Auto;2022-11-22T19:27:22.750498
778446;Claim;Incidente Auto;2022-02-21T19:27:14.750498
778452;Claim;Incidente Auto;2022-03-26T19:29:52.750498
778455;Claim;Incendio doloso Auto;2022-12-22T19:28:34.750498
778458;Claim;Incendio doloso Casa;2022-11-25T19:28:06.750498
778461;Claim;Furto Auto;2022-03-15T19:32:13.750498
778473;Claim;Incendio doloso Auto;2022-05-21T19:31:00.751689
778476;Claim;Furto in Casa;2022-05-30T19:26:58.751689
778488;Claim;Incidente Auto;2022-06-23T19:30:23.751689
778494;Claim;Furto in Casa;2022-08-27T19:32:14.752689
778497;Claim;Incendio doloso Auto;2022-12-10T19:27:34.752689
778512;Claim;Incendio doloso Casa;2022-12-29T19:30:19.752689
778515;Claim;Incendio doloso Auto;2022-03-03T19:32:05.752689
778521;Claim;Incidente Auto;2022-03-09T19:26:37.753691
778524;Claim;Furto Auto;2022-12-23T19:28:15.753691
778536;Claim;Furto Auto;2022-02-22T19:31:45.753691
778539;Claim;Furto Auto;2022-08-31T19:29:03.753691
778542;Claim;Furto Auto;2022-11-05T19:28:48.753691
778545;Claim;Incendio doloso Casa;2022-03-30T19:32:14.753691
778554;Claim;Furto in Casa;2022-02-07T19:30:46.754881
778563;Claim;Incidente Auto;2022-07-09T19:29:27.754881
778566;Claim;Furto Auto;2022-11-12T19:28:37.754881
778572;Claim;Furto Auto;2022-02-12T19:29:52.754881
778575;Claim;Furto in Casa;2022-06-20T19:28:01.755876
778584;Claim;Incidente Auto;2022-12-05T19:32:08.755876
778590;Claim;Incidente Auto;2022-05-28T19:29:15.755876
778593;Claim;Furto in Casa;2022-10-20T19:28:34.755876
778599;Claim;Incidente Auto;2023-01-02T19:27:22.756877
778605;Claim;Incidente Auto;2022-11-26T19:28:52.756877
778617;Claim;Furto in Casa;2022-03-22T19:28:09.756877
778623;Claim;Furto Auto;2022-11-29T19:29:19.756877
778626;Claim;Furto Auto;2022-03-20T19:28:10.757878
778629;Claim;Incendio doloso Casa;2022-11-13T19:27:20.757878
778632;Claim;Furto in Casa;2022-09-01T19:27:41.757878
778635;Claim;Incendio doloso Casa;2022-12-03T19:30:23.757878
778638;Claim;Furto Auto;2022-11-08T19:30:55.757878
778647;Claim;Incidente Auto;2022-07-21T19:29:09.757878
778653;Claim;Furto in Casa;2022-05-04T19:29:13.757878
778656;Claim;Incendio doloso Auto;2022-11-13T19:30:23.758876
778659;Claim;Incendio doloso Auto;2022-02-26T19:31:32.758876
778662;Claim;Furto Auto;2022-04-21T19:28:30.758876
778665;Claim;Furto Auto;2022-12-10T19:27:26.758876
778671;Claim;Furto Auto;2022-07-20T19:31:15.758876
778680;Claim;Furto in Casa;2022-04-29T19:29:00.758876
778683;Claim;Incidente Auto;2022-06-25T19:29:39.759876
778686;Claim;Furto in Casa;2022-05-29T19:27:08.759876
778692;Claim;Furto Auto;2022-05-21T19:30:07.759876
778695;Claim;Furto Auto;2022-10-22T19:28:46.759876
778698;Claim;Furto in Casa;2022-12-14T19:30:58.759876
778701;Claim;Incendio doloso Casa;2022-05-10T19:29:08.759876
778704;Claim;Incidente Auto;2022-12-15T19:28:25.759876
778707;Claim;Furto in Casa;2022-03-03T19:28:47.759876
778710;Claim;Incendio doloso Casa;2022-07-08T19:28:46.760876
778722;Claim;Incendio doloso Auto;2022-10-01T19:27:13.760876
778725;Claim;Furto in Casa;2022-04-04T19:32:14.760876
778734;Claim;Furto in Casa;2022-09-01T19:31:08.761877
778737;Claim;Incendio doloso Casa;2022-08-20T19:31:41.761877
778752;Claim;Furto in Casa;2022-12-18T19:30:39.761877
778764;Claim;Incendio doloso Auto;2022-06-30T19:31:20.762878
778767;Claim;Incendio doloso Casa;2023-01-02T19:31:54.762878
778770;Claim;Furto in Casa;2022-11-04T19:26:31.762878
778776;Claim;Incendio doloso Casa;2022-01-28T19:29:03.762878
778785;Claim;Furto Auto;2023-01-21T19:31:37.762878
778788;Claim;Furto Auto;2022-12-29T19:29:55.762878
778794;Claim;Furto Auto;2022-12-08T19:32:19.763876
778800;Claim;Furto Auto;2022-12-24T19:32:24.763876
778812;Claim;Furto Auto;2022-02-10T19:31:23.763876
778818;Claim;Incendio doloso Auto;2022-05-06T19:30:24.763876
778827;Claim;Incendio doloso Casa;2022-03-15T19:28:21.764935
778836;Claim;Incendio doloso Casa;2022-06-17T19:30:17.764935
778839;Claim;Incendio doloso Auto;2023-01-08T19:29:04.764935
778842;Claim;Incidente Auto;2022-02-11T19:32:06.764935
778845;Claim;Incendio doloso Casa;2022-12-29T19:27:15.764935
778848;Claim;Incendio doloso Auto;2022-05-15T19:31:31.764935
778851;Claim;Incidente Auto;2022-06-25T19:28:52.764935
778860;Claim;Incidente Auto;2022-02-07T19:31:39.765936
778875;Claim;Incidente Auto;2022-12-28T19:28:55.765936
778881;Claim;Furto Auto;2022-01-30T19:28:27.766937
778887;Claim;Incendio doloso Auto;2023-01-12T19:30:59.766937
778890;Claim;Incendio doloso Auto;2022-08-20T19:27:13.766937
778893;Claim;Furto Auto;2022-03-16T19:29:24.766937
778896;Claim;Incendio doloso Casa;2022-11-25T19:28:22.766937
778899;Claim;Incendio doloso Auto;2022-10-26T19:26:41.766937
778902;Claim;Furto in Casa;2022-07-25T19:28:36.766937
778905;Claim;Incendio doloso Auto;2022-07-21T19:31:05.766937
778911;Claim;Furto in Casa;2022-02-06T19:30:23.767938
778923;Claim;Incidente Auto;2022-08-25T19:30:04.767938
778932;Claim;Incendio doloso Casa;2022-03-08T19:30:45.767938
778935;Claim;Incidente Auto;2022-11-28T19:29:54.767938
778938;Claim;Incidente Auto;2022-04-30T19:31:33.767938
778941;Claim;Furto in Casa;2022-03-22T19:32:22.768936
778947;Claim;Incendio doloso Auto;2022-05-11T19:26:59.768936
778953;Claim;Furto in Casa;2022-03-26T19:32:18.768936
778956;Claim;Furto Auto;2022-02-13T19:29:28.768936
778959;Claim;Furto in Casa;2022-04-12T19:26:57.768936
778962;Claim;Incendio doloso Auto;2022-03-10T19:31:58.769937
