closed_date;type;open_date;:LABEL;:ID
;Incendio doloso Auto;2022-07-24T00:44:03.499323;Claim;956978
2022-02-01T00:52:42.499364;Incendio doloso Casa;2022-01-27T00:44:38.499364;Claim;956981
;Furto Auto;2022-07-11T00:44:57.499407;Claim;956984
2022-08-11T00:55:13.499453;Incendio doloso Casa;2022-08-06T00:46:27.499453;Claim;956987
;Incidente Auto;2022-02-27T00:45:11.499495;Claim;956990
2022-07-14T00:53:57.499539;Incendio doloso Auto;2022-07-09T00:44:38.499539;Claim;956993
2022-09-18T00:52:13.499581;Incidente Auto;2022-09-13T00:45:29.499581;Claim;956996
2022-05-30T00:50:15.499624;Incendio doloso Casa;2022-05-25T00:42:57.499624;Claim;956999
2022-12-27T00:51:27.499666;Incendio doloso Auto;2022-12-22T00:44:22.499666;Claim;957002
;Incendio doloso Casa;2022-05-09T00:47:46.499709;Claim;957005
;Incendio doloso Auto;2022-04-05T00:44:59.499753;Claim;957008
;Incendio doloso Auto;2022-09-12T00:42:04.499795;Claim;957011
2022-02-04T00:51:15.499866;Furto in Casa;2022-01-30T00:45:18.499866;Claim;957014
2022-09-23T00:53:42.499920;Incendio doloso Casa;2022-09-18T00:44:06.499920;Claim;957017
2022-03-15T00:55:06.499964;Furto Auto;2022-03-10T00:44:44.499964;Claim;957020
;Incendio doloso Auto;2022-07-07T00:44:49.500007;Claim;957023
2022-07-06T00:54:35.500050;Incendio doloso Auto;2022-07-01T00:46:14.500050;Claim;957026
;Furto in Casa;2022-03-05T00:44:58.500093;Claim;957029
2022-07-23T00:52:23.500136;Furto in Casa;2022-07-18T00:42:20.500136;Claim;957032
2022-05-27T00:51:31.500180;Furto in Casa;2022-05-22T00:43:01.500180;Claim;957035
2022-08-14T00:49:24.500223;Furto Auto;2022-08-09T00:43:25.500223;Claim;957038
2022-04-10T00:55:34.500266;Furto Auto;2022-04-05T00:45:25.500266;Claim;957041
2022-09-18T00:53:15.500307;Incidente Auto;2022-09-13T00:42:38.500307;Claim;957044
;Incendio doloso Auto;2022-11-19T00:45:07.500349;Claim;957047
2022-02-04T00:54:37.500391;Incendio doloso Auto;2022-01-30T00:44:06.500391;Claim;957050
;Incendio doloso Casa;2022-02-06T00:42:49.500436;Claim;957053
;Incidente Auto;2022-10-22T00:46:31.500476;Claim;957056
2022-12-15T00:51:00.500511;Furto in Casa;2022-12-10T00:44:46.500511;Claim;957059
;Furto Auto;2022-11-25T00:43:34.500546;Claim;957062
2022-10-16T00:51:58.500581;Incendio doloso Casa;2022-10-11T00:43:32.500581;Claim;957065
2022-02-14T00:52:13.500615;Furto in Casa;2022-02-09T00:44:59.500615;Claim;957068
2022-04-17T00:57:17.500649;Incidente Auto;2022-04-12T00:47:10.500649;Claim;957071
2022-11-12T00:51:17.500683;Incendio doloso Auto;2022-11-07T00:44:19.500683;Claim;957074
2023-01-02T00:55:49.500718;Incidente Auto;2022-12-28T00:45:45.500718;Claim;957077
;Furto in Casa;2022-07-24T00:46:23.500776;Claim;957080
;Furto Auto;2022-08-17T00:43:30.500818;Claim;957083
;Incendio doloso Auto;2022-05-05T00:43:54.500854;Claim;957086
;Furto Auto;2022-09-14T00:47:38.500888;Claim;957089
;Incendio doloso Casa;2022-12-23T00:46:46.500922;Claim;957092
2022-09-04T00:51:30.500957;Incidente Auto;2022-08-30T00:43:59.500957;Claim;957095
2022-04-15T00:50:53.500992;Incendio doloso Auto;2022-04-10T00:43:07.500992;Claim;957098
2022-09-01T00:54:52.501026;Incidente Auto;2022-08-27T00:47:16.501026;Claim;957101
2022-03-19T00:50:02.501060;Furto in Casa;2022-03-14T00:44:57.501060;Claim;957104
;Incidente Auto;2022-08-21T00:47:17.501103;Claim;957107
;Furto in Casa;2022-12-10T00:43:33.501151;Claim;957110
;Incendio doloso Casa;2022-01-30T00:42:15.501205;Claim;957113
2022-02-11T00:56:37.501250;Furto Auto;2022-02-06T00:47:47.501250;Claim;957116
2022-03-11T00:55:44.501285;Incendio doloso Auto;2022-03-06T00:45:25.501285;Claim;957119
;Furto Auto;2022-03-10T00:47:17.501320;Claim;957122
2022-11-02T00:54:44.501354;Incidente Auto;2022-10-28T00:46:13.501354;Claim;957125
;Incendio doloso Auto;2022-05-02T00:43:52.501388;Claim;957128
2022-07-01T00:53:31.501423;Furto in Casa;2022-06-26T00:43:38.501423;Claim;957131
2022-06-14T00:55:25.501465;Incendio doloso Casa;2022-06-09T00:47:13.501465;Claim;957134
;Incidente Auto;2022-07-15T00:44:37.501506;Claim;957137
;Furto in Casa;2022-05-16T00:45:33.501547;Claim;957140
;Incidente Auto;2022-08-03T00:44:15.501587;Claim;957143
2022-05-02T00:55:39.501628;Furto Auto;2022-04-27T00:45:57.501628;Claim;957146
2022-05-14T00:53:15.501668;Incendio doloso Auto;2022-05-09T00:46:10.501668;Claim;957149
2022-12-11T00:53:39.501709;Furto in Casa;2022-12-06T00:46:37.501709;Claim;957152
;Furto Auto;2022-04-11T00:46:38.460529;Claim;957155
;Incidente Auto;2022-04-18T00:42:08.501891;Claim;957158
2022-12-17T00:52:39.501929;Furto in Casa;2022-12-12T00:43:48.501929;Claim;957161
2023-01-19T00:54:00.501964;Incidente Auto;2023-01-14T00:45:18.501964;Claim;957164
;Furto in Casa;2022-08-29T00:42:13.501998;Claim;957167
2022-09-25T00:54:00.502032;Incidente Auto;2022-09-20T00:44:02.502032;Claim;957170
2022-12-12T00:54:43.502065;Furto in Casa;2022-12-07T00:43:57.502065;Claim;957173
2022-05-19T00:51:48.502098;Incendio doloso Casa;2022-05-14T00:45:00.502098;Claim;957176
;Incidente Auto;2022-08-22T00:44:17.502132;Claim;957179
;Incidente Auto;2022-10-01T00:44:31.502165;Claim;957182
2022-02-19T00:54:03.502198;Furto in Casa;2022-02-14T00:43:12.502198;Claim;957185
;Incidente Auto;2022-11-06T00:45:32.502232;Claim;957188
2023-01-28T00:51:34.502265;Incendio doloso Auto;2023-01-23T00:46:27.502265;Claim;957191
2022-08-05T00:53:07.502298;Incendio doloso Auto;2022-07-31T00:42:10.502298;Claim;957194
2022-08-01T00:55:20.502332;Furto in Casa;2022-07-27T00:47:43.502332;Claim;957197
2022-03-24T00:52:09.502366;Incendio doloso Casa;2022-03-19T00:44:34.502366;Claim;957200
;Incidente Auto;2022-08-05T00:43:24.502401;Claim;957203
2022-05-18T00:54:09.502439;Incendio doloso Auto;2022-05-13T00:44:00.502439;Claim;957206
;Incendio doloso Casa;2023-01-14T00:44:35.502475;Claim;957209
2022-08-03T00:55:20.502509;Incendio doloso Auto;2022-07-29T00:44:40.502509;Claim;957212
2022-11-16T00:52:33.502543;Incidente Auto;2022-11-11T00:47:28.502543;Claim;957215
;Incendio doloso Casa;2023-01-22T00:43:31.502576;Claim;957218
;Incendio doloso Auto;2022-07-24T00:45:24.502609;Claim;957221
;Incendio doloso Casa;2022-08-18T00:44:05.502643;Claim;957224
2022-03-31T00:55:37.502676;Furto Auto;2022-03-26T00:45:56.502676;Claim;957227
;Incendio doloso Auto;2022-09-19T00:45:39.502709;Claim;957230
;Furto Auto;2022-12-16T00:43:53.502742;Claim;957233
2022-09-16T00:55:24.502775;Incidente Auto;2022-09-11T00:45:25.502775;Claim;957236
2022-11-10T00:50:58.502809;Furto in Casa;2022-11-05T00:43:56.502809;Claim;957239
;Furto in Casa;2022-03-17T00:43:48.502842;Claim;957242
;Incendio doloso Casa;2022-12-13T00:43:47.502875;Claim;957245
;Incendio doloso Casa;2022-09-09T00:47:49.502908;Claim;957248
2022-03-18T00:53:34.502942;Furto Auto;2022-03-13T00:46:05.502942;Claim;957251
;Furto in Casa;2022-08-15T00:44:57.502975;Claim;957254
2022-08-22T00:53:40.503008;Furto Auto;2022-08-17T00:47:09.503008;Claim;957257
2022-05-24T00:52:15.503042;Incidente Auto;2022-05-19T00:43:12.503042;Claim;957260
2022-07-08T00:52:41.503075;Incendio doloso Auto;2022-07-03T00:47:34.503075;Claim;957263
2023-01-23T00:55:02.503108;Incidente Auto;2023-01-18T00:44:13.503108;Claim;957266
2022-06-14T00:50:18.503141;Incendio doloso Auto;2022-06-09T00:43:03.503141;Claim;957269
;Incidente Auto;2022-04-19T00:46:13.503176;Claim;957272
2022-06-23T00:54:55.503209;Furto in Casa;2022-06-18T00:46:47.503209;Claim;957275
2022-09-24T00:51:07.503242;Incendio doloso Auto;2022-09-19T00:42:42.503242;Claim;957278
;Furto in Casa;2022-09-13T00:44:31.503275;Claim;957281
;Incendio doloso Casa;2022-07-28T00:45:31.503308;Claim;957284
;Incidente Auto;2022-02-20T00:44:58.503341;Claim;957287
;Incendio doloso Casa;2022-05-03T00:42:38.503375;Claim;957290
;Furto Auto;2022-11-19T00:46:22.503408;Claim;957293
;Incendio doloso Auto;2022-11-29T00:46:04.503441;Claim;957296
;Incendio doloso Casa;2022-10-30T00:47:13.503474;Claim;957299
;Incendio doloso Casa;2022-07-25T00:47:50.503507;Claim;957302
;Incendio doloso Casa;2022-03-25T00:44:19.503540;Claim;957305
2022-09-18T00:48:32.503573;Incendio doloso Casa;2022-09-13T00:42:14.503573;Claim;957308
2022-05-24T00:51:10.503606;Furto in Casa;2022-05-19T00:43:01.503606;Claim;957311
;Incidente Auto;2022-12-23T00:47:47.503640;Claim;957314
2022-12-03T00:53:50.503672;Furto in Casa;2022-11-28T00:46:41.503672;Claim;957317
2022-07-31T00:53:13.503704;Incendio doloso Auto;2022-07-26T00:47:30.503704;Claim;957320
;Furto in Casa;2022-02-15T00:42:01.503738;Claim;957323
2022-12-22T00:56:18.503772;Furto Auto;2022-12-17T00:46:15.503772;Claim;957326
;Furto Auto;2022-05-05T00:44:17.503805;Claim;957329
2022-12-10T00:49:54.503837;Incendio doloso Casa;2022-12-05T00:43:30.503837;Claim;957332
2022-10-14T00:52:27.503870;Incidente Auto;2022-10-09T00:43:26.503870;Claim;957335
2022-02-05T00:49:28.503903;Incendio doloso Auto;2022-01-31T00:43:03.503903;Claim;957338
2022-03-13T00:50:25.503936;Incendio doloso Auto;2022-03-08T00:44:16.503936;Claim;957341
2022-06-28T00:53:37.503969;Incidente Auto;2022-06-23T00:43:54.503969;Claim;957344
;Incendio doloso Auto;2022-03-25T00:43:06.504002;Claim;957347
;Furto in Casa;2023-01-13T00:43:26.504035;Claim;957350
;Furto Auto;2022-08-31T00:42:40.504068;Claim;957353
2022-11-29T00:54:27.504101;Furto Auto;2022-11-24T00:45:55.504101;Claim;957356
2022-11-16T00:54:14.504134;Furto in Casa;2022-11-11T00:43:56.504134;Claim;957359
2022-05-25T00:48:11.504168;Furto in Casa;2022-05-20T00:42:58.504168;Claim;957362
;Furto Auto;2022-10-27T00:42:38.504201;Claim;957365
2022-02-01T00:53:31.504235;Incidente Auto;2022-01-27T00:46:30.504235;Claim;957368
;Incendio doloso Casa;2022-08-09T00:46:17.504269;Claim;957371
;Incidente Auto;2022-05-11T00:46:23.504303;Claim;957374
;Furto Auto;2022-07-18T00:44:28.504336;Claim;957377
;Furto Auto;2022-05-27T00:42:58.504369;Claim;957380
;Incidente Auto;2022-08-04T00:47:37.504402;Claim;957383
2022-05-12T00:50:47.504434;Furto in Casa;2022-05-07T00:45:38.504434;Claim;957386
2022-04-05T00:54:19.504473;Incidente Auto;2022-03-31T00:45:37.504473;Claim;957389
;Incidente Auto;2022-08-30T00:44:58.504540;Claim;957392
;Incendio doloso Casa;2022-06-05T00:42:18.504582;Claim;957395
;Incendio doloso Casa;2022-09-02T00:45:40.504615;Claim;957398
2022-02-22T00:47:41.504648;Furto Auto;2022-02-17T00:42:02.504648;Claim;957401
2022-08-27T00:47:58.504681;Furto Auto;2022-08-22T00:42:10.504681;Claim;957404
2023-01-08T00:53:20.504713;Incidente Auto;2023-01-03T00:45:15.504713;Claim;957407
2022-03-03T00:52:31.504746;Furto in Casa;2022-02-26T00:46:44.504746;Claim;957410
2022-02-19T00:54:04.504779;Incendio doloso Casa;2022-02-14T00:45:03.504779;Claim;957413
;Furto in Casa;2022-09-08T00:46:26.504811;Claim;957416
2022-06-16T00:54:38.504843;Furto Auto;2022-06-11T00:44:21.504843;Claim;957419
;Incidente Auto;2022-12-02T00:44:50.504875;Claim;957422
;Furto in Casa;2023-01-14T00:46:35.504908;Claim;957425
2022-05-26T00:55:56.504940;Furto in Casa;2022-05-21T00:47:17.504940;Claim;957428
;Incendio doloso Auto;2022-01-26T00:46:26.504973;Claim;957431
;Incendio doloso Auto;2022-10-22T00:44:40.505005;Claim;957434
;Furto Auto;2022-04-05T00:44:04.505039;Claim;957437
2022-06-14T00:55:21.505071;Furto in Casa;2022-06-09T00:45:56.505071;Claim;957440
;Incidente Auto;2022-06-24T00:46:48.505104;Claim;957443
;Furto in Casa;2022-05-09T00:44:34.505136;Claim;957446
;Incendio doloso Auto;2022-07-17T00:46:18.505169;Claim;957449
2022-04-09T00:53:22.505202;Incendio doloso Casa;2022-04-04T00:45:33.505202;Claim;957452
;Furto in Casa;2022-11-11T00:41:57.505234;Claim;957455
2022-05-13T00:53:49.505278;Incendio doloso Auto;2022-05-08T00:46:38.505278;Claim;957458
2022-02-28T00:49:46.505313;Incendio doloso Casa;2022-02-23T00:42:24.505313;Claim;957461
2022-03-08T00:55:15.505345;Incidente Auto;2022-03-03T00:45:27.505345;Claim;957464
;Furto Auto;2022-02-25T00:47:26.505378;Claim;957467
2022-09-28T00:55:40.505411;Incendio doloso Auto;2022-09-23T00:46:47.505411;Claim;957470
;Incendio doloso Casa;2023-01-04T00:45:21.505444;Claim;957473
2022-10-24T00:56:44.505482;Furto Auto;2022-10-19T00:46:27.505482;Claim;957476
;Incendio doloso Auto;2022-12-13T00:46:53.505515;Claim;957479
2022-07-30T00:52:31.505557;Incendio doloso Casa;2022-07-25T00:46:14.505557;Claim;957482
;Furto Auto;2022-11-08T00:44:05.505590;Claim;957485
2022-03-14T00:50:37.505623;Incendio doloso Auto;2022-03-09T00:43:39.505623;Claim;957488
2022-12-07T00:57:01.505655;Incidente Auto;2022-12-02T00:46:15.505655;Claim;957491
2022-06-19T00:54:15.505687;Incidente Auto;2022-06-14T00:46:57.505687;Claim;957494
;Incendio doloso Casa;2022-04-09T00:47:50.505720;Claim;957497
2022-06-24T00:54:26.505752;Incendio doloso Auto;2022-06-19T00:47:15.505752;Claim;957500
;Incidente Auto;2022-11-27T00:44:05.505785;Claim;957503
;Furto Auto;2022-11-25T00:47:06.505818;Claim;957506
;Furto in Casa;2022-05-17T00:44:19.505851;Claim;957509
;Incendio doloso Casa;2022-04-24T00:43:12.505883;Claim;957512
2022-02-02T00:52:44.505917;Furto in Casa;2022-01-28T00:47:22.505917;Claim;957515
;Furto Auto;2022-05-29T00:43:28.505950;Claim;957518
;Incendio doloso Auto;2022-10-01T00:45:32.505982;Claim;957521
2022-03-13T00:57:23.506015;Incidente Auto;2022-03-08T00:46:52.506015;Claim;957524
;Incidente Auto;2022-11-08T00:43:19.506047;Claim;957527
2022-05-30T00:50:24.506083;Incidente Auto;2022-05-25T00:42:31.506083;Claim;957530
2022-09-17T00:53:28.506116;Incidente Auto;2022-09-12T00:46:29.506116;Claim;957533
2022-09-30T00:54:06.506149;Incendio doloso Auto;2022-09-25T00:44:07.506149;Claim;957536
2022-07-10T00:52:14.506181;Furto in Casa;2022-07-05T00:44:21.506181;Claim;957539
2023-01-15T00:50:28.506214;Furto Auto;2023-01-10T00:43:07.506214;Claim;957542
2022-08-26T00:50:10.506246;Incendio doloso Auto;2022-08-21T00:42:11.506246;Claim;957545
2022-05-25T00:51:49.506279;Furto in Casa;2022-05-20T00:42:30.506279;Claim;957548
2023-01-22T00:52:21.506311;Incidente Auto;2023-01-17T00:42:41.506311;Claim;957551
2022-11-11T00:50:25.506343;Incendio doloso Auto;2022-11-06T00:43:19.506343;Claim;957554
2022-05-08T00:51:08.506376;Furto in Casa;2022-05-03T00:43:17.506376;Claim;957557
;Furto in Casa;2022-11-13T00:47:16.506437;Claim;957560
2022-09-24T00:54:01.506475;Furto in Casa;2022-09-19T00:44:29.506475;Claim;957563
2022-10-03T00:54:49.506509;Incendio doloso Casa;2022-09-28T00:44:14.506509;Claim;957566
;Incidente Auto;2022-06-22T00:45:58.506542;Claim;957569
2022-05-07T00:56:36.506574;Furto Auto;2022-05-02T00:46:55.506574;Claim;957572
2023-01-15T00:53:00.506607;Furto Auto;2023-01-10T00:46:34.506607;Claim;957575
2022-11-30T00:52:02.506640;Furto Auto;2022-11-25T00:42:28.506640;Claim;957578
2022-12-13T00:52:34.506673;Furto in Casa;2022-12-08T00:43:50.506673;Claim;957581
;Incendio doloso Auto;2022-01-27T00:44:31.506706;Claim;957584
2022-09-15T00:56:56.506739;Furto Auto;2022-09-10T00:47:35.506739;Claim;957587
;Incendio doloso Casa;2023-01-16T00:44:02.506772;Claim;957590
;Incendio doloso Casa;2022-11-29T00:47:21.506806;Claim;957593
2022-11-12T00:52:28.506841;Incendio doloso Casa;2022-11-07T00:45:18.506841;Claim;957596
;Furto Auto;2022-09-25T00:44:29.506883;Claim;957599
2022-12-19T00:53:21.501750;Incendio doloso Auto;2022-12-14T00:47:29.501750;Claim;957602
;Furto in Casa;2022-10-05T00:44:32.507040;Claim;957605
2022-05-18T00:50:46.507093;Incendio doloso Auto;2022-05-13T00:42:34.507093;Claim;957608
2022-06-16T00:53:33.507138;Furto in Casa;2022-06-11T00:44:43.507138;Claim;957611
;Furto in Casa;2022-07-01T00:44:33.507179;Claim;957614
;Furto Auto;2022-07-15T00:46:03.507220;Claim;957617
2022-03-20T00:49:46.507262;Furto Auto;2022-03-15T00:43:37.507262;Claim;957620
;Incendio doloso Auto;2022-03-27T00:41:56.507303;Claim;957623
;Incendio doloso Auto;2022-12-12T00:46:33.507345;Claim;957626
2022-09-08T00:53:45.507387;Incendio doloso Casa;2022-09-03T00:45:04.507387;Claim;957629
;Incendio doloso Auto;2022-07-09T00:45:08.507428;Claim;957632
;Incendio doloso Auto;2022-11-06T00:46:15.507470;Claim;957635
2022-04-29T00:53:07.507512;Incendio doloso Auto;2022-04-24T00:47:44.507512;Claim;957638
;Furto in Casa;2022-04-14T00:42:53.507556;Claim;957641
;Furto Auto;2022-08-02T00:42:53.507598;Claim;957644
;Incendio doloso Auto;2022-05-10T00:41:59.507640;Claim;957647
2023-01-22T00:53:21.507683;Incidente Auto;2023-01-17T00:45:22.507683;Claim;957650
;Incendio doloso Auto;2022-11-17T00:46:05.507725;Claim;957653
;Furto in Casa;2022-10-13T00:44:38.507766;Claim;957656
;Furto Auto;2022-12-14T00:46:53.507808;Claim;957659
2022-03-25T00:55:37.507849;Furto in Casa;2022-03-20T00:47:27.507849;Claim;957662
2022-12-29T00:54:19.507891;Incendio doloso Auto;2022-12-24T00:43:38.507891;Claim;957665
;Furto in Casa;2022-10-18T00:42:57.507932;Claim;957668
2022-05-27T00:52:15.507973;Furto in Casa;2022-05-22T00:47:01.507973;Claim;957671
2022-06-10T00:50:34.508014;Furto in Casa;2022-06-05T00:43:09.508014;Claim;957674
;Incendio doloso Casa;2022-10-11T00:47:31.508055;Claim;957677
2022-10-18T00:54:53.508098;Furto in Casa;2022-10-13T00:46:04.508098;Claim;957680
2023-01-27T00:53:31.508140;Furto in Casa;2023-01-22T00:44:22.508140;Claim;957683
2022-03-03T00:58:39.508181;Furto Auto;2022-02-26T00:47:50.508181;Claim;957686
2022-10-07T00:53:19.508224;Furto in Casa;2022-10-02T00:47:18.508224;Claim;957689
2022-11-10T00:54:05.508265;Incendio doloso Casa;2022-11-05T00:43:45.508265;Claim;957692
2022-03-03T00:51:05.508307;Incendio doloso Auto;2022-02-26T00:43:37.508307;Claim;957695
2022-11-30T00:50:30.508348;Furto in Casa;2022-11-25T00:42:38.508348;Claim;957698
;Incendio doloso Auto;2022-05-04T00:46:03.508388;Claim;957701
;Furto in Casa;2022-12-14T00:46:43.508429;Claim;957704
;Incidente Auto;2022-05-03T00:45:07.508469;Claim;957707
2022-03-16T00:54:24.508510;Furto in Casa;2022-03-11T00:45:14.508510;Claim;957710
2022-07-14T00:47:23.508550;Furto in Casa;2022-07-09T00:41:57.508550;Claim;957713
;Incidente Auto;2023-01-10T00:44:24.508591;Claim;957716
;Furto in Casa;2022-07-15T00:42:02.508633;Claim;957719
2022-08-07T00:51:31.508674;Furto Auto;2022-08-02T00:44:48.508674;Claim;957722
;Furto Auto;2022-11-06T00:45:24.508715;Claim;957725
;Incidente Auto;2022-02-01T00:45:07.508757;Claim;957728
;Furto in Casa;2022-12-31T00:42:17.508798;Claim;957731
2022-07-28T00:51:01.508839;Incidente Auto;2022-07-23T00:44:23.508839;Claim;957734
;Incendio doloso Casa;2022-04-28T00:43:13.508880;Claim;957737
;Furto in Casa;2022-06-01T00:47:32.508921;Claim;957740
2022-06-06T00:52:00.508961;Incendio doloso Casa;2022-06-01T00:45:30.508961;Claim;957743
;Furto Auto;2022-05-23T00:45:19.509002;Claim;957746
;Incendio doloso Auto;2022-09-23T00:46:06.509043;Claim;957749
;Furto Auto;2022-09-26T00:45:32.509084;Claim;957752
;Incidente Auto;2022-05-05T00:42:12.509124;Claim;957755
;Furto Auto;2022-11-10T00:43:53.509165;Claim;957758
2022-04-07T00:48:29.509205;Furto Auto;2022-04-02T00:42:17.509205;Claim;957761
;Furto in Casa;2022-06-04T00:43:10.509246;Claim;957764
;Incidente Auto;2022-09-13T00:46:02.509309;Claim;957767
2022-03-05T00:52:34.509382;Furto in Casa;2022-02-28T00:46:30.509382;Claim;957770
;Furto Auto;2022-02-28T00:44:17.509431;Claim;957773
2022-10-09T00:55:33.509476;Incidente Auto;2022-10-04T00:44:43.509476;Claim;957776
2023-01-24T00:52:16.509519;Incidente Auto;2023-01-19T00:45:49.509519;Claim;957779
2022-11-10T00:57:19.509561;Incendio doloso Auto;2022-11-05T00:46:41.509561;Claim;957782
;Incendio doloso Casa;2022-07-19T00:43:58.509603;Claim;957785
2022-04-16T00:56:38.509644;Incidente Auto;2022-04-11T00:46:26.509644;Claim;957788
2022-10-24T00:53:05.509684;Furto Auto;2022-10-19T00:46:18.509684;Claim;957791
;Incidente Auto;2022-01-27T00:47:02.509724;Claim;957794
;Furto in Casa;2022-09-30T00:47:37.509764;Claim;957797
;Incidente Auto;2022-08-14T00:41:59.509806;Claim;957800
2023-01-02T00:54:18.509847;Furto in Casa;2022-12-28T00:44:49.509847;Claim;957803
2022-05-14T00:51:00.509887;Furto in Casa;2022-05-09T00:43:31.509887;Claim;957806
;Incidente Auto;2022-10-25T00:45:24.509927;Claim;957809
;Incendio doloso Casa;2022-10-08T00:43:33.509967;Claim;957812
2022-10-24T00:51:22.510007;Incidente Auto;2022-10-19T00:45:24.510007;Claim;957815
;Incendio doloso Casa;2022-12-11T00:42:58.510048;Claim;957818
;Incendio doloso Auto;2022-05-05T00:47:14.510089;Claim;957821
;Incendio doloso Casa;2022-08-30T00:42:18.510131;Claim;957824
;Furto in Casa;2023-01-12T00:45:09.510172;Claim;957827
;Incidente Auto;2022-06-11T00:46:49.510212;Claim;957830
2022-02-16T00:48:43.510254;Furto Auto;2022-02-11T00:42:39.510254;Claim;957833
2022-06-07T00:56:11.510296;Furto in Casa;2022-06-02T00:45:15.510296;Claim;957836
2022-08-26T00:54:25.510336;Furto in Casa;2022-08-21T00:46:47.510336;Claim;957839
;Furto in Casa;2022-05-28T00:43:25.510379;Claim;957842
;Incendio doloso Auto;2022-12-17T00:47:12.510421;Claim;957845
;Incidente Auto;2022-07-31T00:47:25.510465;Claim;957848
2022-05-14T00:52:55.510509;Incendio doloso Auto;2022-05-09T00:43:34.510509;Claim;957851
2022-09-22T00:52:50.510551;Furto in Casa;2022-09-17T00:45:11.510551;Claim;957854
2022-03-15T00:48:59.510591;Incendio doloso Casa;2022-03-10T00:42:12.510591;Claim;957857
;Incidente Auto;2022-07-25T00:43:15.510633;Claim;957860
;Incendio doloso Auto;2022-09-09T00:45:27.510674;Claim;957863
2022-12-23T00:51:21.510715;Furto Auto;2022-12-18T00:44:53.510715;Claim;957866
;Incendio doloso Auto;2022-11-01T00:42:55.510756;Claim;957869
2022-05-09T00:54:18.510797;Incidente Auto;2022-05-04T00:46:48.510797;Claim;957872
;Incendio doloso Auto;2022-08-12T00:42:36.510837;Claim;957875
;Incendio doloso Auto;2022-02-25T00:46:57.510878;Claim;957878
2023-01-24T00:50:55.510919;Incidente Auto;2023-01-19T00:42:21.510919;Claim;957881
2022-04-15T00:52:38.510960;Incidente Auto;2022-04-10T00:45:25.510960;Claim;957884
2022-05-18T00:54:16.511001;Incidente Auto;2022-05-13T00:45:56.511001;Claim;957887
;Incendio doloso Auto;2022-07-09T00:41:56.511043;Claim;957890
;Incidente Auto;2022-03-18T00:44:13.511084;Claim;957893
;Furto in Casa;2022-08-04T00:46:42.511126;Claim;957896
;Incidente Auto;2022-11-24T00:47:34.511166;Claim;957899
;Furto in Casa;2022-02-07T00:41:55.511206;Claim;957902
;Incendio doloso Casa;2022-04-05T00:43:14.511247;Claim;957905
;Incendio doloso Casa;2023-01-05T00:45:35.511287;Claim;957908
;Incidente Auto;2022-05-04T00:47:22.511327;Claim;957911
;Furto in Casa;2022-08-11T00:43:41.511368;Claim;957914
;Furto in Casa;2022-05-22T00:43:24.511409;Claim;957917
2022-05-10T00:51:01.511452;Incendio doloso Casa;2022-05-05T00:43:10.511452;Claim;957920
;Furto Auto;2022-02-19T00:43:47.511496;Claim;957923
2022-06-14T00:48:43.511538;Incendio doloso Casa;2022-06-09T00:42:10.511538;Claim;957926
;Furto Auto;2023-01-23T00:42:10.511579;Claim;957929
2022-11-30T00:54:30.511619;Incidente Auto;2022-11-25T00:46:10.511619;Claim;957932
2022-04-25T00:56:22.511660;Furto in Casa;2022-04-20T00:45:44.511660;Claim;957935
2022-02-26T00:52:36.511701;Incendio doloso Auto;2022-02-21T00:42:00.511701;Claim;957938
2022-07-16T00:48:48.511742;Furto in Casa;2022-07-11T00:42:32.511742;Claim;957941
;Incendio doloso Casa;2022-06-23T00:42:36.511783;Claim;957944
2022-08-19T00:53:41.511824;Furto in Casa;2022-08-14T00:47:47.511824;Claim;957947
;Furto in Casa;2023-01-10T00:43:47.511867;Claim;957950
2022-08-16T00:57:11.511909;Incendio doloso Auto;2022-08-11T00:47:21.511909;Claim;957953
;Incidente Auto;2022-08-29T00:47:08.511951;Claim;957956
;Incendio doloso Auto;2022-11-12T00:46:37.511993;Claim;957959
2022-09-14T00:50:55.512034;Incendio doloso Auto;2022-09-09T00:42:08.512034;Claim;957962
;Furto Auto;2022-10-08T00:47:00.512167;Claim;957965
;Incendio doloso Auto;2022-09-12T00:43:47.512216;Claim;957968
2022-07-17T00:52:56.512259;Incidente Auto;2022-07-12T00:45:28.512259;Claim;957971
;Furto in Casa;2022-10-08T00:42:52.512295;Claim;957974
2022-11-12T00:51:53.512329;Furto Auto;2022-11-07T00:46:12.512329;Claim;957977
;Furto in Casa;2022-08-20T00:45:19.512362;Claim;957980
;Furto Auto;2022-08-24T00:45:42.512395;Claim;957983
;Incendio doloso Auto;2022-07-29T00:45:07.512429;Claim;957986
2022-07-25T00:53:24.512462;Incendio doloso Casa;2022-07-20T00:44:23.512462;Claim;957989
;Incendio doloso Auto;2022-04-05T00:43:22.512495;Claim;957992
2022-09-04T00:49:54.512530;Furto Auto;2022-08-30T00:42:29.512530;Claim;957995
;Furto in Casa;2022-10-24T00:44:06.512564;Claim;957998
;Incidente Auto;2022-09-09T00:45:36.512598;Claim;958001
2022-06-20T00:57:38.512632;Incendio doloso Casa;2022-06-15T00:47:20.512632;Claim;958004
;Incendio doloso Casa;2022-09-12T00:46:54.512665;Claim;958007
2022-12-21T00:52:30.512699;Furto in Casa;2022-12-16T00:42:06.512699;Claim;958010
;Furto Auto;2022-06-19T00:46:10.512733;Claim;958013
