:ID;:LABEL;type;open_date:datetime;closed_date:datetime
568345;Claim;Incidente Auto;2022-08-10T19:25:40.811908;2022-08-15T19:32:01.811908
568351;Claim;Incendio doloso Auto;2022-02-12T19:27:28.812914;2022-02-17T19:32:54.812914
568354;Claim;Furto Auto;2022-09-03T19:22:02.812914;2022-09-08T19:31:25.812914
568363;Claim;Incidente Auto;2022-08-26T19:22:54.812914;2022-08-31T19:33:34.812914
568369;Claim;Incendio doloso Auto;2022-04-15T19:23:57.812914;2022-04-20T19:30:42.812914
568372;Claim;Furto in Casa;2022-02-08T19:27:44.812914;2022-02-13T19:37:54.812914
568375;Claim;Furto in Casa;2022-10-16T19:25:57.813913;2022-10-21T19:36:27.813913
568381;Claim;Furto in Casa;2022-11-27T19:27:39.813913;2022-12-02T19:35:00.813913
568387;Claim;Incendio doloso Auto;2022-07-18T19:24:59.813913;2022-07-23T19:34:00.813913
568396;Claim;Incendio doloso Auto;2022-05-03T19:26:28.813913;2022-05-08T19:31:56.813913
568399;Claim;Furto Auto;2022-12-04T19:26:49.813913;2022-12-09T19:36:29.813913
568405;Claim;Incendio doloso Casa;2022-08-09T19:24:05.814913;2022-08-14T19:32:25.814913
568408;Claim;Incendio doloso Casa;2022-06-16T19:23:42.814913;2022-06-21T19:29:13.814913
568411;Claim;Incendio doloso Casa;2022-07-14T19:26:13.814913;2022-07-19T19:35:36.814913
568414;Claim;Incendio doloso Auto;2022-04-11T19:25:02.814913;2022-04-16T19:31:38.814913
568420;Claim;Furto Auto;2022-06-15T19:24:14.815423;2022-06-20T19:32:57.815423
568426;Claim;Furto Auto;2022-07-25T19:24:13.815423;2022-07-30T19:31:51.815423
568429;Claim;Incidente Auto;2022-04-11T19:22:05.815423;2022-04-16T19:27:37.815423
568438;Claim;Incendio doloso Casa;2022-02-24T19:27:25.815423;2022-03-01T19:33:11.815423
568441;Claim;Incendio doloso Casa;2022-08-08T19:26:17.815423;2022-08-13T19:36:41.815423
568447;Claim;Incidente Auto;2022-11-12T19:22:03.816429;2022-11-17T19:27:07.816429
568450;Claim;Furto in Casa;2022-04-11T19:25:44.816429;2022-04-16T19:31:16.816429
568453;Claim;Furto Auto;2022-09-16T19:27:42.816429;2022-09-21T19:34:28.816429
568462;Claim;Incendio doloso Auto;2022-08-10T19:27:18.816429;2022-08-15T19:34:44.816429
568471;Claim;Incidente Auto;2022-03-23T19:21:54.817434;2022-03-28T19:27:28.817434
568477;Claim;Incidente Auto;2022-03-16T19:25:43.817434;2022-03-21T19:35:32.817434
568480;Claim;Furto Auto;2022-02-13T19:27:13.817434;2022-02-18T19:37:28.817434
568483;Claim;Furto in Casa;2022-02-17T19:27:43.817434;2022-02-22T19:37:00.817434
568486;Claim;Furto Auto;2022-09-10T19:27:50.817434;2022-09-15T19:34:07.817434
568495;Claim;Incendio doloso Casa;2022-04-22T19:22:20.818429;2022-04-27T19:31:22.818429
568498;Claim;Incidente Auto;2022-03-17T19:21:59.818429;2022-03-22T19:29:14.818429
568501;Claim;Incendio doloso Casa;2023-01-10T19:24:55.818429;2023-01-15T19:30:20.818429
568504;Claim;Incendio doloso Auto;2022-12-13T19:25:47.818429;2022-12-18T19:36:32.818429
568513;Claim;Incidente Auto;2022-10-10T19:25:13.818429;2022-10-15T19:30:33.818429
568516;Claim;Furto in Casa;2022-06-20T19:26:52.818429;2022-06-25T19:36:27.818429
568519;Claim;Furto Auto;2022-11-05T19:27:33.818429;2022-11-10T19:34:05.818429
568522;Claim;Incidente Auto;2023-01-02T19:22:26.819429;2023-01-07T19:31:57.819429
568525;Claim;Furto Auto;2022-09-21T19:23:50.819429;2022-09-26T19:33:41.819429
568534;Claim;Incidente Auto;2023-01-15T19:23:16.819429;2023-01-20T19:30:31.819429
568537;Claim;Furto Auto;2022-05-10T19:21:56.819429;2022-05-15T19:27:02.819429
568540;Claim;Furto Auto;2023-01-24T19:27:36.819429;2023-01-29T19:32:52.819429
568543;Claim;Furto Auto;2022-05-24T19:26:02.819429;2022-05-29T19:36:51.819429
568549;Claim;Incendio doloso Casa;2022-08-16T19:23:05.820433;2022-08-21T19:32:18.820433
568558;Claim;Incidente Auto;2022-11-09T19:22:00.820433;2022-11-14T19:32:17.820433
568561;Claim;Incendio doloso Auto;2022-06-15T19:24:39.820433;2022-06-20T19:32:37.820433
568570;Claim;Furto in Casa;2022-06-09T19:26:15.820433;2022-06-14T19:32:56.820433
568576;Claim;Furto Auto;2023-01-15T19:26:20.820433;2023-01-20T19:33:54.820433
568582;Claim;Furto Auto;2023-01-12T19:22:49.821431;2023-01-17T19:32:19.821431
568585;Claim;Incendio doloso Auto;2022-08-23T19:26:09.821431;2022-08-28T19:31:52.821431
568588;Claim;Furto in Casa;2022-02-19T19:26:05.821431;2022-02-24T19:32:29.821431
568597;Claim;Incendio doloso Auto;2022-08-14T19:25:08.821431;2022-08-19T19:32:34.821431
568600;Claim;Incendio doloso Casa;2022-11-28T19:25:40.821431;2022-12-03T19:31:21.821431
568603;Claim;Furto in Casa;2022-05-16T19:23:47.821431;2022-05-21T19:29:45.821431
568606;Claim;Incendio doloso Auto;2023-01-19T19:23:02.822429;2023-01-24T19:32:30.822429
568609;Claim;Furto in Casa;2022-08-24T19:26:37.822429;2022-08-29T19:35:22.822429
568630;Claim;Furto Auto;2022-06-17T19:24:11.822429;2022-06-22T19:33:46.822429
568636;Claim;Incidente Auto;2022-03-05T19:25:46.823428;2022-03-10T19:34:52.823428
568642;Claim;Incendio doloso Casa;2022-08-11T19:26:34.823428;2022-08-16T19:33:56.823428
568648;Claim;Incidente Auto;2022-04-01T19:24:06.823428;2022-04-06T19:32:56.823428
568669;Claim;Incidente Auto;2022-11-26T19:23:57.823428;2022-12-01T19:33:35.823428
568672;Claim;Furto in Casa;2022-11-25T19:25:15.823428;2022-11-30T19:34:40.823428
568675;Claim;Furto in Casa;2022-09-13T19:27:35.823428;2022-09-18T19:35:09.823428
568681;Claim;Incendio doloso Casa;2022-11-09T19:26:07.825044;2022-11-14T19:31:48.825044
568684;Claim;Furto Auto;2022-07-06T19:27:05.825044;2022-07-11T19:34:24.825044
568702;Claim;Furto Auto;2022-10-12T19:22:18.825942;2022-10-17T19:32:26.825942
568711;Claim;Incidente Auto;2022-09-22T19:24:45.825942;2022-09-27T19:34:09.825942
568714;Claim;Furto in Casa;2023-01-09T19:23:25.825942;2023-01-14T19:33:07.825942
568717;Claim;Furto in Casa;2022-02-15T19:25:27.825942;2022-02-20T19:30:39.825942
568723;Claim;Incendio doloso Casa;2023-01-05T19:27:31.826940;2023-01-10T19:36:13.826940
568741;Claim;Incidente Auto;2022-10-18T19:25:24.826940;2022-10-23T19:34:27.826940
568744;Claim;Incendio doloso Casa;2022-03-25T19:26:59.826940;2022-03-30T19:36:29.826940
568747;Claim;Incendio doloso Casa;2022-02-16T19:23:42.826940;2022-02-21T19:28:52.826940
568753;Claim;Furto in Casa;2022-11-03T19:24:14.827939;2022-11-08T19:30:15.827939
568756;Claim;Incendio doloso Auto;2022-03-28T19:22:17.827939;2022-04-02T19:27:40.827939
568762;Claim;Furto in Casa;2022-02-24T19:26:31.827939;2022-03-01T19:33:33.827939
568765;Claim;Incendio doloso Casa;2022-10-21T19:26:24.827939;2022-10-26T19:36:43.827939
568768;Claim;Furto Auto;2023-01-11T19:25:16.827939;2023-01-16T19:34:58.827939
568774;Claim;Furto Auto;2022-03-05T19:23:05.827939;2022-03-10T19:32:04.827939
568780;Claim;Furto in Casa;2022-04-14T19:27:25.828939;2022-04-19T19:32:52.828939
568789;Claim;Incendio doloso Casa;2022-02-10T19:26:11.828939;2022-02-15T19:32:43.828939
568795;Claim;Furto Auto;2022-10-02T19:22:33.828939;2022-10-07T19:27:55.828939
568798;Claim;Furto in Casa;2022-03-09T19:26:29.828939;2022-03-14T19:33:31.828939
568807;Claim;Incendio doloso Auto;2022-08-14T19:22:13.828939;2022-08-19T19:29:25.828939
568810;Claim;Incidente Auto;2022-02-10T19:24:44.829939;2022-02-15T19:33:59.829939
568828;Claim;Incidente Auto;2022-08-23T19:27:29.829939;2022-08-28T19:36:52.829939
568837;Claim;Incendio doloso Casa;2022-11-01T19:25:34.830938;2022-11-06T19:32:29.830938
568843;Claim;Furto Auto;2022-10-07T19:21:59.830938;2022-10-12T19:29:23.830938
568855;Claim;Incidente Auto;2022-11-08T19:22:47.830938;2022-11-13T19:33:39.830938
568861;Claim;Furto in Casa;2022-12-29T19:25:41.830938;2023-01-03T19:32:19.830938
568870;Claim;Incidente Auto;2022-09-15T19:21:59.831941;2022-09-20T19:28:04.831941
568876;Claim;Incidente Auto;2022-11-09T19:25:19.831941;2022-11-14T19:34:49.831941
568879;Claim;Furto Auto;2022-12-15T19:24:27.831941;2022-12-20T19:33:13.831941
568882;Claim;Furto Auto;2023-01-13T19:21:55.831941;2023-01-18T19:31:56.831941
568888;Claim;Incendio doloso Casa;2022-03-13T19:22:11.832942;2022-03-18T19:28:36.832942
568891;Claim;Incendio doloso Casa;2022-09-02T19:27:30.832942;2022-09-07T19:33:31.832942
568894;Claim;Incendio doloso Auto;2022-04-27T19:24:11.832942;2022-05-02T19:32:07.832942
568897;Claim;Furto in Casa;2022-07-10T19:24:43.832942;2022-07-15T19:35:42.832942
568921;Claim;Furto in Casa;2022-05-22T19:26:10.833939;2022-05-27T19:35:51.833939
568927;Claim;Incidente Auto;2022-04-30T19:22:29.833939;2022-05-05T19:29:08.833939
568930;Claim;Incendio doloso Auto;2022-04-28T19:23:58.833939;2022-05-03T19:31:36.833939
568933;Claim;Furto in Casa;2022-02-12T19:23:19.833939;2022-02-17T19:30:47.833939
568936;Claim;Furto Auto;2022-11-11T19:24:01.834939;2022-11-16T19:33:18.834939
568942;Claim;Incendio doloso Casa;2022-05-20T19:25:59.834939;2022-05-25T19:33:50.834939
568954;Claim;Incidente Auto;2022-07-11T19:27:05.835454;2022-07-16T19:34:36.835454
568957;Claim;Furto in Casa;2022-03-21T19:24:24.835454;2022-03-26T19:33:09.835454
568972;Claim;Incendio doloso Casa;2022-09-29T19:23:17.835454;2022-10-04T19:29:21.835454
568978;Claim;Furto Auto;2022-04-18T19:27:10.836464;2022-04-23T19:37:43.836464
568984;Claim;Furto in Casa;2022-02-01T19:22:26.836464;2022-02-06T19:31:01.836464
569005;Claim;Furto Auto;2022-09-04T19:26:14.836464;2022-09-09T19:32:00.836464
569008;Claim;Furto in Casa;2022-01-31T19:23:37.837460;2022-02-05T19:34:27.837460
569011;Claim;Incendio doloso Casa;2022-10-25T19:24:14.837460;2022-10-30T19:29:48.837460
569014;Claim;Furto Auto;2022-10-24T19:22:06.837460;2022-10-29T19:32:43.837460
569029;Claim;Incendio doloso Casa;2022-06-16T19:23:24.837460;2022-06-21T19:30:28.837460
569041;Claim;Furto in Casa;2022-05-23T19:22:28.838460;2022-05-28T19:32:30.838460
569053;Claim;Incendio doloso Auto;2022-12-21T19:25:02.838460;2022-12-26T19:31:54.838460
569056;Claim;Incendio doloso Auto;2022-08-20T19:26:03.838460;2022-08-25T19:32:34.838460
569062;Claim;Furto Auto;2022-02-22T19:25:20.839463;2022-02-27T19:34:02.839463
569065;Claim;Incendio doloso Auto;2022-02-23T19:25:26.839463;2022-02-28T19:30:43.839463
569071;Claim;Incidente Auto;2022-11-30T19:23:00.839463;2022-12-05T19:30:37.839463
569074;Claim;Furto in Casa;2022-11-12T19:23:16.839463;2022-11-17T19:29:14.839463
569092;Claim;Incendio doloso Auto;2022-04-28T19:23:33.840461;2022-05-03T19:30:28.840461
569095;Claim;Incidente Auto;2022-11-23T19:24:54.840461;2022-11-28T19:31:34.840461
569101;Claim;Incendio doloso Casa;2022-02-16T19:25:45.840461;2022-02-21T19:36:06.840461
569104;Claim;Incendio doloso Auto;2022-03-05T19:25:08.840461;2022-03-10T19:33:21.840461
569110;Claim;Furto in Casa;2022-01-29T19:27:48.840461;2022-02-03T19:35:13.840461
569119;Claim;Furto in Casa;2022-02-27T19:22:28.841461;2022-03-04T19:31:47.841461
569125;Claim;Furto Auto;2022-07-18T19:27:04.841461;2022-07-23T19:34:35.841461
569134;Claim;Furto in Casa;2023-01-24T19:24:51.841461;2023-01-29T19:34:38.841461
569140;Claim;Incendio doloso Auto;2022-05-23T19:23:09.842461;2022-05-28T19:31:30.842461
569155;Claim;Incidente Auto;2022-09-13T19:25:04.842461;2022-09-18T19:35:12.842461
569164;Claim;Furto in Casa;2022-09-02T19:24:33.842461;2022-09-07T19:35:31.842461
569167;Claim;Incendio doloso Casa;2022-08-15T19:22:37.842461;2022-08-20T19:32:48.842461
569170;Claim;Furto in Casa;2023-01-21T19:25:54.843460;2023-01-26T19:33:37.843460
569173;Claim;Incendio doloso Casa;2022-02-24T19:22:17.843460;2022-03-01T19:28:05.843460
569182;Claim;Incidente Auto;2022-07-01T19:27:37.843460;2022-07-06T19:36:25.843460
569185;Claim;Furto in Casa;2022-05-04T19:24:35.843460;2022-05-09T19:35:19.843460
569200;Claim;Incidente Auto;2022-04-21T19:26:28.843460;2022-04-26T19:32:22.843460
569203;Claim;Incendio doloso Casa;2022-12-16T19:26:43.843460;2022-12-21T19:34:10.843460
569215;Claim;Incendio doloso Casa;2022-09-15T19:22:09.844964;2022-09-20T19:32:48.844964
569218;Claim;Incendio doloso Casa;2023-01-18T19:25:42.844964;2023-01-23T19:34:39.844964
569224;Claim;Incendio doloso Auto;2022-11-12T19:24:40.844964;2022-11-17T19:32:12.844964
569236;Claim;Furto in Casa;2022-04-17T19:25:08.844964;2022-04-22T19:33:14.844964
569239;Claim;Furto in Casa;2023-01-04T19:24:18.845973;2023-01-09T19:32:49.845973
569254;Claim;Furto Auto;2022-04-19T19:25:27.845973;2022-04-24T19:35:51.845973
569260;Claim;Furto in Casa;2022-04-25T19:23:34.846970;2022-04-30T19:32:52.846970
569263;Claim;Incidente Auto;2022-08-23T19:24:42.846970;2022-08-28T19:35:26.846970
569266;Claim;Furto in Casa;2022-12-28T19:26:25.846970;2023-01-02T19:36:43.846970
569275;Claim;Incidente Auto;2023-01-04T19:25:43.846970;2023-01-09T19:35:49.846970
569278;Claim;Furto Auto;2022-10-17T19:25:46.846970;2022-10-22T19:33:30.846970
569287;Claim;Incidente Auto;2022-10-08T19:22:34.847970;2022-10-13T19:31:45.847970
569293;Claim;Furto in Casa;2022-02-08T19:24:49.847970;2022-02-13T19:32:03.847970
569302;Claim;Furto in Casa;2022-03-23T19:22:49.847970;2022-03-28T19:33:29.847970
569305;Claim;Incendio doloso Auto;2022-04-01T19:23:38.847970;2022-04-06T19:30:33.847970
569311;Claim;Furto in Casa;2022-11-13T19:24:15.847970;2022-11-18T19:31:53.847970
569317;Claim;Incidente Auto;2022-02-06T19:24:08.848969;2022-02-11T19:34:07.848969
569320;Claim;Incidente Auto;2022-04-18T19:22:45.848969;2022-04-23T19:31:15.848969
569332;Claim;Incendio doloso Casa;2022-05-30T19:25:31.848969;2022-06-04T19:35:04.848969
569338;Claim;Furto in Casa;2022-12-12T19:23:11.848969;2022-12-17T19:33:26.848969
569341;Claim;Incidente Auto;2022-06-03T19:24:22.849974;2022-06-08T19:33:57.849974
569344;Claim;Incendio doloso Casa;2022-04-19T19:26:01.849974;2022-04-24T19:34:26.849974
569353;Claim;Incendio doloso Auto;2023-01-20T19:24:08.849974;2023-01-25T19:31:21.849974
569356;Claim;Furto in Casa;2022-11-11T19:24:47.849974;2022-11-16T19:32:02.849974
569359;Claim;Incendio doloso Casa;2022-01-31T19:27:13.849974;2022-02-05T19:37:47.849974
569368;Claim;Incidente Auto;2022-12-06T19:22:37.850969;2022-12-11T19:29:33.850969
569371;Claim;Incidente Auto;2022-10-10T19:24:16.850969;2022-10-15T19:34:11.850969
569374;Claim;Incendio doloso Auto;2022-06-29T19:26:37.850969;2022-07-04T19:33:31.850969
569377;Claim;Furto Auto;2023-01-26T19:25:02.850969;2023-01-31T19:32:10.850969
569386;Claim;Incendio doloso Auto;2022-06-14T19:24:33.850969;2022-06-19T19:32:03.850969
569401;Claim;Furto in Casa;2022-04-02T19:27:50.851970;2022-04-07T19:34:47.851970
569404;Claim;Incendio doloso Auto;2022-10-22T19:26:00.851970;2022-10-27T19:36:08.851970
569410;Claim;Incendio doloso Casa;2022-01-29T19:23:24.851970;2022-02-03T19:32:55.851970
569413;Claim;Incidente Auto;2022-06-10T19:27:06.851970;2022-06-15T19:35:24.851970
569419;Claim;Furto Auto;2022-06-21T19:27:47.852972;2022-06-26T19:36:29.852972
569443;Claim;Incendio doloso Auto;2022-06-20T19:23:44.852972;2022-06-25T19:29:58.852972
569446;Claim;Furto Auto;2022-12-15T19:23:10.852972;2022-12-20T19:32:46.852972
569449;Claim;Incidente Auto;2022-12-26T19:27:30.853970;2022-12-31T19:38:23.853970
569455;Claim;Incendio doloso Auto;2022-02-06T19:25:01.853970;2022-02-11T19:32:51.853970
569485;Claim;Incendio doloso Auto;2022-08-28T19:23:38.854969;2022-09-02T19:29:58.854969
569509;Claim;Incendio doloso Casa;2022-04-11T19:23:59.854969;2022-04-16T19:29:04.854969
569512;Claim;Furto in Casa;2022-08-26T19:23:04.854969;2022-08-31T19:33:27.854969
569515;Claim;Incendio doloso Auto;2022-10-17T19:26:03.856342;2022-10-22T19:34:11.856342
569521;Claim;Furto Auto;2023-01-15T19:22:02.856342;2023-01-20T19:30:33.856342
569527;Claim;Furto Auto;2022-08-10T19:27:10.856342;2022-08-15T19:37:25.856342
569545;Claim;Incidente Auto;2022-08-10T19:27:34.857340;2022-08-15T19:32:35.857340
569554;Claim;Incendio doloso Auto;2022-02-28T19:21:54.857340;2022-03-05T19:32:32.857340
569557;Claim;Furto Auto;2022-07-13T19:25:27.857340;2022-07-18T19:33:09.857340
569560;Claim;Furto in Casa;2022-08-06T19:27:48.857340;2022-08-11T19:35:53.857340
569566;Claim;Incendio doloso Auto;2022-03-18T19:22:22.857340;2022-03-23T19:32:12.857340
569569;Claim;Incidente Auto;2022-02-07T19:25:05.857340;2022-02-12T19:32:53.857340
569572;Claim;Incendio doloso Casa;2023-01-21T19:22:01.858340;2023-01-26T19:28:28.858340
569578;Claim;Furto Auto;2022-03-15T19:26:03.858340;2022-03-20T19:36:48.858340
569584;Claim;Furto in Casa;2022-02-14T19:25:23.858340;2022-02-19T19:33:37.858340
569590;Claim;Furto in Casa;2022-02-24T19:22:40.858340;2022-03-01T19:32:18.858340
569602;Claim;Furto in Casa;2022-06-17T19:26:22.859339;2022-06-22T19:34:57.859339
569605;Claim;Incidente Auto;2022-06-03T19:26:47.859339;2022-06-08T19:34:49.859339
569614;Claim;Incidente Auto;2022-07-27T19:24:58.859339;2022-08-01T19:34:52.859339
569623;Claim;Incendio doloso Auto;2022-08-20T19:23:43.860341;2022-08-25T19:29:54.860341
569626;Claim;Incidente Auto;2022-09-19T19:27:02.860341;2022-09-24T19:36:35.860341
569629;Claim;Furto in Casa;2022-06-16T19:22:21.860341;2022-06-21T19:30:17.860341
569632;Claim;Furto Auto;2022-08-17T19:26:22.860341;2022-08-22T19:37:08.860341
569635;Claim;Incendio doloso Casa;2023-01-16T19:27:16.860341;2023-01-21T19:36:48.860341
569638;Claim;Furto in Casa;2022-06-04T19:25:09.860341;2022-06-09T19:31:08.860341
569641;Claim;Furto in Casa;2022-02-27T19:27:39.860341;2022-03-04T19:33:16.860341
569644;Claim;Incendio doloso Casa;2022-06-24T19:26:14.860341;2022-06-29T19:31:42.860341
569647;Claim;Incendio doloso Auto;2022-10-17T19:27:30.860341;2022-10-22T19:36:16.860341
569653;Claim;Furto in Casa;2022-04-26T19:22:22.861346;2022-05-01T19:30:37.861346
569665;Claim;Incidente Auto;2023-01-24T19:25:48.861346;2023-01-29T19:34:40.861346
569668;Claim;Furto in Casa;2022-05-07T19:27:51.861346;2022-05-12T19:37:50.861346
569671;Claim;Incendio doloso Auto;2022-06-22T19:21:56.861346;2022-06-27T19:32:00.861346
569680;Claim;Incendio doloso Casa;2022-02-15T19:22:05.862346;2022-02-20T19:31:21.862346
569686;Claim;Furto Auto;2022-05-08T19:24:37.862346;2022-05-13T19:34:48.862346
569695;Claim;Incendio doloso Auto;2022-11-27T19:21:58.862346;2022-12-02T19:28:07.862346
569698;Claim;Incendio doloso Casa;2023-01-23T19:26:42.862346;2023-01-28T19:32:03.862346
569701;Claim;Furto Auto;2022-05-30T19:26:05.862346;2022-06-04T19:33:48.862346
569704;Claim;Furto in Casa;2022-11-20T19:24:44.862346;2022-11-25T19:31:32.862346
569707;Claim;Furto Auto;2023-01-21T19:26:10.862346;2023-01-26T19:35:57.862346
569713;Claim;Incendio doloso Auto;2022-09-25T19:24:20.863340;2022-09-30T19:30:48.863340
569716;Claim;Incendio doloso Casa;2022-09-24T19:25:13.863340;2022-09-29T19:33:57.863340
569728;Claim;Incidente Auto;2022-04-11T19:24:31.863340;2022-04-16T19:31:02.863340
569731;Claim;Furto Auto;2022-10-27T19:26:13.863340;2022-11-01T19:36:12.863340
569734;Claim;Furto Auto;2023-01-26T19:23:22.863340;2023-01-31T19:28:42.863340
569749;Claim;Incendio doloso Auto;2022-02-06T19:27:23.864340;2022-02-11T19:36:39.864340
569752;Claim;Incidente Auto;2022-04-16T19:27:45.864340;2022-04-21T19:37:12.864340
569761;Claim;Incendio doloso Auto;2022-03-27T19:23:26.864845;2022-04-01T19:32:34.864845
569770;Claim;Incidente Auto;2022-09-05T19:25:01.864845;2022-09-10T19:33:37.864845
569782;Claim;Incendio doloso Casa;2022-09-13T19:26:42.864845;2022-09-18T19:33:40.864845
569788;Claim;Incendio doloso Auto;2022-03-25T19:24:21.865851;2022-03-30T19:31:29.865851
569791;Claim;Furto in Casa;2022-07-19T19:25:09.865851;2022-07-24T19:32:43.865851
569794;Claim;Incendio doloso Casa;2022-10-28T19:23:27.865851;2022-11-02T19:31:17.865851
569803;Claim;Furto in Casa;2022-08-23T19:22:02.865851;2022-08-28T19:27:13.865851
569809;Claim;Incidente Auto;2022-03-03T19:22:24.866854;2022-03-08T19:32:54.866854
569815;Claim;Incendio doloso Auto;2022-11-06T19:22:31.866854;2022-11-11T19:32:32.866854
569821;Claim;Furto in Casa;2022-11-19T19:22:38.866854;2022-11-24T19:29:42.866854
569839;Claim;Incendio doloso Auto;2022-06-17T19:26:31.867851;2022-06-22T19:36:30.867851
569842;Claim;Furto Auto;2022-06-09T19:27:44.867851;2022-06-14T19:34:12.867851
569845;Claim;Incidente Auto;2022-05-10T19:22:09.867851;2022-05-15T19:28:56.867851
569848;Claim;Incendio doloso Casa;2022-03-01T19:27:13.867851;2022-03-06T19:36:22.867851
569854;Claim;Furto in Casa;2022-05-10T19:22:03.867851;2022-05-15T19:28:05.867851
569857;Claim;Furto in Casa;2022-12-01T19:27:39.867851;2022-12-06T19:34:50.867851
569863;Claim;Incidente Auto;2022-02-21T19:22:30.868851;2022-02-26T19:31:35.868851
569872;Claim;Furto Auto;2022-09-17T19:22:12.868851;2022-09-22T19:30:28.868851
569881;Claim;Incendio doloso Auto;2022-10-28T19:24:26.868851;2022-11-02T19:32:55.868851
569896;Claim;Incendio doloso Casa;2022-03-04T19:25:44.869851;2022-03-09T19:35:15.869851
569899;Claim;Furto in Casa;2022-08-10T19:23:16.869851;2022-08-15T19:29:02.869851
569902;Claim;Incendio doloso Auto;2023-01-13T19:21:58.869851;2023-01-18T19:32:38.869851
569905;Claim;Furto Auto;2022-08-22T19:22:05.869851;2022-08-27T19:30:55.869851
569908;Claim;Incendio doloso Casa;2022-10-01T19:24:13.869851;2022-10-06T19:30:57.869851
569911;Claim;Furto Auto;2022-08-02T19:22:25.869851;2022-08-07T19:30:43.869851
569914;Claim;Furto Auto;2022-07-25T19:27:00.870850;2022-07-30T19:34:26.870850
569920;Claim;Incidente Auto;2022-07-18T19:26:35.870850;2022-07-23T19:35:59.870850
569929;Claim;Furto Auto;2022-06-05T19:22:43.870850;2022-06-10T19:31:10.870850
569935;Claim;Incendio doloso Casa;2022-09-22T19:26:40.870850;2022-09-27T19:32:13.870850
569938;Claim;Incendio doloso Auto;2022-12-07T19:24:33.870850;2022-12-12T19:31:41.870850
569941;Claim;Incendio doloso Auto;2022-03-19T19:27:21.871852;2022-03-24T19:34:09.871852
569944;Claim;Incendio doloso Auto;2023-01-25T19:23:40.871852;2023-01-30T19:30:18.871852
569947;Claim;Furto in Casa;2022-04-13T19:24:19.871852;2022-04-18T19:34:01.871852
569959;Claim;Incendio doloso Auto;2022-12-10T19:25:35.871852;2022-12-15T19:31:12.871852
569971;Claim;Furto Auto;2022-07-16T19:25:03.872851;2022-07-21T19:34:29.872851
569977;Claim;Incendio doloso Casa;2022-01-29T19:25:05.872851;2022-02-03T19:30:53.872851
569983;Claim;Incendio doloso Auto;2022-11-30T19:22:15.872851;2022-12-05T19:30:05.872851
569986;Claim;Furto in Casa;2022-05-09T19:26:51.872851;2022-05-14T19:35:49.872851
569992;Claim;Furto in Casa;2022-03-21T19:25:08.873852;2022-03-26T19:34:09.873852
569998;Claim;Furto in Casa;2022-11-21T19:27:28.873852;2022-11-26T19:34:19.873852
570001;Claim;Incendio doloso Casa;2022-09-03T19:23:08.873852;2022-09-08T19:31:00.873852
570004;Claim;Furto in Casa;2022-05-02T19:24:02.873852;2022-05-07T19:30:23.873852
570010;Claim;Incendio doloso Casa;2023-01-14T19:25:42.873852;2023-01-19T19:35:10.873852
570013;Claim;Incidente Auto;2022-06-04T19:25:33.873852;2022-06-09T19:35:50.873852
570016;Claim;Furto Auto;2022-03-14T19:23:59.874852;2022-03-19T19:31:16.874852
570019;Claim;Incendio doloso Auto;2022-08-05T19:27:15.874852;2022-08-10T19:35:23.874852
570028;Claim;Incendio doloso Auto;2022-05-01T19:22:45.874852;2022-05-06T19:33:22.874852
570034;Claim;Furto Auto;2022-12-12T19:23:18.874852;2022-12-17T19:33:45.874852
570049;Claim;Furto Auto;2022-01-29T19:27:17.875927;2022-02-03T19:37:32.875927
570052;Claim;Furto in Casa;2022-06-10T19:24:39.875927;2022-06-15T19:30:09.875927
570055;Claim;Incendio doloso Auto;2022-12-12T19:26:04.875927;2022-12-17T19:34:24.875927
570058;Claim;Incendio doloso Casa;2022-10-05T19:26:15.875927;2022-10-10T19:35:19.875927
570070;Claim;Furto in Casa;2022-07-24T19:23:10.875927;2022-07-29T19:29:41.875927
570076;Claim;Incidente Auto;2022-07-09T19:22:26.876930;2022-07-14T19:29:27.876930
570085;Claim;Incendio doloso Casa;2022-04-19T19:21:57.876930;2022-04-24T19:31:54.876930
570088;Claim;Furto Auto;2022-07-09T19:22:54.876930;2022-07-14T19:30:40.876930
570094;Claim;Incendio doloso Casa;2023-01-06T19:22:55.876930;2023-01-11T19:30:01.876930
570106;Claim;Incendio doloso Auto;2022-11-16T19:27:45.877929;2022-11-21T19:32:57.877929
570109;Claim;Incidente Auto;2022-03-21T19:24:49.877929;2022-03-26T19:29:54.877929
570124;Claim;Furto in Casa;2023-01-19T19:26:34.877929;2023-01-24T19:34:45.877929
570130;Claim;Incendio doloso Auto;2022-02-24T19:23:25.878926;2022-03-01T19:29:45.878926
570133;Claim;Incendio doloso Auto;2022-10-18T19:22:50.878926;2022-10-23T19:30:59.878926
570136;Claim;Furto in Casa;2022-07-06T19:23:01.878926;2022-07-11T19:30:19.878926
570139;Claim;Furto Auto;2022-03-08T19:23:51.878926;2022-03-13T19:32:48.878926
570145;Claim;Furto Auto;2022-10-04T19:26:45.878926;2022-10-09T19:33:16.878926
570148;Claim;Incendio doloso Auto;2022-06-11T19:22:15.878926;2022-06-16T19:31:51.878926
570163;Claim;Furto Auto;2022-04-13T19:23:38.879926;2022-04-18T19:33:17.879926
570169;Claim;Incendio doloso Casa;2022-11-20T19:22:11.879926;2022-11-25T19:27:46.879926
