:ID;:LABEL;type;open_date;closed_date
444725;Claim;Incidente Auto;2022-11-05T13:44:58.869336;2022-11-10T13:54:51.869336
444728;Claim;Furto Auto;2022-03-21T13:43:28.869336;2022-03-26T13:54:07.869336
444731;Claim;Incendio doloso Casa;2022-03-15T13:41:53.869336;2022-03-20T13:51:11.869336
444737;Claim;Incendio doloso Casa;2022-05-09T13:45:28.869336;2022-05-14T13:52:16.869336
444743;Claim;Furto Auto;2023-01-03T13:42:32.870333;2023-01-08T13:49:44.870333
444746;Claim;Incendio doloso Auto;2023-01-24T13:41:30.870333;2023-01-29T13:49:10.870333
444749;Claim;Incendio doloso Auto;2023-01-10T13:41:19.870333;2023-01-15T13:49:01.870333
444752;Claim;Incidente Auto;2022-03-20T13:41:13.870333;2022-03-25T13:50:25.870333
444755;Claim;Furto Auto;2022-03-11T13:40:26.870333;2022-03-16T13:49:52.870333
444758;Claim;Furto Auto;2022-02-14T13:42:48.870333;2022-02-19T13:51:38.870333
444761;Claim;Incendio doloso Auto;2022-06-12T13:41:00.870333;2022-06-17T13:46:46.870333
444764;Claim;Incendio doloso Auto;2022-10-17T13:45:14.870333;2022-10-22T13:55:27.870333
444767;Claim;Incendio doloso Auto;2022-11-13T13:45:18.870333;2022-11-18T13:54:15.870333
444776;Claim;Incendio doloso Casa;2022-09-21T13:42:43.870333;2022-09-26T13:50:31.870333
444779;Claim;Incendio doloso Casa;2022-11-25T13:42:54.870333;2022-11-30T13:52:21.870333
444782;Claim;Incendio doloso Auto;2022-03-07T13:41:59.871337;2022-03-12T13:47:32.871337
444794;Claim;Furto Auto;2022-10-01T13:41:18.871337;2022-10-06T13:49:56.871337
444797;Claim;Furto Auto;2022-02-07T13:43:48.871337;2022-02-12T13:50:26.871337
444800;Claim;Furto Auto;2022-10-20T13:44:12.871337;2022-10-25T13:53:52.871337
444809;Claim;Furto Auto;2022-12-13T13:42:04.871337;2022-12-18T13:48:32.871337
444815;Claim;Incidente Auto;2022-03-19T13:42:46.871337;2022-03-24T13:50:17.871337
444818;Claim;Furto in Casa;2022-05-27T13:43:41.871337;2022-06-01T13:54:07.871337
444821;Claim;Furto Auto;2022-12-22T13:41:03.872336;2022-12-27T13:47:12.872336
444824;Claim;Incendio doloso Auto;2022-04-27T13:45:55.872336;2022-05-02T13:54:02.872336
444830;Claim;Incidente Auto;2022-03-25T13:43:54.872336;2022-03-30T13:53:57.872336
444833;Claim;Incendio doloso Auto;2022-07-07T13:45:22.872336;2022-07-12T13:51:48.872336
444842;Claim;Furto in Casa;2022-04-04T13:46:03.872336;2022-04-09T13:56:06.872336
444848;Claim;Incidente Auto;2022-04-11T13:40:51.872336;2022-04-16T13:46:59.872336
444854;Claim;Incendio doloso Auto;2022-04-14T13:41:08.872336;2022-04-19T13:49:35.872336
444863;Claim;Incendio doloso Auto;2023-01-18T13:45:58.873333;2023-01-23T13:53:16.873333
444869;Claim;Incidente Auto;2022-08-02T13:43:25.873333;2022-08-07T13:49:56.873333
444875;Claim;Incidente Auto;2022-11-07T13:44:50.873333;2022-11-12T13:53:51.873333
444884;Claim;Incidente Auto;2022-11-02T13:42:09.873333;2022-11-07T13:52:15.873333
444890;Claim;Incendio doloso Casa;2022-06-20T13:41:03.873333;2022-06-25T13:46:36.873333
444893;Claim;Furto in Casa;2022-04-11T13:40:41.873333;2022-04-16T13:50:16.873333
444896;Claim;Incendio doloso Casa;2022-10-24T13:43:32.873333;2022-10-29T13:49:42.873333
444902;Claim;Incendio doloso Auto;2022-10-02T13:41:13.873333;2022-10-07T13:52:02.873333
444905;Claim;Furto Auto;2022-08-30T13:44:27.874334;2022-09-04T13:53:13.874334
444908;Claim;Incidente Auto;2022-06-29T13:41:26.874334;2022-07-04T13:48:44.874334
444920;Claim;Furto in Casa;2022-09-08T13:41:20.874334;2022-09-13T13:50:18.874334
444929;Claim;Incidente Auto;2022-07-17T13:40:47.874334;2022-07-22T13:51:16.874334
444938;Claim;Furto Auto;2022-10-22T13:40:30.874334;2022-10-27T13:48:21.874334
444941;Claim;Furto in Casa;2022-05-27T13:43:42.874334;2022-06-01T13:51:28.874334
444944;Claim;Incidente Auto;2022-11-20T13:42:40.874334;2022-11-25T13:49:29.874334
444947;Claim;Incidente Auto;2022-09-05T13:43:45.875334;2022-09-10T13:52:43.875334
444956;Claim;Incidente Auto;2022-12-28T13:42:52.875334;2023-01-02T13:51:37.875334
444959;Claim;Incidente Auto;2023-01-19T13:46:01.875334;2023-01-24T13:52:15.875334
444962;Claim;Incidente Auto;2022-02-15T13:44:20.875334;2022-02-20T13:54:00.875334
444968;Claim;Incidente Auto;2022-10-03T13:40:52.875334;2022-10-08T13:51:43.875334
444980;Claim;Furto in Casa;2022-11-29T13:43:34.875334;2022-12-04T13:50:50.875334
444989;Claim;Incendio doloso Casa;2022-04-11T13:43:37.876335;2022-04-16T13:53:31.876335
444995;Claim;Furto Auto;2022-03-18T13:44:40.876335;2022-03-23T13:53:24.876335
445001;Claim;Incendio doloso Auto;2022-03-11T13:45:32.876335;2022-03-16T13:54:49.876335
445004;Claim;Incendio doloso Auto;2022-05-15T13:41:16.876335;2022-05-20T13:51:06.876335
445007;Claim;Furto in Casa;2022-03-20T13:41:45.876335;2022-03-25T13:47:22.876335
445034;Claim;Incendio doloso Casa;2022-02-13T13:42:20.877338;2022-02-18T13:52:14.877338
445040;Claim;Incidente Auto;2023-01-01T13:40:53.877338;2023-01-06T13:50:37.877338
445043;Claim;Incendio doloso Casa;2022-06-19T13:44:56.877338;2022-06-24T13:54:23.877338
445049;Claim;Incendio doloso Auto;2022-04-21T13:41:54.877338;2022-04-26T13:52:40.877338
445058;Claim;Furto Auto;2022-07-24T13:42:32.878334;2022-07-29T13:50:42.878334
445064;Claim;Furto in Casa;2022-02-05T13:42:30.878334;2022-02-10T13:47:55.878334
445073;Claim;Incendio doloso Casa;2022-05-18T13:45:18.878334;2022-05-23T13:52:00.878334
445088;Claim;Incendio doloso Casa;2022-07-22T13:43:37.878334;2022-07-27T13:52:20.878334
445091;Claim;Incendio doloso Casa;2022-05-29T13:43:52.878334;2022-06-03T13:49:49.878334
445097;Claim;Furto Auto;2022-09-20T13:42:33.879337;2022-09-25T13:51:04.879337
445106;Claim;Incidente Auto;2022-09-23T13:42:16.879337;2022-09-28T13:51:31.879337
445109;Claim;Furto Auto;2022-07-18T13:42:43.879337;2022-07-23T13:49:11.879337
445118;Claim;Incendio doloso Auto;2022-09-30T13:42:03.879337;2022-10-05T13:47:55.879337
445121;Claim;Incidente Auto;2022-06-13T13:43:13.879337;2022-06-18T13:51:54.879337
445127;Claim;Furto Auto;2022-08-15T13:41:09.879337;2022-08-20T13:51:27.879337
445136;Claim;Incendio doloso Casa;2022-10-09T13:45:03.880334;2022-10-14T13:55:20.880334
445142;Claim;Incendio doloso Casa;2022-10-28T13:40:23.880334;2022-11-02T13:46:38.880334
445145;Claim;Incidente Auto;2022-07-14T13:40:27.880334;2022-07-19T13:47:33.880334
445151;Claim;Furto Auto;2022-08-21T13:44:37.880334;2022-08-26T13:54:05.880334
445154;Claim;Incendio doloso Auto;2022-11-15T13:45:25.880334;2022-11-20T13:55:27.880334
445166;Claim;Incendio doloso Auto;2022-04-11T13:44:18.880334;2022-04-16T13:50:55.880334
445169;Claim;Furto Auto;2023-01-01T13:44:11.880334;2023-01-06T13:54:57.880334
445181;Claim;Incendio doloso Casa;2022-04-14T13:43:15.881334;2022-04-19T13:51:18.881334
445187;Claim;Incendio doloso Auto;2022-01-30T13:42:15.881334;2022-02-04T13:47:21.881334
445190;Claim;Incendio doloso Auto;2022-08-15T13:45:43.881334;2022-08-20T13:55:59.881334
445196;Claim;Furto in Casa;2022-09-23T13:44:34.881334;2022-09-28T13:51:09.881334
445202;Claim;Incendio doloso Auto;2022-10-28T13:44:04.881334;2022-11-02T13:54:17.881334
445208;Claim;Incendio doloso Casa;2022-11-24T13:44:27.881334;2022-11-29T13:51:56.881334
445214;Claim;Incendio doloso Auto;2022-06-03T13:40:33.882334;2022-06-08T13:49:04.882334
445226;Claim;Incidente Auto;2022-01-27T13:42:52.882334;2022-02-01T13:50:43.882334
445232;Claim;Incidente Auto;2022-12-05T13:40:39.882334;2022-12-10T13:50:31.882334
445256;Claim;Incendio doloso Casa;2022-08-05T13:44:01.883334;2022-08-10T13:51:43.883334
445259;Claim;Furto Auto;2022-05-23T13:40:26.883334;2022-05-28T13:50:59.883334
445265;Claim;Incendio doloso Casa;2022-02-14T13:43:32.883334;2022-02-19T13:51:53.883334
445268;Claim;Incendio doloso Casa;2022-09-13T13:44:08.883334;2022-09-18T13:54:59.883334
445271;Claim;Incidente Auto;2022-10-08T13:40:17.883334;2022-10-13T13:45:23.883334
445274;Claim;Incendio doloso Casa;2022-03-03T13:43:53.883334;2022-03-08T13:50:18.883334
445280;Claim;Furto in Casa;2022-02-28T13:45:40.883334;2022-03-05T13:50:41.883334
445286;Claim;Incendio doloso Auto;2022-12-24T13:46:01.883334;2022-12-29T13:53:27.883334
445289;Claim;Incendio doloso Auto;2022-10-27T13:43:42.884336;2022-11-01T13:53:20.884336
445295;Claim;Incendio doloso Auto;2022-04-29T13:43:47.884336;2022-05-04T13:51:45.884336
445298;Claim;Furto in Casa;2022-02-03T13:42:43.884336;2022-02-08T13:51:39.884336
445301;Claim;Incendio doloso Casa;2022-11-20T13:41:45.884336;2022-11-25T13:50:51.884336
445304;Claim;Incendio doloso Casa;2022-03-21T13:42:42.884336;2022-03-26T13:50:38.884336
445319;Claim;Incidente Auto;2022-08-15T13:42:02.884336;2022-08-20T13:50:53.884336
445322;Claim;Furto Auto;2022-09-12T13:44:37.884336;2022-09-17T13:50:19.884336
445325;Claim;Incendio doloso Casa;2022-03-20T13:43:17.884336;2022-03-25T13:51:36.884336
445331;Claim;Incendio doloso Auto;2022-11-08T13:45:38.885334;2022-11-13T13:51:23.885334
445349;Claim;Furto in Casa;2022-10-06T13:44:00.885334;2022-10-11T13:51:30.885334
445352;Claim;Furto in Casa;2022-05-06T13:41:24.885334;2022-05-11T13:51:28.885334
445355;Claim;Furto in Casa;2022-10-15T13:44:26.885334;2022-10-20T13:53:18.885334
445358;Claim;Furto Auto;2022-06-19T13:40:09.885334;2022-06-24T13:46:03.885334
445370;Claim;Incidente Auto;2022-11-21T13:44:19.886335;2022-11-26T13:51:21.886335
445379;Claim;Furto in Casa;2022-07-21T13:42:20.886335;2022-07-26T13:48:35.886335
445388;Claim;Furto in Casa;2022-02-12T13:44:41.886335;2022-02-17T13:54:45.886335
445391;Claim;Incidente Auto;2022-08-11T13:41:33.886335;2022-08-16T13:48:54.886335
445400;Claim;Incidente Auto;2022-06-25T13:44:08.886335;2022-06-30T13:54:05.886335
445406;Claim;Incidente Auto;2022-08-14T13:44:55.886335;2022-08-19T13:50:14.886335
445409;Claim;Incendio doloso Casa;2022-11-14T13:42:30.887336;2022-11-19T13:51:28.887336
445412;Claim;Furto in Casa;2022-06-19T13:41:54.887336;2022-06-24T13:50:19.887336
445421;Claim;Incendio doloso Auto;2022-03-22T13:44:01.887336;2022-03-27T13:54:22.887336
445424;Claim;Incendio doloso Casa;2022-07-19T13:40:39.887336;2022-07-24T13:48:13.887336
445427;Claim;Incendio doloso Auto;2022-02-06T13:41:19.887336;2022-02-11T13:49:39.887336
445433;Claim;Furto in Casa;2022-04-25T13:44:29.887336;2022-04-30T13:50:25.887336
445448;Claim;Furto Auto;2022-05-11T13:46:04.888333;2022-05-16T13:55:00.888333
445457;Claim;Furto Auto;2022-04-10T13:40:08.888333;2022-04-15T13:46:59.888333
445466;Claim;Incendio doloso Casa;2023-01-01T13:40:38.888333;2023-01-06T13:50:36.888333
445472;Claim;Incendio doloso Auto;2022-05-19T13:44:34.888333;2022-05-24T13:54:40.888333
445475;Claim;Furto in Casa;2022-06-15T13:41:16.888333;2022-06-20T13:52:07.888333
445481;Claim;Incidente Auto;2022-11-02T13:44:05.888333;2022-11-07T13:52:23.888333
445484;Claim;Furto in Casa;2022-03-08T13:45:39.888333;2022-03-13T13:55:34.888333
445499;Claim;Incendio doloso Auto;2022-07-04T13:45:42.889336;2022-07-09T13:54:10.889336
445508;Claim;Furto in Casa;2022-07-10T13:42:03.889336;2022-07-15T13:50:09.889336
445511;Claim;Incendio doloso Auto;2022-05-05T13:40:29.889336;2022-05-10T13:49:27.889336
445523;Claim;Incendio doloso Casa;2022-04-20T13:44:11.889336;2022-04-25T13:52:43.889336
445532;Claim;Furto in Casa;2022-12-25T13:44:53.890335;2022-12-30T13:51:06.890335
445538;Claim;Furto in Casa;2022-05-31T13:42:24.890335;2022-06-05T13:47:52.890335
445547;Claim;Furto in Casa;2022-09-22T13:40:39.890335;2022-09-27T13:48:35.890335
445553;Claim;Incidente Auto;2022-10-11T13:40:41.890335;2022-10-16T13:47:40.890335
445556;Claim;Furto in Casa;2022-07-08T13:44:18.890335;2022-07-13T13:53:01.890335
445562;Claim;Furto Auto;2022-07-20T13:43:08.890335;2022-07-25T13:50:33.890335
445565;Claim;Furto Auto;2022-12-22T13:41:31.890335;2022-12-27T13:47:39.890335
445577;Claim;Furto in Casa;2022-02-19T13:42:33.891337;2022-02-24T13:51:32.891337
445580;Claim;Furto in Casa;2022-08-02T13:45:52.891337;2022-08-07T13:53:45.891337
445583;Claim;Furto in Casa;2022-11-01T13:43:50.891337;2022-11-06T13:52:45.891337
445586;Claim;Furto in Casa;2022-08-01T13:44:59.891337;2022-08-06T13:55:22.891337
445592;Claim;Incendio doloso Casa;2022-10-09T13:41:42.891337;2022-10-14T13:49:05.891337
445595;Claim;Furto in Casa;2022-02-23T13:45:01.891337;2022-02-28T13:50:42.891337
445604;Claim;Incendio doloso Auto;2022-05-22T13:40:55.892335;2022-05-27T13:51:25.892335
445607;Claim;Incidente Auto;2022-08-02T13:40:56.892335;2022-08-07T13:51:33.892335
445610;Claim;Incendio doloso Casa;2022-02-24T13:44:41.892335;2022-03-01T13:50:58.892335
445622;Claim;Furto Auto;2022-07-05T13:45:04.892335;2022-07-10T13:52:13.892335
445631;Claim;Incendio doloso Casa;2022-07-11T13:42:02.892335;2022-07-16T13:50:51.892335
445634;Claim;Incendio doloso Casa;2022-03-23T13:45:28.892335;2022-03-28T13:52:08.892335
445640;Claim;Furto Auto;2022-12-28T13:43:29.893337;2023-01-02T13:52:10.893337
445643;Claim;Incendio doloso Auto;2022-04-03T13:41:31.893337;2022-04-08T13:48:42.893337
445664;Claim;Incendio doloso Casa;2022-03-23T13:44:08.893337;2022-03-28T13:49:41.893337
445676;Claim;Furto Auto;2022-10-26T13:44:57.893337;2022-10-31T13:53:02.893337
445688;Claim;Incendio doloso Casa;2022-11-30T13:41:42.894336;2022-12-05T13:47:03.894336
445694;Claim;Furto Auto;2022-06-04T13:42:10.894336;2022-06-09T13:50:15.894336
445697;Claim;Furto Auto;2022-11-26T13:42:38.894336;2022-12-01T13:51:00.894336
445706;Claim;Furto in Casa;2022-06-26T13:42:59.894336;2022-07-01T13:52:57.894336
445715;Claim;Incendio doloso Auto;2022-06-06T13:41:33.894336;2022-06-11T13:46:57.894336
445718;Claim;Furto Auto;2022-07-25T13:40:26.894336;2022-07-30T13:46:28.894336
445721;Claim;Incendio doloso Auto;2022-09-26T13:45:08.895337;2022-10-01T13:50:56.895337
445727;Claim;Incendio doloso Auto;2022-10-30T13:45:07.895337;2022-11-04T13:52:22.895337
445733;Claim;Furto Auto;2022-06-05T13:44:44.895337;2022-06-10T13:54:23.895337
445742;Claim;Furto in Casa;2022-10-08T13:43:38.895337;2022-10-13T13:52:46.895337
445751;Claim;Incidente Auto;2022-09-21T13:45:10.895337;2022-09-26T13:55:22.895337
445757;Claim;Incidente Auto;2022-02-17T13:41:27.895337;2022-02-22T13:48:38.895337
445766;Claim;Furto Auto;2022-09-08T13:41:07.896336;2022-09-13T13:51:29.896336
445772;Claim;Furto Auto;2022-02-28T13:43:43.896336;2022-03-05T13:52:23.896336
445775;Claim;Incendio doloso Casa;2022-03-23T13:44:05.896336;2022-03-28T13:50:54.896336
445781;Claim;Incendio doloso Auto;2022-02-18T13:45:47.896336;2022-02-23T13:51:07.896336
445790;Claim;Incidente Auto;2022-10-23T13:43:48.896336;2022-10-28T13:50:12.896336
445793;Claim;Incidente Auto;2022-12-08T13:44:30.896336;2022-12-13T13:54:52.896336
445796;Claim;Furto Auto;2022-12-19T13:43:17.896336;2022-12-24T13:49:56.896336
445808;Claim;Furto Auto;2022-09-09T13:40:26.897334;2022-09-14T13:50:06.897334
445814;Claim;Furto in Casa;2022-06-09T13:42:30.897334;2022-06-14T13:48:09.897334
445817;Claim;Incendio doloso Auto;2022-07-30T13:41:21.897334;2022-08-04T13:50:23.897334
445823;Claim;Furto Auto;2022-03-14T13:45:07.897334;2022-03-19T13:51:51.897334
445826;Claim;Incidente Auto;2022-06-01T13:45:56.897334;2022-06-06T13:53:36.897334
445829;Claim;Furto Auto;2022-05-04T13:45:34.897334;2022-05-09T13:53:37.897334
445832;Claim;Furto in Casa;2022-12-20T13:41:31.897334;2022-12-25T13:48:22.897334
445835;Claim;Incendio doloso Auto;2022-03-06T13:42:09.897334;2022-03-11T13:49:08.897334
445844;Claim;Furto in Casa;2022-01-30T13:43:45.898336;2022-02-04T13:52:17.898336
445850;Claim;Furto Auto;2022-07-18T13:42:19.898336;2022-07-23T13:51:51.898336
445853;Claim;Incendio doloso Auto;2022-04-26T13:45:02.898336;2022-05-01T13:50:31.898336
445859;Claim;Incendio doloso Casa;2022-10-16T13:44:17.898336;2022-10-21T13:54:49.898336
445862;Claim;Incidente Auto;2023-01-18T13:44:37.898336;2023-01-23T13:55:16.898336
445868;Claim;Incendio doloso Casa;2022-10-04T13:42:59.898336;2022-10-09T13:48:03.898336
445874;Claim;Incendio doloso Casa;2022-09-06T13:41:44.898336;2022-09-11T13:50:20.898336
445880;Claim;Furto Auto;2022-08-14T13:41:09.899334;2022-08-19T13:47:11.899334
445892;Claim;Furto Auto;2022-10-07T13:43:28.899334;2022-10-12T13:54:04.899334
445895;Claim;Furto Auto;2022-09-23T13:45:41.899334;2022-09-28T13:55:32.899334
445910;Claim;Incendio doloso Auto;2022-08-28T13:40:26.899334;2022-09-02T13:50:51.899334
445916;Claim;Incendio doloso Casa;2022-03-25T13:40:38.900335;2022-03-30T13:50:07.900335
445919;Claim;Incidente Auto;2023-01-03T13:42:29.900335;2023-01-08T13:51:45.900335
445922;Claim;Incendio doloso Casa;2022-06-05T13:43:37.900335;2022-06-10T13:53:38.900335
445931;Claim;Incidente Auto;2022-05-26T13:45:33.900335;2022-05-31T13:53:19.900335
445937;Claim;Furto in Casa;2022-09-17T13:41:13.900335;2022-09-22T13:47:32.900335
445940;Claim;Furto Auto;2022-06-08T13:41:33.900335;2022-06-13T13:51:03.900335
445949;Claim;Incidente Auto;2022-07-02T13:45:45.900335;2022-07-07T13:55:25.900335
445955;Claim;Furto Auto;2022-07-29T13:42:34.900335;2022-08-03T13:48:02.900335
445958;Claim;Furto Auto;2022-11-07T13:41:21.901334;2022-11-12T13:51:32.901334
445967;Claim;Furto Auto;2022-02-19T13:44:04.901334;2022-02-24T13:54:33.901334
445970;Claim;Furto in Casa;2022-03-25T13:43:59.901334;2022-03-30T13:53:14.901334
445973;Claim;Incendio doloso Auto;2022-09-25T13:42:14.901334;2022-09-30T13:53:03.901334
445985;Claim;Incendio doloso Casa;2022-03-13T13:40:33.901334;2022-03-18T13:50:09.901334
445991;Claim;Incendio doloso Casa;2022-03-04T13:45:13.901334;2022-03-09T13:55:09.901334
446000;Claim;Incendio doloso Casa;2022-09-16T13:42:02.902334;2022-09-21T13:53:00.902334
446003;Claim;Furto Auto;2022-08-29T13:41:21.902334;2022-09-03T13:47:35.902334
446009;Claim;Incidente Auto;2022-02-16T13:41:51.902334;2022-02-21T13:49:02.902334
446012;Claim;Furto in Casa;2022-09-10T13:45:21.902334;2022-09-15T13:55:24.902334
446018;Claim;Incidente Auto;2022-10-29T13:41:20.902334;2022-11-03T13:46:32.902334
446021;Claim;Incendio doloso Casa;2022-03-12T13:45:30.902334;2022-03-17T13:50:37.902334
446030;Claim;Incidente Auto;2022-08-05T13:43:02.902334;2022-08-10T13:52:15.902334
446033;Claim;Furto Auto;2022-10-29T13:45:15.902334;2022-11-03T13:53:51.902334
446039;Claim;Incendio doloso Auto;2022-03-25T13:45:47.902334;2022-03-30T13:51:55.902334
446045;Claim;Furto in Casa;2022-02-06T13:42:24.903336;2022-02-11T13:51:20.903336
446057;Claim;Incendio doloso Auto;2022-06-02T13:41:23.903336;2022-06-07T13:48:44.903336
446066;Claim;Incendio doloso Casa;2022-07-20T13:45:51.903336;2022-07-25T13:50:55.903336
446072;Claim;Incendio doloso Auto;2023-01-17T13:41:14.903336;2023-01-22T13:51:31.903336
446078;Claim;Incendio doloso Auto;2023-01-06T13:41:13.903336;2023-01-11T13:48:50.903336
446081;Claim;Furto Auto;2022-07-27T13:45:40.904333;2022-08-01T13:52:35.904333
446087;Claim;Furto Auto;2022-07-18T13:43:38.904333;2022-07-23T13:51:24.904333
446096;Claim;Incendio doloso Casa;2023-01-16T13:42:58.904333;2023-01-21T13:53:28.904333
446099;Claim;Furto Auto;2023-01-12T13:45:34.904333;2023-01-17T13:55:22.904333
446108;Claim;Furto Auto;2022-12-22T13:43:13.904333;2022-12-27T13:51:29.904333
446111;Claim;Furto in Casa;2022-02-14T13:42:00.904333;2022-02-19T13:48:53.904333
446114;Claim;Incendio doloso Auto;2022-06-30T13:42:26.904333;2022-07-05T13:50:50.904333
446120;Claim;Incendio doloso Auto;2022-10-09T13:41:16.905336;2022-10-14T13:50:30.905336
446129;Claim;Incendio doloso Auto;2023-01-01T13:41:59.905336;2023-01-06T13:50:20.905336
446132;Claim;Furto Auto;2022-06-15T13:41:36.905336;2022-06-20T13:48:20.905336
446135;Claim;Incendio doloso Auto;2022-07-09T13:45:56.905336;2022-07-14T13:53:25.905336
446147;Claim;Incendio doloso Auto;2022-11-08T13:40:23.905336;2022-11-13T13:50:27.905336
446150;Claim;Incendio doloso Casa;2022-01-29T13:40:27.905336;2022-02-03T13:50:51.905336
446159;Claim;Furto Auto;2022-04-10T13:41:39.906334;2022-04-15T13:50:07.906334
446168;Claim;Incidente Auto;2023-01-13T13:41:29.906334;2023-01-18T13:47:25.906334
446171;Claim;Incendio doloso Auto;2022-09-07T13:44:05.906334;2022-09-12T13:50:17.906334
446174;Claim;Incidente Auto;2022-12-15T13:42:34.906334;2022-12-20T13:48:15.906334
446177;Claim;Incendio doloso Casa;2022-06-22T13:41:37.906334;2022-06-27T13:51:52.906334
446180;Claim;Furto in Casa;2022-12-08T13:45:28.906334;2022-12-13T13:51:56.906334
446183;Claim;Incidente Auto;2022-04-28T13:41:27.906334;2022-05-03T13:48:39.906334
446186;Claim;Furto in Casa;2022-08-19T13:44:24.906334;2022-08-24T13:55:11.906334
446195;Claim;Incendio doloso Casa;2022-09-10T13:41:59.906334;2022-09-15T13:49:17.906334
446207;Claim;Furto in Casa;2022-04-06T13:44:31.907334;2022-04-11T13:50:15.907334
446213;Claim;Furto Auto;2022-03-22T13:40:41.907334;2022-03-27T13:47:52.907334
446219;Claim;Furto Auto;2022-02-24T13:43:25.907334;2022-03-01T13:53:32.907334
446225;Claim;Incendio doloso Auto;2022-06-19T13:45:26.907334;2022-06-24T13:52:02.907334
446231;Claim;Furto Auto;2022-07-03T13:43:53.907334;2022-07-08T13:54:33.907334
446246;Claim;Incendio doloso Auto;2022-05-12T13:45:02.908336;2022-05-17T13:52:24.908336
446249;Claim;Incendio doloso Casa;2022-12-04T13:41:22.908336;2022-12-09T13:49:23.908336
446267;Claim;Incendio doloso Auto;2022-09-04T13:45:47.908336;2022-09-09T13:51:13.908336
446270;Claim;Incidente Auto;2022-10-17T13:44:32.908336;2022-10-22T13:52:45.908336
446282;Claim;Furto Auto;2022-08-19T13:41:46.909334;2022-08-24T13:48:09.909334
446294;Claim;Furto Auto;2022-07-31T13:45:50.909334;2022-08-05T13:56:32.909334
446306;Claim;Furto Auto;2022-10-31T13:42:05.909334;2022-11-05T13:49:49.909334
446315;Claim;Incendio doloso Auto;2022-04-12T13:41:41.909334;2022-04-17T13:51:27.909334
446330;Claim;Incidente Auto;2022-02-20T13:44:40.910334;2022-02-25T13:55:00.910334
446333;Claim;Incidente Auto;2022-04-25T13:42:15.910334;2022-04-30T13:52:48.910334
446342;Claim;Incendio doloso Casa;2022-08-17T13:43:04.910334;2022-08-22T13:51:36.910334
446348;Claim;Furto Auto;2022-03-25T13:41:08.910334;2022-03-30T13:51:33.910334
446354;Claim;Furto in Casa;2022-09-25T13:42:11.910334;2022-09-30T13:48:40.910334
446360;Claim;Incendio doloso Casa;2022-08-07T13:45:33.911336;2022-08-12T13:53:42.911336
446363;Claim;Furto Auto;2022-08-07T13:45:42.911336;2022-08-12T13:54:27.911336
446372;Claim;Furto Auto;2022-03-04T13:44:57.911336;2022-03-09T13:50:34.911336
446381;Claim;Furto in Casa;2022-09-26T13:44:25.911336;2022-10-01T13:52:43.911336
446390;Claim;Incidente Auto;2022-06-29T13:43:57.911336;2022-07-04T13:51:43.911336
446393;Claim;Incidente Auto;2022-04-21T13:42:26.911336;2022-04-26T13:47:50.911336
446411;Claim;Incendio doloso Casa;2022-04-04T13:44:49.912335;2022-04-09T13:55:02.912335
446414;Claim;Incendio doloso Auto;2022-04-18T13:43:40.912335;2022-04-23T13:52:00.912335
446423;Claim;Incendio doloso Auto;2022-11-08T13:41:20.912335;2022-11-13T13:46:55.912335
446426;Claim;Incidente Auto;2022-06-26T13:42:30.912335;2022-07-01T13:51:09.912335
446432;Claim;Incendio doloso Casa;2023-01-19T13:44:55.912335;2023-01-24T13:51:20.912335
446438;Claim;Incendio doloso Auto;2022-11-09T13:43:37.912335;2022-11-14T13:53:20.912335
446441;Claim;Incendio doloso Auto;2022-10-28T13:41:56.913337;2022-11-02T13:48:40.913337
446444;Claim;Incidente Auto;2022-04-04T13:43:08.913337;2022-04-09T13:50:00.913337
446450;Claim;Incidente Auto;2022-08-31T13:41:51.913337;2022-09-05T13:48:34.913337
446456;Claim;Furto in Casa;2022-10-12T13:41:39.913337;2022-10-17T13:47:55.913337
446465;Claim;Incendio doloso Auto;2022-07-04T13:43:30.913337;2022-07-09T13:48:54.913337
446468;Claim;Furto Auto;2023-01-07T13:41:47.913337;2023-01-12T13:50:49.913337
446474;Claim;Incendio doloso Auto;2022-09-16T13:41:38.913337;2022-09-21T13:50:54.913337
446480;Claim;Incidente Auto;2023-01-10T13:45:33.914336;2023-01-15T13:53:24.914336
446483;Claim;Incendio doloso Auto;2022-12-02T13:42:17.914336;2022-12-07T13:51:24.914336
446486;Claim;Furto in Casa;2022-09-04T13:41:24.914336;2022-09-09T13:50:43.914336
446489;Claim;Incendio doloso Auto;2022-04-29T13:40:36.914336;2022-05-04T13:46:24.914336
446492;Claim;Furto Auto;2022-10-03T13:41:22.914336;2022-10-08T13:51:19.914336
446495;Claim;Furto in Casa;2022-07-15T13:45:05.914336;2022-07-20T13:52:30.914336
446501;Claim;Furto in Casa;2022-04-23T13:43:13.914336;2022-04-28T13:51:39.914336
446504;Claim;Furto in Casa;2022-07-04T13:43:58.914336;2022-07-09T13:53:27.914336
446507;Claim;Furto in Casa;2023-01-12T13:42:44.914336;2023-01-17T13:49:23.914336
446510;Claim;Furto in Casa;2022-03-10T13:45:37.914336;2022-03-15T13:53:41.914336
446519;Claim;Furto Auto;2022-07-28T13:44:46.914336;2022-08-02T13:51:27.914336
446531;Claim;Furto Auto;2022-06-13T13:42:46.915333;2022-06-18T13:49:37.915333
446540;Claim;Furto Auto;2022-04-19T13:41:35.915333;2022-04-24T13:50:51.915333
