:ID;:LABEL;type;open_date
448934;Claim;Incendio doloso Casa;2022-10-02T13:41:54.974616
448937;Claim;Incidente Auto;2022-04-30T13:44:19.974616
448940;Claim;Incendio doloso Auto;2022-05-31T13:40:55.974616
448946;Claim;Incendio doloso Auto;2023-01-12T13:44:02.974616
448952;Claim;Incendio doloso Auto;2022-09-06T13:40:44.974616
448955;Claim;Furto in Casa;2022-11-02T13:41:11.974616
448958;Claim;Incendio doloso Casa;2022-04-13T13:44:35.974616
448961;Claim;Incidente Auto;2022-06-17T13:44:38.975619
448964;Claim;Furto Auto;2022-08-27T13:41:19.975619
448967;Claim;Incendio doloso Casa;2022-04-16T13:40:49.975619
448973;Claim;Furto Auto;2022-11-28T13:44:56.975619
448976;Claim;Incidente Auto;2022-12-13T13:42:36.975619
448979;Claim;Incendio doloso Casa;2022-12-03T13:43:26.975619
448985;Claim;Furto in Casa;2022-10-20T13:41:13.975619
448991;Claim;Incendio doloso Auto;2022-03-01T13:40:16.975619
448994;Claim;Furto in Casa;2022-07-13T13:44:24.975619
449000;Claim;Furto Auto;2022-05-23T13:45:02.976616
449003;Claim;Incendio doloso Casa;2022-10-09T13:41:51.976616
449006;Claim;Incendio doloso Casa;2022-12-10T13:45:55.976616
449009;Claim;Furto Auto;2022-02-14T13:40:31.976616
449012;Claim;Incendio doloso Auto;2022-12-03T13:45:28.976616
449018;Claim;Incendio doloso Auto;2022-11-21T13:44:11.976616
449021;Claim;Incidente Auto;2022-12-23T13:45:19.976616
449027;Claim;Incendio doloso Auto;2022-07-21T13:45:05.976616
449030;Claim;Incendio doloso Casa;2023-01-05T13:45:44.976616
449033;Claim;Furto Auto;2022-09-20T13:40:17.976616
449051;Claim;Furto Auto;2022-04-21T13:42:23.977616
449054;Claim;Furto Auto;2022-03-11T13:44:16.977616
449057;Claim;Furto in Casa;2022-03-11T13:44:22.977616
449081;Claim;Incidente Auto;2022-08-26T13:40:17.978619
449084;Claim;Furto in Casa;2022-04-06T13:43:24.978619
449090;Claim;Incidente Auto;2022-09-11T13:44:58.978619
449093;Claim;Incendio doloso Casa;2022-07-02T13:43:45.978619
449096;Claim;Incendio doloso Casa;2023-01-05T13:43:17.978619
449102;Claim;Furto in Casa;2022-01-27T13:44:08.978619
449111;Claim;Furto Auto;2022-05-15T13:40:48.978619
449126;Claim;Furto in Casa;2022-08-15T13:41:40.979619
449132;Claim;Incidente Auto;2022-05-18T13:40:25.979619
449150;Claim;Incidente Auto;2022-08-24T13:40:45.979619
449153;Claim;Furto in Casa;2022-03-03T13:41:54.979619
449159;Claim;Incidente Auto;2022-07-26T13:45:53.979619
449162;Claim;Furto Auto;2022-02-10T13:43:17.980616
449165;Claim;Furto Auto;2022-04-28T13:44:37.980616
449168;Claim;Furto in Casa;2022-08-27T13:42:11.980616
449171;Claim;Incidente Auto;2022-08-14T13:45:19.980616
449174;Claim;Incendio doloso Casa;2022-01-25T13:41:54.980616
449183;Claim;Furto in Casa;2022-09-27T13:40:42.980616
449186;Claim;Incendio doloso Auto;2022-08-03T13:45:46.980616
449195;Claim;Incidente Auto;2022-06-10T13:40:20.980616
449198;Claim;Furto Auto;2022-02-22T13:44:34.981616
449201;Claim;Incendio doloso Auto;2022-08-19T13:45:18.981616
449213;Claim;Furto in Casa;2022-11-15T13:40:53.981616
449216;Claim;Furto in Casa;2022-08-17T13:42:03.981616
449219;Claim;Incendio doloso Auto;2022-05-18T13:41:12.981616
449243;Claim;Incidente Auto;2022-03-16T13:46:02.982619
449252;Claim;Incendio doloso Casa;2022-05-27T13:42:05.982619
449255;Claim;Furto in Casa;2022-02-04T13:43:14.982619
449261;Claim;Furto in Casa;2022-11-08T13:40:10.982619
449264;Claim;Furto in Casa;2022-06-10T13:41:12.982619
449267;Claim;Incendio doloso Casa;2022-12-10T13:44:31.982619
449270;Claim;Incendio doloso Auto;2022-05-19T13:42:53.982619
449273;Claim;Incendio doloso Auto;2022-02-26T13:43:47.982619
449282;Claim;Incidente Auto;2022-07-05T13:44:59.983617
449291;Claim;Incendio doloso Auto;2022-02-02T13:40:31.983617
449297;Claim;Incendio doloso Auto;2022-09-16T13:42:30.983617
449309;Claim;Incendio doloso Casa;2022-05-14T13:45:35.983617
449312;Claim;Furto in Casa;2022-06-08T13:43:15.983617
449315;Claim;Incidente Auto;2022-06-24T13:40:45.983617
449318;Claim;Furto Auto;2022-04-10T13:43:37.983617
449321;Claim;Incidente Auto;2022-04-28T13:44:52.984615
449327;Claim;Incendio doloso Auto;2022-10-29T13:45:24.984615
449336;Claim;Incidente Auto;2022-03-21T13:41:36.984615
449342;Claim;Furto Auto;2022-08-23T13:41:55.984615
449345;Claim;Incendio doloso Casa;2022-12-26T13:40:42.984615
449348;Claim;Furto in Casa;2022-05-21T13:45:45.984615
449360;Claim;Incendio doloso Auto;2022-09-29T13:40:24.984615
449363;Claim;Incendio doloso Auto;2022-10-09T13:43:52.985616
449369;Claim;Incendio doloso Auto;2022-09-09T13:41:47.985616
449375;Claim;Incendio doloso Casa;2022-07-12T13:43:07.985616
449378;Claim;Furto Auto;2022-02-21T13:41:52.985616
449390;Claim;Furto Auto;2022-03-20T13:40:12.985616
449417;Claim;Incendio doloso Casa;2022-09-16T13:43:07.986618
449420;Claim;Furto in Casa;2022-09-02T13:44:12.986618
449426;Claim;Furto Auto;2022-10-12T13:41:11.986618
449429;Claim;Furto Auto;2022-04-29T13:45:19.986618
449435;Claim;Furto in Casa;2022-03-16T13:44:52.986618
449441;Claim;Furto Auto;2022-07-07T13:45:13.987616
449444;Claim;Incendio doloso Casa;2022-12-05T13:40:29.987616
449456;Claim;Furto Auto;2022-07-17T13:44:18.987616
449462;Claim;Furto in Casa;2022-03-11T13:42:41.987616
449465;Claim;Furto Auto;2022-05-26T13:43:07.987616
449471;Claim;Furto in Casa;2022-09-09T13:44:18.987616
449480;Claim;Incendio doloso Casa;2022-06-18T13:43:04.988619
449483;Claim;Incidente Auto;2022-04-27T13:42:53.988619
449492;Claim;Incendio doloso Auto;2022-11-18T13:44:07.988619
449501;Claim;Furto in Casa;2022-11-17T13:43:19.988619
449513;Claim;Incidente Auto;2022-06-22T13:41:50.988619
449516;Claim;Furto Auto;2022-08-06T13:41:26.988619
449522;Claim;Incendio doloso Casa;2022-08-01T13:44:52.988619
449528;Claim;Incendio doloso Casa;2022-08-23T13:45:58.989616
449540;Claim;Furto in Casa;2022-05-29T13:44:15.989616
449543;Claim;Incidente Auto;2022-07-08T13:45:53.989616
449549;Claim;Incidente Auto;2022-12-01T13:43:26.989616
449561;Claim;Incendio doloso Casa;2023-01-13T13:43:47.989616
449564;Claim;Incidente Auto;2022-08-10T13:41:05.990617
449567;Claim;Furto in Casa;2022-08-28T13:45:46.990617
449576;Claim;Incendio doloso Casa;2022-12-21T13:41:49.990617
449579;Claim;Incendio doloso Auto;2022-12-05T13:43:45.990617
449582;Claim;Furto in Casa;2022-05-25T13:42:03.990617
449585;Claim;Incendio doloso Casa;2022-12-27T13:44:03.990617
449600;Claim;Furto Auto;2022-04-15T13:44:41.990617
449603;Claim;Furto in Casa;2022-07-14T13:43:59.990617
449609;Claim;Incendio doloso Casa;2022-06-19T13:43:54.991617
449618;Claim;Incidente Auto;2022-04-03T13:44:16.991617
449621;Claim;Furto Auto;2022-10-23T13:41:32.991617
449624;Claim;Incendio doloso Auto;2022-07-08T13:45:31.991617
449633;Claim;Furto in Casa;2022-06-02T13:41:42.991617
449639;Claim;Incendio doloso Casa;2022-10-07T13:43:02.991617
449645;Claim;Furto Auto;2022-07-29T13:44:55.991617
449648;Claim;Incendio doloso Casa;2022-09-08T13:43:31.991617
449651;Claim;Furto Auto;2023-01-11T13:43:12.992616
449654;Claim;Incidente Auto;2022-08-26T13:43:00.992616
449660;Claim;Furto in Casa;2022-12-12T13:41:38.992616
449666;Claim;Furto in Casa;2022-08-04T13:43:48.992616
449669;Claim;Furto Auto;2023-01-10T13:44:36.992616
449672;Claim;Incendio doloso Casa;2022-12-10T13:42:32.992616
449675;Claim;Incendio doloso Casa;2022-09-27T13:42:05.992616
449678;Claim;Incidente Auto;2022-06-02T13:41:17.992616
449696;Claim;Furto in Casa;2022-02-05T13:45:02.993618
449699;Claim;Furto in Casa;2022-10-14T13:45:29.993618
449708;Claim;Furto in Casa;2022-12-05T13:41:21.993618
449717;Claim;Incendio doloso Casa;2022-12-16T13:44:12.993618
449723;Claim;Furto Auto;2023-01-18T13:43:49.993618
449726;Claim;Incendio doloso Auto;2022-02-17T13:41:29.993618
449729;Claim;Furto Auto;2022-04-29T13:43:50.993618
449732;Claim;Incendio doloso Casa;2022-12-06T13:45:44.994619
449738;Claim;Incidente Auto;2023-01-02T13:44:45.994619
449750;Claim;Furto Auto;2022-09-18T13:41:27.994619
449753;Claim;Incidente Auto;2022-11-29T13:41:56.994619
449756;Claim;Incidente Auto;2022-04-26T13:43:05.994619
449759;Claim;Furto Auto;2023-01-09T13:44:46.994619
449762;Claim;Furto Auto;2022-07-04T13:43:47.994619
449765;Claim;Furto Auto;2022-12-09T13:42:16.994619
449771;Claim;Incidente Auto;2022-08-30T13:45:14.995616
449774;Claim;Incendio doloso Auto;2022-10-27T13:42:45.995616
449777;Claim;Incidente Auto;2022-11-10T13:41:54.995616
449789;Claim;Incendio doloso Auto;2022-06-13T13:43:25.995616
449792;Claim;Furto in Casa;2022-06-28T13:40:15.995616
449798;Claim;Incendio doloso Auto;2022-08-19T13:42:01.995616
449804;Claim;Incendio doloso Casa;2022-09-22T13:42:23.995616
449807;Claim;Incendio doloso Auto;2022-04-04T13:43:36.996618
449810;Claim;Furto in Casa;2022-12-24T13:44:50.996618
449819;Claim;Incendio doloso Casa;2022-12-14T13:44:59.996618
449825;Claim;Furto Auto;2022-02-20T13:42:53.996618
449828;Claim;Furto Auto;2022-09-01T13:40:42.996618
449834;Claim;Furto Auto;2022-11-03T13:41:05.996618
449843;Claim;Incidente Auto;2022-11-22T13:42:32.996618
449855;Claim;Furto Auto;2022-04-10T13:42:41.997619
449867;Claim;Furto Auto;2022-06-27T13:40:33.997619
449870;Claim;Furto in Casa;2022-03-05T13:40:15.997619
449873;Claim;Incendio doloso Auto;2022-09-15T13:44:35.997619
449879;Claim;Incendio doloso Casa;2022-05-19T13:44:42.997619
449891;Claim;Furto Auto;2022-03-30T13:45:20.998616
449894;Claim;Incendio doloso Casa;2022-10-18T13:43:49.998616
449897;Claim;Incendio doloso Casa;2022-08-05T13:44:13.998616
449909;Claim;Incendio doloso Casa;2022-10-21T13:41:01.998616
449918;Claim;Incendio doloso Auto;2023-01-11T13:40:24.998616
449927;Claim;Furto in Casa;2022-06-30T13:44:50.998616
449930;Claim;Furto in Casa;2022-09-02T13:43:33.999621
449933;Claim;Furto Auto;2022-08-08T13:43:21.999621
449942;Claim;Furto in Casa;2022-06-10T13:45:45.999621
449951;Claim;Incidente Auto;2022-01-31T13:43:10.999621
449954;Claim;Furto Auto;2022-03-07T13:44:29.999621
449957;Claim;Incendio doloso Auto;2022-12-14T13:45:50.999621
449960;Claim;Incendio doloso Auto;2022-10-24T13:42:00.999621
449966;Claim;Furto in Casa;2022-05-17T13:42:58.999621
449969;Claim;Furto Auto;2022-10-15T13:44:52.000617
449972;Claim;Incendio doloso Auto;2022-08-05T13:43:49.000617
449975;Claim;Furto Auto;2022-07-21T13:42:18.000617
449984;Claim;Furto Auto;2022-02-12T13:41:19.000617
449993;Claim;Incendio doloso Auto;2022-03-30T13:42:05.000617
449999;Claim;Incendio doloso Auto;2022-03-06T13:41:41.000617
450002;Claim;Furto in Casa;2022-08-12T13:41:16.001616
450011;Claim;Incidente Auto;2022-03-17T13:42:00.001616
450014;Claim;Furto in Casa;2022-08-30T13:45:45.001616
450035;Claim;Incendio doloso Casa;2022-04-28T13:40:08.001616
450068;Claim;Incendio doloso Casa;2022-06-05T13:40:52.002619
450080;Claim;Furto in Casa;2022-04-22T13:44:55.003616
450098;Claim;Incendio doloso Casa;2022-07-26T13:45:34.003616
450101;Claim;Incendio doloso Casa;2022-12-19T13:41:28.003616
450107;Claim;Incidente Auto;2022-09-22T13:43:20.003616
450119;Claim;Furto Auto;2023-01-04T13:45:46.004617
450134;Claim;Incendio doloso Auto;2022-03-13T13:43:32.004617
450137;Claim;Incendio doloso Auto;2022-09-10T13:43:36.004617
450140;Claim;Incendio doloso Auto;2022-07-20T13:40:54.004617
450143;Claim;Furto in Casa;2022-06-18T13:44:53.004617
450152;Claim;Furto Auto;2022-09-20T13:40:43.004617
450155;Claim;Furto in Casa;2022-10-11T13:42:31.004617
450158;Claim;Furto Auto;2022-08-07T13:42:59.005616
450161;Claim;Incidente Auto;2022-09-17T13:43:26.005616
450164;Claim;Incendio doloso Casa;2022-09-26T13:41:56.005616
450167;Claim;Incendio doloso Casa;2022-08-09T13:42:48.005616
450173;Claim;Incendio doloso Auto;2022-09-18T13:42:15.005616
450182;Claim;Incendio doloso Auto;2022-02-03T13:41:40.005616
450185;Claim;Furto in Casa;2022-02-22T13:40:30.005616
450188;Claim;Furto Auto;2022-08-16T13:40:11.005616
450191;Claim;Incidente Auto;2022-09-15T13:40:09.005616
450200;Claim;Furto in Casa;2022-02-01T13:41:09.006617
450203;Claim;Furto Auto;2022-12-07T13:42:16.006617
450209;Claim;Incendio doloso Casa;2022-10-22T13:43:13.006617
450218;Claim;Incendio doloso Casa;2022-03-21T13:42:54.006617
450221;Claim;Incendio doloso Casa;2022-07-10T13:41:30.006617
450224;Claim;Incendio doloso Auto;2022-12-02T13:44:21.006617
450227;Claim;Furto in Casa;2022-09-11T13:42:32.006617
450230;Claim;Incendio doloso Auto;2022-09-21T13:45:25.006617
450239;Claim;Incidente Auto;2022-03-05T13:43:38.007617
450248;Claim;Furto in Casa;2022-06-11T13:44:36.007617
450251;Claim;Incendio doloso Auto;2022-02-06T13:41:05.007617
450254;Claim;Incidente Auto;2022-06-25T13:45:23.007617
450260;Claim;Incendio doloso Auto;2022-07-22T13:40:27.007617
450266;Claim;Incidente Auto;2022-10-04T13:41:57.007617
450269;Claim;Incendio doloso Auto;2022-06-30T13:42:25.007617
450275;Claim;Incidente Auto;2022-06-08T13:44:19.007617
450278;Claim;Furto in Casa;2022-09-06T13:45:48.008618
450281;Claim;Furto in Casa;2022-06-08T13:45:57.008618
450284;Claim;Furto Auto;2022-10-05T13:42:06.008618
450290;Claim;Furto in Casa;2022-04-07T13:41:36.008618
450296;Claim;Incendio doloso Auto;2022-12-27T13:45:19.008618
450311;Claim;Furto Auto;2022-07-27T13:43:03.008618
450317;Claim;Incendio doloso Casa;2023-01-24T13:43:08.009618
450320;Claim;Incidente Auto;2022-07-11T13:44:46.009618
450323;Claim;Furto Auto;2022-06-30T13:41:56.009618
450326;Claim;Furto in Casa;2022-12-12T13:40:24.009618
450332;Claim;Furto Auto;2022-09-23T13:45:30.009618
450335;Claim;Furto in Casa;2022-03-06T13:44:24.009618
450338;Claim;Incendio doloso Auto;2022-08-17T13:45:06.009618
450341;Claim;Incidente Auto;2022-05-23T13:44:32.009618
450344;Claim;Furto in Casa;2022-07-01T13:43:22.009618
450347;Claim;Furto in Casa;2022-12-12T13:44:03.009618
450353;Claim;Incidente Auto;2022-11-22T13:41:01.010616
450356;Claim;Furto in Casa;2022-06-27T13:43:52.010616
450359;Claim;Incidente Auto;2022-10-31T13:44:51.010616
450362;Claim;Incidente Auto;2023-01-04T13:44:59.010616
450365;Claim;Incendio doloso Casa;2022-08-24T13:44:33.010616
450368;Claim;Incendio doloso Auto;2022-10-30T13:41:53.010616
450371;Claim;Incidente Auto;2022-04-13T13:41:53.010616
450374;Claim;Furto Auto;2022-07-29T13:42:38.010616
450380;Claim;Incendio doloso Auto;2022-11-20T13:42:10.010616
450389;Claim;Incendio doloso Casa;2022-05-01T13:42:58.010616
450392;Claim;Incendio doloso Auto;2022-04-29T13:44:41.010616
450404;Claim;Furto Auto;2022-06-02T13:45:57.011616
450407;Claim;Furto Auto;2022-10-10T13:43:36.011616
450416;Claim;Incendio doloso Casa;2023-01-11T13:40:08.011616
450419;Claim;Incidente Auto;2022-09-24T13:43:18.011616
450434;Claim;Incidente Auto;2022-04-24T13:45:57.012616
450440;Claim;Furto Auto;2023-01-15T13:42:31.012616
450449;Claim;Incidente Auto;2022-03-16T13:43:37.012616
450452;Claim;Furto Auto;2022-12-04T13:41:14.012616
450455;Claim;Incendio doloso Auto;2022-10-11T13:42:08.012616
450470;Claim;Incendio doloso Auto;2022-11-26T13:43:16.012616
450473;Claim;Furto Auto;2023-01-20T13:42:32.012616
450476;Claim;Furto Auto;2022-11-30T13:44:26.013615
450488;Claim;Incendio doloso Casa;2022-03-19T13:45:15.013615
450497;Claim;Incidente Auto;2022-06-23T13:43:50.013615
450524;Claim;Incendio doloso Auto;2022-06-22T13:41:14.014617
450530;Claim;Furto in Casa;2022-09-11T13:45:24.014617
450536;Claim;Furto Auto;2022-03-24T13:40:50.014617
450539;Claim;Incidente Auto;2022-10-26T13:42:41.014617
450551;Claim;Incidente Auto;2022-08-01T13:42:21.014617
450560;Claim;Incidente Auto;2022-12-17T13:44:19.015617
450563;Claim;Incidente Auto;2022-12-03T13:45:56.015617
450566;Claim;Incendio doloso Auto;2022-02-05T13:43:14.015617
450569;Claim;Furto Auto;2022-02-27T13:44:21.015617
450575;Claim;Incendio doloso Auto;2022-05-23T13:41:40.015617
450584;Claim;Incendio doloso Casa;2022-07-15T13:40:08.015617
450587;Claim;Furto in Casa;2022-04-16T13:43:44.015617
450590;Claim;Furto Auto;2022-08-22T13:42:06.016616
450605;Claim;Incendio doloso Casa;2022-07-06T13:45:28.016616
450623;Claim;Incidente Auto;2022-06-27T13:43:28.016616
450632;Claim;Incidente Auto;2022-06-18T13:44:54.017619
450644;Claim;Furto in Casa;2022-12-26T13:41:04.017619
450647;Claim;Incendio doloso Casa;2022-12-09T13:45:29.017619
450650;Claim;Furto Auto;2022-09-26T13:40:16.017619
450653;Claim;Furto in Casa;2022-07-12T13:45:17.017619
450656;Claim;Incidente Auto;2022-11-01T13:40:30.017619
450659;Claim;Furto in Casa;2022-03-23T13:40:15.017619
450686;Claim;Incidente Auto;2022-11-01T13:43:21.018617
450692;Claim;Furto Auto;2022-07-20T13:41:50.019615
450698;Claim;Incidente Auto;2022-07-22T13:45:40.019615
450701;Claim;Incidente Auto;2022-11-06T13:42:11.019615
450710;Claim;Incendio doloso Casa;2022-08-09T13:42:44.019615
450716;Claim;Incidente Auto;2022-09-29T13:40:54.019615
450719;Claim;Incendio doloso Casa;2022-08-23T13:41:17.020617
450722;Claim;Furto in Casa;2022-04-02T13:42:31.020617
450737;Claim;Incendio doloso Auto;2022-11-08T13:40:51.020617
450740;Claim;Incidente Auto;2022-06-24T13:43:08.020617
450743;Claim;Incendio doloso Casa;2022-05-07T13:42:49.020617
450752;Claim;Furto in Casa;2022-03-30T13:40:44.021616
450755;Claim;Incendio doloso Auto;2022-05-25T13:40:45.021616
450758;Claim;Incidente Auto;2022-04-21T13:43:05.021616
450764;Claim;Furto in Casa;2022-02-10T13:42:40.021616
450767;Claim;Incendio doloso Casa;2022-03-01T13:44:55.021616
450773;Claim;Incidente Auto;2022-05-27T13:41:25.022618
450782;Claim;Furto in Casa;2022-04-19T13:43:59.022618
450791;Claim;Incidente Auto;2022-05-24T13:45:03.022618
450797;Claim;Incidente Auto;2022-08-29T13:40:16.023617
450800;Claim;Furto in Casa;2023-01-11T13:45:50.023617
450803;Claim;Incidente Auto;2022-10-21T13:45:56.023617
450806;Claim;Incidente Auto;2022-12-27T13:43:43.023617
450818;Claim;Incendio doloso Casa;2022-02-17T13:46:01.023617
450824;Claim;Incendio doloso Casa;2022-02-02T13:43:12.024615
450827;Claim;Incendio doloso Casa;2022-07-23T13:44:56.024615
450830;Claim;Furto Auto;2022-11-06T13:44:40.024615
450833;Claim;Incendio doloso Casa;2022-03-28T13:41:03.024615
450836;Claim;Incendio doloso Casa;2022-04-01T13:42:45.024615
450842;Claim;Incendio doloso Auto;2022-02-09T13:43:52.024615
450845;Claim;Furto Auto;2022-07-16T13:41:43.024615
450854;Claim;Incendio doloso Auto;2022-10-31T13:45:40.025615
450866;Claim;Furto Auto;2022-05-18T13:41:30.025615
450881;Claim;Furto in Casa;2022-11-03T13:43:36.026616
450899;Claim;Incendio doloso Casa;2022-08-30T13:45:48.026616
450902;Claim;Furto in Casa;2022-03-17T13:41:50.027618
450908;Claim;Furto in Casa;2022-10-16T13:43:59.027618
450911;Claim;Incidente Auto;2022-09-28T13:46:04.027618
450920;Claim;Incidente Auto;2022-10-13T13:44:53.027618
450926;Claim;Incendio doloso Auto;2022-12-17T13:40:32.027618
450938;Claim;Incidente Auto;2023-01-20T13:42:24.028615
450941;Claim;Incendio doloso Casa;2022-03-03T13:45:54.028615
450944;Claim;Furto in Casa;2022-06-22T13:44:09.028615
450947;Claim;Furto Auto;2022-07-28T13:41:33.028615
450950;Claim;Incendio doloso Auto;2023-01-22T13:44:35.028615
450953;Claim;Incendio doloso Casa;2022-03-20T13:40:13.028615
450956;Claim;Incidente Auto;2022-05-14T13:41:18.029617
450959;Claim;Incendio doloso Auto;2022-06-13T13:41:23.029617
450968;Claim;Incendio doloso Auto;2022-02-20T13:44:56.029617
450974;Claim;Incidente Auto;2023-01-06T13:42:37.029617
450977;Claim;Furto Auto;2022-05-25T13:42:32.029617
450980;Claim;Incendio doloso Casa;2022-09-24T13:42:14.030616
450983;Claim;Furto in Casa;2022-06-12T13:42:58.030616
450986;Claim;Incendio doloso Auto;2023-01-12T13:44:37.030616
450992;Claim;Furto in Casa;2022-08-30T13:40:10.030616
451001;Claim;Incidente Auto;2022-06-17T13:41:06.030616
451007;Claim;Furto in Casa;2022-03-11T13:42:53.031616
451019;Claim;Incendio doloso Casa;2022-08-24T13:44:20.031616
451022;Claim;Incendio doloso Auto;2022-03-14T13:45:19.031616
451025;Claim;Incendio doloso Casa;2022-06-22T13:41:59.031616
451028;Claim;Incendio doloso Auto;2022-02-14T13:45:14.032616
451040;Claim;Furto Auto;2022-09-08T13:42:24.032616
451043;Claim;Furto in Casa;2022-09-29T13:40:26.032616
451058;Claim;Furto in Casa;2022-05-25T13:43:10.033615
451061;Claim;Incidente Auto;2022-07-07T13:41:29.033615
451064;Claim;Incidente Auto;2022-10-24T13:42:00.033615
451073;Claim;Incendio doloso Casa;2022-09-14T13:44:02.033615
451079;Claim;Incidente Auto;2022-07-18T13:43:33.033615
451085;Claim;Incendio doloso Auto;2022-03-16T13:43:42.034618
451088;Claim;Incendio doloso Casa;2022-10-15T13:45:59.034618
451094;Claim;Incidente Auto;2022-04-14T13:41:05.034618
451097;Claim;Incendio doloso Casa;2022-06-16T13:42:17.034618
451103;Claim;Incendio doloso Casa;2022-12-08T13:45:13.034618
451112;Claim;Incendio doloso Casa;2022-09-29T13:45:26.035617
451118;Claim;Incendio doloso Casa;2022-10-21T13:43:25.035617
451121;Claim;Incendio doloso Auto;2022-06-22T13:43:06.035617
451124;Claim;Furto in Casa;2022-12-18T13:40:21.035617
451130;Claim;Furto Auto;2022-06-05T13:43:31.037746
451133;Claim;Furto Auto;2022-04-23T13:43:17.037746
451139;Claim;Incidente Auto;2023-01-07T13:41:26.038268
451142;Claim;Furto in Casa;2022-07-07T13:42:25.038268
451145;Claim;Furto in Casa;2022-10-26T13:45:33.038268
451148;Claim;Incidente Auto;2022-10-03T13:40:46.038794
451151;Claim;Furto in Casa;2022-01-25T13:44:05.038794
451154;Claim;Incidente Auto;2022-04-18T13:44:46.038794
451160;Claim;Furto in Casa;2022-08-12T13:45:22.038794
451166;Claim;Incidente Auto;2022-12-15T13:41:46.039327
451190;Claim;Furto in Casa;2022-11-19T13:41:39.039852
451193;Claim;Incendio doloso Auto;2022-06-23T13:44:03.040379
451202;Claim;Furto in Casa;2022-08-10T13:45:42.040379
451226;Claim;Furto Auto;2022-02-04T13:43:32.041425
451229;Claim;Furto in Casa;2022-05-19T13:44:49.041425
451238;Claim;Incendio doloso Auto;2022-09-22T13:42:04.041952
451244;Claim;Furto Auto;2022-07-20T13:40:24.041952
451247;Claim;Furto in Casa;2022-12-01T13:44:21.042478
451250;Claim;Incendio doloso Auto;2022-03-18T13:42:42.042478
451262;Claim;Furto in Casa;2022-03-07T13:43:04.043012
451265;Claim;Furto in Casa;2022-11-09T13:44:08.043012
451271;Claim;Furto Auto;2022-05-29T13:41:05.043012
451274;Claim;Furto in Casa;2022-05-19T13:40:48.043545
451277;Claim;Furto Auto;2022-02-21T13:41:03.043545
451283;Claim;Furto in Casa;2022-03-31T13:46:04.043545
451286;Claim;Furto Auto;2022-08-06T13:45:42.043545
451295;Claim;Furto in Casa;2022-04-15T13:44:13.044081
451298;Claim;Incendio doloso Auto;2022-07-14T13:45:12.044081
451301;Claim;Incidente Auto;2022-10-21T13:43:50.044608
451304;Claim;Furto Auto;2022-02-16T13:40:15.044608
451310;Claim;Incidente Auto;2022-04-21T13:40:45.044608
451319;Claim;Incidente Auto;2023-01-10T13:40:37.045133
451328;Claim;Incidente Auto;2022-12-07T13:44:22.045133
451337;Claim;Incidente Auto;2022-05-10T13:43:43.045655
451346;Claim;Incidente Auto;2022-08-27T13:42:21.046188
451349;Claim;Furto Auto;2022-02-01T13:44:48.046188
451352;Claim;Furto in Casa;2022-10-23T13:41:44.046188
451355;Claim;Incendio doloso Auto;2022-02-11T13:42:47.046188
451358;Claim;Furto Auto;2022-10-02T13:44:37.046768
451367;Claim;Furto Auto;2022-04-13T13:45:02.046768
451379;Claim;Incidente Auto;2022-12-09T13:43:00.047273
451382;Claim;Incidente Auto;2022-11-27T13:45:31.047800
451388;Claim;Incidente Auto;2022-07-04T13:40:36.047800
451391;Claim;Furto Auto;2022-10-23T13:41:02.047800
451394;Claim;Furto in Casa;2022-08-14T13:45:31.047800
451397;Claim;Incendio doloso Casa;2022-02-11T13:45:05.048334
451403;Claim;Furto in Casa;2022-12-31T13:42:51.048334
451406;Claim;Incendio doloso Casa;2022-08-05T13:42:09.048334
451409;Claim;Furto in Casa;2022-03-19T13:45:57.048334
451415;Claim;Incendio doloso Casa;2022-09-19T13:44:19.048334
451418;Claim;Incendio doloso Casa;2022-05-22T13:43:29.048334
451421;Claim;Furto Auto;2022-02-18T13:41:49.048334
451436;Claim;Incidente Auto;2022-07-25T13:40:40.049339
451439;Claim;Incidente Auto;2022-08-18T13:44:04.049339
451442;Claim;Incendio doloso Auto;2022-12-05T13:42:04.049339
451448;Claim;Incendio doloso Casa;2022-07-23T13:40:44.049339
451454;Claim;Incendio doloso Auto;2022-05-28T13:45:50.050340
451466;Claim;Furto in Casa;2022-12-17T13:40:09.050340
451484;Claim;Furto in Casa;2022-07-16T13:44:09.051341
451487;Claim;Furto Auto;2022-04-19T13:41:02.051341
451496;Claim;Furto in Casa;2022-04-23T13:44:12.051341
451499;Claim;Furto in Casa;2023-01-08T13:40:51.051341
451502;Claim;Incidente Auto;2022-08-08T13:41:09.051341
451505;Claim;Incendio doloso Auto;2023-01-08T13:45:36.052342
451508;Claim;Incidente Auto;2022-03-25T13:42:31.052342
451514;Claim;Furto in Casa;2022-11-17T13:44:54.052342
451520;Claim;Furto Auto;2022-10-24T13:40:54.052342
451526;Claim;Incidente Auto;2022-04-29T13:44:08.052342
451538;Claim;Furto Auto;2022-07-17T13:41:50.053341
451550;Claim;Incendio doloso Auto;2022-07-26T13:44:09.053341
451553;Claim;Furto in Casa;2022-11-04T13:42:21.053341
451571;Claim;Incendio doloso Auto;2022-07-22T13:42:10.054342
451580;Claim;Incendio doloso Auto;2022-02-08T13:44:09.054342
451586;Claim;Incendio doloso Auto;2022-04-05T13:44:58.055341
451589;Claim;Furto Auto;2022-08-24T13:41:17.055341
