:ID;:LABEL;type;open_date;closed_date
785310;Claim;Furto Auto;2022-05-25T13:45:38.521276;2022-05-30T13:51:46.521276
785319;Claim;Incidente Auto;2022-04-28T13:46:18.522275;2022-05-03T13:53:50.522275
785322;Claim;Incendio doloso Auto;2022-11-22T13:49:37.522275;2022-11-27T13:54:56.522275
785328;Claim;Furto in Casa;2022-05-28T13:49:47.539089;2022-06-02T13:59:07.539089
785334;Claim;Furto in Casa;2022-12-09T13:48:31.539089;2022-12-14T13:55:14.539089
785340;Claim;Incendio doloso Auto;2022-11-11T13:48:34.539089;2022-11-16T13:55:38.539089
785346;Claim;Furto in Casa;2022-01-28T13:49:30.539089;2022-02-02T14:00:18.539089
785358;Claim;Incendio doloso Auto;2022-12-18T13:45:46.539089;2022-12-23T13:53:41.539089
785361;Claim;Incendio doloso Casa;2022-02-17T13:48:27.539089;2022-02-22T13:56:32.539089
785364;Claim;Incendio doloso Auto;2022-05-23T13:46:27.539089;2022-05-28T13:53:14.539089
785367;Claim;Incendio doloso Auto;2022-04-28T13:45:04.539089;2022-05-03T13:54:30.539089
785370;Claim;Furto Auto;2022-08-17T13:48:50.539089;2022-08-22T13:55:44.539089
785373;Claim;Incendio doloso Auto;2022-04-30T13:50:32.539089;2022-05-05T13:59:10.539089
785376;Claim;Furto Auto;2022-08-29T13:46:20.539089;2022-09-03T13:55:51.539089
785388;Claim;Furto Auto;2022-02-19T13:45:25.540090;2022-02-24T13:51:39.540090
785400;Claim;Furto in Casa;2022-02-23T13:49:32.540090;2022-02-28T14:00:07.540090
785415;Claim;Incidente Auto;2022-12-03T13:47:34.540090;2022-12-08T13:53:09.540090
785418;Claim;Furto in Casa;2022-03-04T13:47:39.540090;2022-03-09T13:54:49.540090
785430;Claim;Incendio doloso Auto;2022-07-19T13:48:36.540090;2022-07-24T13:55:44.540090
785436;Claim;Furto in Casa;2022-05-22T13:47:29.540090;2022-05-27T13:55:04.540090
785439;Claim;Furto Auto;2022-06-11T13:48:42.540090;2022-06-16T13:58:07.540090
785454;Claim;Incendio doloso Auto;2022-04-20T13:48:43.541087;2022-04-25T13:55:53.541087
785457;Claim;Furto Auto;2022-09-29T13:48:34.541087;2022-10-04T13:56:15.541087
785469;Claim;Furto in Casa;2022-12-21T13:45:57.541087;2022-12-26T13:53:48.541087
785490;Claim;Furto in Casa;2022-04-29T13:48:40.541087;2022-05-04T13:55:21.541087
785499;Claim;Incidente Auto;2022-07-07T13:47:57.541087;2022-07-12T13:54:27.541087
785505;Claim;Incidente Auto;2022-08-24T13:45:00.541087;2022-08-29T13:50:30.541087
785526;Claim;Incendio doloso Auto;2023-01-10T13:48:36.542086;2023-01-15T13:54:10.542086
785532;Claim;Furto in Casa;2022-05-02T13:47:33.542086;2022-05-07T13:57:23.542086
785538;Claim;Incidente Auto;2022-12-25T13:45:54.542086;2022-12-30T13:56:27.542086
785541;Claim;Furto in Casa;2022-11-24T13:45:14.542086;2022-11-29T13:53:55.542086
785544;Claim;Incendio doloso Casa;2023-01-24T13:50:17.542086;2023-01-29T14:00:42.542086
785547;Claim;Incendio doloso Casa;2022-06-27T13:46:50.542086;2022-07-02T13:53:17.542086
785550;Claim;Incidente Auto;2022-04-28T13:45:24.542086;2022-05-03T13:54:40.542086
785553;Claim;Incendio doloso Casa;2022-07-24T13:45:06.542086;2022-07-29T13:54:07.542086
785574;Claim;Incidente Auto;2022-03-14T13:49:47.542086;2022-03-19T13:57:50.542086
785577;Claim;Incendio doloso Auto;2022-02-08T13:45:14.542086;2022-02-13T13:53:08.542086
785586;Claim;Incidente Auto;2022-04-01T13:49:50.543086;2022-04-06T13:58:38.543086
785607;Claim;Incendio doloso Auto;2022-11-01T13:47:45.543086;2022-11-06T13:54:21.543086
785613;Claim;Incendio doloso Auto;2022-03-12T13:47:08.543086;2022-03-17T13:52:57.543086
785619;Claim;Incendio doloso Auto;2022-03-03T13:47:25.543086;2022-03-08T13:53:59.543086
785622;Claim;Furto in Casa;2022-03-01T13:48:40.543086;2022-03-06T13:56:21.543086
785625;Claim;Incendio doloso Casa;2022-09-26T13:50:23.543086;2022-10-01T13:55:29.543086
785628;Claim;Incendio doloso Auto;2022-02-05T13:47:37.543086;2022-02-10T13:54:31.543086
785631;Claim;Furto in Casa;2022-08-15T13:49:56.543086;2022-08-20T13:55:20.543086
785634;Claim;Furto Auto;2022-08-15T13:48:26.543086;2022-08-20T13:58:33.543086
785637;Claim;Furto Auto;2022-10-07T13:46:47.543086;2022-10-12T13:54:58.543086
785640;Claim;Incendio doloso Auto;2022-09-06T13:47:34.543086;2022-09-11T13:55:08.543086
785646;Claim;Incendio doloso Auto;2022-08-03T13:44:55.543086;2022-08-08T13:55:11.543086
785652;Claim;Incidente Auto;2022-11-30T13:46:00.544089;2022-12-05T13:51:09.544089
785655;Claim;Incidente Auto;2022-07-16T13:48:35.544089;2022-07-21T13:56:12.544089
785658;Claim;Incendio doloso Auto;2022-05-19T13:47:41.544089;2022-05-24T13:56:49.544089
785661;Claim;Incendio doloso Casa;2022-02-02T13:46:02.544089;2022-02-07T13:52:44.544089
785664;Claim;Incendio doloso Auto;2022-04-08T13:49:07.544089;2022-04-13T13:57:56.544089
785673;Claim;Incidente Auto;2022-03-12T13:45:57.544089;2022-03-17T13:52:46.544089
785679;Claim;Incidente Auto;2022-06-27T13:49:37.544089;2022-07-02T13:58:48.544089
785682;Claim;Incendio doloso Casa;2022-02-13T13:50:46.544089;2022-02-18T14:00:44.544089
785685;Claim;Incendio doloso Auto;2022-04-16T13:46:36.544089;2022-04-21T13:55:59.544089
785688;Claim;Incendio doloso Casa;2022-10-22T13:46:11.544089;2022-10-27T13:52:06.544089
785703;Claim;Incendio doloso Casa;2022-08-26T13:50:44.544089;2022-08-31T13:59:40.544089
785709;Claim;Incidente Auto;2022-02-03T13:48:39.544089;2022-02-08T13:55:15.544089
785718;Claim;Incidente Auto;2022-08-29T13:49:40.545086;2022-09-03T13:54:41.545086
785721;Claim;Incendio doloso Auto;2022-06-27T13:46:22.545086;2022-07-02T13:52:49.545086
785727;Claim;Furto in Casa;2022-05-22T13:46:31.545086;2022-05-27T13:57:21.545086
785733;Claim;Incendio doloso Casa;2022-02-20T13:47:30.545086;2022-02-25T13:56:12.545086
785736;Claim;Furto Auto;2022-10-20T13:49:19.545086;2022-10-25T13:54:53.545086
785739;Claim;Furto Auto;2022-11-14T13:46:29.545086;2022-11-19T13:53:23.545086
785745;Claim;Furto in Casa;2022-08-28T13:46:52.545086;2022-09-02T13:54:34.545086
785766;Claim;Furto in Casa;2022-10-11T13:47:45.545086;2022-10-16T13:58:40.545086
785778;Claim;Incendio doloso Casa;2022-06-17T13:49:01.545086;2022-06-22T13:56:27.545086
785781;Claim;Furto Auto;2022-06-14T13:49:43.545086;2022-06-19T13:57:25.545086
785787;Claim;Incidente Auto;2022-05-08T13:46:39.546091;2022-05-13T13:57:05.546091
785793;Claim;Incendio doloso Casa;2022-01-25T13:45:24.546091;2022-01-30T13:52:29.546091
785805;Claim;Incidente Auto;2022-06-12T13:45:59.546091;2022-06-17T13:54:25.546091
785814;Claim;Furto Auto;2023-01-19T13:48:02.546091;2023-01-24T13:54:16.546091
785817;Claim;Furto in Casa;2023-01-05T13:47:33.546091;2023-01-10T13:54:34.546091
785829;Claim;Furto in Casa;2022-08-17T13:46:58.546091;2022-08-22T13:57:01.546091
785832;Claim;Furto Auto;2022-01-29T13:48:54.546091;2022-02-03T13:58:28.546091
785835;Claim;Furto Auto;2022-11-20T13:47:28.546091;2022-11-25T13:57:53.546091
785841;Claim;Furto Auto;2022-08-11T13:49:52.546091;2022-08-16T13:55:04.546091
785853;Claim;Incidente Auto;2022-11-08T13:46:29.547089;2022-11-13T13:53:20.547089
785859;Claim;Incidente Auto;2022-07-09T13:50:22.547089;2022-07-14T13:57:18.547089
785865;Claim;Furto Auto;2023-01-19T13:45:40.547089;2023-01-24T13:55:19.547089
785868;Claim;Furto Auto;2022-10-14T13:47:00.547089;2022-10-19T13:52:10.547089
785871;Claim;Incidente Auto;2022-03-26T13:48:14.547089;2022-03-31T13:57:16.547089
785889;Claim;Furto in Casa;2022-09-08T13:46:53.547089;2022-09-13T13:54:56.547089
785892;Claim;Incendio doloso Casa;2022-12-19T13:45:07.547089;2022-12-24T13:52:56.547089
785901;Claim;Incidente Auto;2022-07-28T13:50:28.547089;2022-08-02T13:55:52.547089
785910;Claim;Incendio doloso Auto;2022-12-28T13:50:00.547089;2023-01-02T13:56:35.547089
785913;Claim;Furto in Casa;2022-07-22T13:45:22.547089;2022-07-27T13:54:42.547089
785916;Claim;Furto Auto;2022-06-08T13:46:39.547089;2022-06-13T13:57:06.547089
785931;Claim;Incidente Auto;2022-08-28T13:49:29.548087;2022-09-02T13:55:04.548087
785937;Claim;Incendio doloso Casa;2022-08-26T13:45:24.548087;2022-08-31T13:51:38.548087
785949;Claim;Furto in Casa;2022-08-22T13:46:53.548087;2022-08-27T13:55:18.548087
785952;Claim;Incendio doloso Casa;2022-04-24T13:49:32.548087;2022-04-29T13:58:24.548087
785958;Claim;Incidente Auto;2023-01-20T13:48:31.548087;2023-01-25T13:54:11.548087
785964;Claim;Incendio doloso Casa;2023-01-07T13:47:59.548087;2023-01-12T13:56:12.548087
785967;Claim;Incidente Auto;2023-01-03T13:47:38.548087;2023-01-08T13:56:30.548087
785976;Claim;Furto in Casa;2022-09-20T13:48:14.548087;2022-09-25T13:55:51.548087
785979;Claim;Incidente Auto;2022-04-23T13:50:25.548087;2022-04-28T13:57:46.548087
785982;Claim;Incidente Auto;2023-01-19T13:50:17.548087;2023-01-24T14:00:35.548087
785988;Claim;Incidente Auto;2023-01-05T13:45:42.549086;2023-01-10T13:54:01.549086
785991;Claim;Incidente Auto;2022-10-05T13:45:46.549086;2022-10-10T13:52:03.549086
785994;Claim;Furto in Casa;2022-04-14T13:50:16.549086;2022-04-19T13:59:25.549086
785997;Claim;Incendio doloso Auto;2022-12-31T13:45:53.549086;2023-01-05T13:51:46.549086
786000;Claim;Furto in Casa;2023-01-23T13:49:42.549086;2023-01-28T13:58:07.549086
786012;Claim;Furto in Casa;2022-08-06T13:45:20.549086;2022-08-11T13:52:07.549086
786015;Claim;Incidente Auto;2023-01-13T13:47:00.549086;2023-01-18T13:55:25.549086
786018;Claim;Incidente Auto;2022-07-08T13:46:10.549086;2022-07-13T13:54:08.549086
786021;Claim;Incidente Auto;2022-04-06T13:50:19.549086;2022-04-11T13:55:28.549086
786030;Claim;Incendio doloso Auto;2022-01-27T13:48:47.549086;2022-02-01T13:56:42.549086
786033;Claim;Furto in Casa;2022-04-24T13:50:44.549086;2022-04-29T13:58:05.549086
786039;Claim;Furto in Casa;2023-01-24T13:45:54.549086;2023-01-29T13:56:39.549086
786042;Claim;Incendio doloso Auto;2022-08-04T13:49:46.549086;2022-08-09T13:59:58.549086
786048;Claim;Incendio doloso Auto;2022-04-17T13:49:08.549086;2022-04-22T13:55:33.549086
786051;Claim;Furto in Casa;2022-06-24T13:47:14.550086;2022-06-29T13:55:34.550086
786060;Claim;Furto in Casa;2022-11-02T13:47:37.550086;2022-11-07T13:56:18.550086
786066;Claim;Incendio doloso Casa;2022-05-05T13:46:10.550086;2022-05-10T13:56:29.550086
786078;Claim;Incidente Auto;2022-09-28T13:45:05.550086;2022-10-03T13:53:04.550086
786081;Claim;Incendio doloso Auto;2022-12-06T13:46:09.550086;2022-12-11T13:55:19.550086
786084;Claim;Furto Auto;2022-02-19T13:49:27.550086;2022-02-24T13:55:52.550086
786087;Claim;Incidente Auto;2022-02-07T13:47:15.550086;2022-02-12T13:53:33.550086
786096;Claim;Incidente Auto;2022-05-30T13:46:13.550086;2022-06-04T13:52:38.550086
786099;Claim;Incidente Auto;2022-04-13T13:44:52.550086;2022-04-18T13:55:48.550086
786108;Claim;Incendio doloso Casa;2022-04-28T13:45:41.550086;2022-05-03T13:55:36.550086
786114;Claim;Incidente Auto;2022-10-21T13:50:37.550086;2022-10-26T13:59:29.550086
786120;Claim;Furto Auto;2022-03-26T13:49:17.551087;2022-03-31T13:57:10.551087
786123;Claim;Incendio doloso Casa;2022-06-12T13:46:00.551087;2022-06-17T13:51:33.551087
786126;Claim;Furto Auto;2022-03-16T13:45:25.551087;2022-03-21T13:50:56.551087
786129;Claim;Incidente Auto;2022-06-25T13:47:39.551087;2022-06-30T13:56:47.551087
786150;Claim;Incendio doloso Casa;2022-11-25T13:49:47.551087;2022-11-30T13:56:27.551087
786153;Claim;Incendio doloso Casa;2022-07-20T13:49:46.551087;2022-07-25T14:00:05.551087
786156;Claim;Furto Auto;2022-12-18T13:45:15.551087;2022-12-23T13:56:01.551087
786162;Claim;Incidente Auto;2022-08-27T13:46:43.551087;2022-09-01T13:57:36.551087
786165;Claim;Furto in Casa;2022-12-05T13:49:05.551087;2022-12-10T13:58:09.551087
786168;Claim;Incendio doloso Casa;2022-06-25T13:48:37.551087;2022-06-30T13:58:22.551087
786189;Claim;Furto Auto;2022-11-01T13:46:12.552089;2022-11-06T13:53:48.552089
786201;Claim;Incendio doloso Auto;2022-10-06T13:49:55.552089;2022-10-11T13:56:40.552089
786210;Claim;Furto in Casa;2022-08-02T13:45:35.552089;2022-08-07T13:54:37.552089
786243;Claim;Furto in Casa;2022-02-26T13:45:20.552089;2022-03-03T13:50:42.552089
786246;Claim;Furto Auto;2022-07-03T13:45:06.552089;2022-07-08T13:50:10.552089
786252;Claim;Furto Auto;2022-04-13T13:47:20.553086;2022-04-18T13:52:26.553086
786258;Claim;Incendio doloso Auto;2022-06-25T13:46:52.553086;2022-06-30T13:52:08.553086
786267;Claim;Furto Auto;2022-08-06T13:47:19.553086;2022-08-11T13:52:34.553086
786273;Claim;Furto Auto;2022-02-15T13:45:45.553086;2022-02-20T13:51:33.553086
786276;Claim;Furto in Casa;2022-04-25T13:47:34.553086;2022-04-30T13:56:00.553086
786282;Claim;Furto in Casa;2022-08-06T13:47:56.553086;2022-08-11T13:53:34.553086
786285;Claim;Incendio doloso Auto;2022-02-06T13:46:00.553086;2022-02-11T13:53:50.553086
786288;Claim;Incendio doloso Casa;2022-09-03T13:49:20.553086;2022-09-08T14:00:07.553086
786291;Claim;Incidente Auto;2022-10-28T13:49:29.553086;2022-11-02T14:00:17.553086
786297;Claim;Incendio doloso Casa;2022-12-04T13:47:09.553086;2022-12-09T13:55:08.553086
786306;Claim;Incendio doloso Auto;2022-02-01T13:49:40.553086;2022-02-06T13:56:08.553086
786315;Claim;Furto in Casa;2022-11-02T13:46:30.553086;2022-11-07T13:51:48.553086
786318;Claim;Incendio doloso Casa;2022-06-10T13:47:14.554089;2022-06-15T13:56:39.554089
786321;Claim;Furto in Casa;2022-10-15T13:44:58.554089;2022-10-20T13:51:46.554089
786324;Claim;Incendio doloso Auto;2022-05-12T13:48:45.554089;2022-05-17T13:56:22.554089
786327;Claim;Furto Auto;2022-04-12T13:47:02.554089;2022-04-17T13:53:29.554089
786333;Claim;Incendio doloso Casa;2022-07-15T13:46:54.554089;2022-07-20T13:54:30.554089
786348;Claim;Furto in Casa;2022-10-15T13:46:01.554089;2022-10-20T13:53:41.554089
786360;Claim;Furto in Casa;2022-06-12T13:47:53.554089;2022-06-17T13:57:52.554089
786378;Claim;Incendio doloso Auto;2022-03-26T13:50:42.554089;2022-03-31T14:01:23.554089
786390;Claim;Furto in Casa;2023-01-20T13:50:27.555086;2023-01-25T13:57:47.555086
786393;Claim;Incendio doloso Auto;2022-10-09T13:49:18.555086;2022-10-14T14:00:15.555086
786399;Claim;Furto in Casa;2022-02-08T13:48:09.555086;2022-02-13T13:56:24.555086
786405;Claim;Furto in Casa;2022-02-02T13:50:38.555086;2022-02-07T14:01:12.555086
786414;Claim;Furto Auto;2022-08-28T13:46:46.555086;2022-09-02T13:53:57.555086
786426;Claim;Furto in Casa;2022-10-03T13:49:47.555086;2022-10-08T13:59:56.555086
786429;Claim;Incidente Auto;2022-06-26T13:45:53.555086;2022-07-01T13:56:12.555086
786435;Claim;Incidente Auto;2022-11-06T13:45:38.556090;2022-11-11T13:55:22.556090
786438;Claim;Furto Auto;2022-10-28T13:48:30.556090;2022-11-02T13:57:09.556090
786441;Claim;Furto Auto;2022-02-27T13:46:03.556090;2022-03-04T13:51:41.556090
786450;Claim;Furto Auto;2022-04-01T13:46:35.556090;2022-04-06T13:54:46.556090
786453;Claim;Furto in Casa;2022-04-17T13:45:08.556090;2022-04-22T13:54:16.556090
786456;Claim;Incidente Auto;2022-03-11T13:44:58.556090;2022-03-16T13:53:22.556090
786459;Claim;Incendio doloso Casa;2022-12-07T13:46:24.556090;2022-12-12T13:55:12.556090
786471;Claim;Incendio doloso Casa;2022-09-15T13:45:33.556090;2022-09-20T13:56:03.556090
786480;Claim;Furto Auto;2022-11-23T13:47:10.556090;2022-11-28T13:54:00.556090
786486;Claim;Furto in Casa;2022-02-12T13:48:17.556090;2022-02-17T13:58:50.556090
786492;Claim;Furto in Casa;2022-06-14T13:45:15.556090;2022-06-19T13:55:59.556090
786495;Claim;Furto Auto;2022-01-25T13:50:45.556090;2022-01-30T13:57:37.556090
786504;Claim;Incendio doloso Casa;2022-10-25T13:47:31.556090;2022-10-30T13:55:37.556090
786513;Claim;Incendio doloso Auto;2022-08-14T13:49:49.557089;2022-08-19T13:58:56.557089
786516;Claim;Furto in Casa;2022-11-07T13:46:49.557089;2022-11-12T13:56:26.557089
786525;Claim;Furto in Casa;2022-11-13T13:50:04.557089;2022-11-18T13:59:34.557089
786528;Claim;Furto Auto;2022-07-02T13:45:39.557089;2022-07-07T13:54:32.557089
786534;Claim;Incidente Auto;2022-02-09T13:49:18.557089;2022-02-14T13:56:41.557089
786540;Claim;Incendio doloso Auto;2022-07-22T13:45:02.557089;2022-07-27T13:55:49.557089
786558;Claim;Incidente Auto;2022-06-07T13:49:56.557089;2022-06-12T13:55:43.557089
786561;Claim;Incidente Auto;2022-03-29T13:47:23.557089;2022-04-03T13:52:57.557089
786564;Claim;Furto in Casa;2022-03-13T13:45:53.557089;2022-03-18T13:51:00.557089
786567;Claim;Incendio doloso Casa;2022-04-20T13:45:52.557089;2022-04-25T13:55:06.557089
786579;Claim;Incendio doloso Casa;2022-02-25T13:47:05.558090;2022-03-02T13:56:35.558090
786591;Claim;Incidente Auto;2022-12-26T13:48:11.558090;2022-12-31T13:53:27.558090
786594;Claim;Incendio doloso Casa;2022-02-24T13:49:26.558090;2022-03-01T13:59:20.558090
786597;Claim;Incidente Auto;2022-09-05T13:47:45.558090;2022-09-10T13:58:07.558090
786606;Claim;Incendio doloso Casa;2022-10-02T13:45:06.558090;2022-10-07T13:53:28.558090
786618;Claim;Incidente Auto;2022-06-08T13:46:22.558090;2022-06-13T13:56:27.558090
786621;Claim;Incendio doloso Auto;2022-12-29T13:47:57.558090;2023-01-03T13:56:27.558090
786630;Claim;Incendio doloso Auto;2022-11-18T13:50:30.558090;2022-11-23T13:57:09.558090
786636;Claim;Furto Auto;2022-05-15T13:49:38.558090;2022-05-20T14:00:19.558090
786639;Claim;Incendio doloso Auto;2022-09-26T13:48:22.558090;2022-10-01T13:58:15.558090
786651;Claim;Incidente Auto;2022-10-12T13:45:41.559099;2022-10-17T13:51:00.559099
786660;Claim;Furto Auto;2022-10-18T13:46:10.559099;2022-10-23T13:55:46.559099
786672;Claim;Furto in Casa;2022-08-07T13:50:24.559099;2022-08-12T13:58:12.559099
786678;Claim;Incidente Auto;2022-07-23T13:46:55.559099;2022-07-28T13:57:41.559099
786690;Claim;Furto Auto;2022-05-25T13:44:52.559099;2022-05-30T13:53:58.559099
786693;Claim;Incendio doloso Auto;2022-03-23T13:50:49.559099;2022-03-28T14:00:13.559099
786696;Claim;Incendio doloso Casa;2023-01-08T13:48:20.559099;2023-01-13T13:58:54.559099
786699;Claim;Incidente Auto;2022-09-07T13:47:25.559099;2022-09-12T13:54:20.559099
786705;Claim;Furto in Casa;2022-10-31T13:49:54.559099;2022-11-05T13:55:45.559099
786711;Claim;Incidente Auto;2022-11-17T13:50:02.559099;2022-11-22T13:57:45.559099
786717;Claim;Furto in Casa;2023-01-15T13:46:31.559099;2023-01-20T13:52:33.559099
786720;Claim;Incendio doloso Casa;2022-08-26T13:46:02.560096;2022-08-31T13:54:35.560096
786723;Claim;Incendio doloso Auto;2022-06-05T13:49:13.560096;2022-06-10T13:58:43.560096
786729;Claim;Furto in Casa;2022-02-02T13:45:53.560096;2022-02-07T13:55:48.560096
786732;Claim;Furto in Casa;2022-12-30T13:50:21.560096;2023-01-04T13:56:54.560096
786735;Claim;Furto Auto;2022-05-03T13:44:54.560096;2022-05-08T13:51:59.560096
786741;Claim;Incendio doloso Auto;2022-02-01T13:45:05.560096;2022-02-06T13:54:58.560096
786747;Claim;Incendio doloso Auto;2022-08-07T13:46:21.560096;2022-08-12T13:52:31.560096
786753;Claim;Furto in Casa;2022-06-22T13:50:09.560096;2022-06-27T13:59:06.560096
786759;Claim;Furto in Casa;2022-01-31T13:47:23.560096;2022-02-05T13:56:25.560096
786762;Claim;Furto Auto;2022-05-05T13:47:48.560096;2022-05-10T13:55:55.560096
786774;Claim;Incendio doloso Auto;2022-12-01T13:45:32.560096;2022-12-06T13:55:15.560096
786777;Claim;Furto Auto;2022-02-15T13:49:45.560096;2022-02-20T13:55:19.560096
786783;Claim;Furto Auto;2022-12-31T13:50:48.560096;2023-01-05T13:58:13.560096
786789;Claim;Furto Auto;2022-06-25T13:46:28.560096;2022-06-30T13:57:19.560096
786792;Claim;Furto in Casa;2022-09-05T13:47:18.561098;2022-09-10T13:53:26.561098
786801;Claim;Furto in Casa;2022-06-19T13:48:27.561098;2022-06-24T13:59:19.561098
786807;Claim;Furto Auto;2022-06-20T13:48:05.561098;2022-06-25T13:55:42.561098
786810;Claim;Incendio doloso Auto;2022-08-20T13:50:28.561098;2022-08-25T13:58:36.561098
786822;Claim;Furto in Casa;2022-09-02T13:49:46.561098;2022-09-07T14:00:41.561098
786825;Claim;Furto in Casa;2022-12-14T13:49:42.561098;2022-12-19T13:59:48.561098
786834;Claim;Incidente Auto;2022-06-05T13:45:59.561098;2022-06-10T13:53:33.561098
786840;Claim;Furto Auto;2022-04-06T13:46:12.561098;2022-04-11T13:51:36.561098
786843;Claim;Furto in Casa;2022-09-04T13:47:27.561098;2022-09-09T13:57:21.561098
786846;Claim;Incendio doloso Auto;2022-03-15T13:47:37.561098;2022-03-20T13:54:30.561098
786861;Claim;Incendio doloso Auto;2022-05-02T13:50:33.562095;2022-05-07T14:01:24.562095
786867;Claim;Incidente Auto;2022-12-07T13:45:23.562095;2022-12-12T13:54:36.562095
786870;Claim;Furto in Casa;2022-01-26T13:45:15.562095;2022-01-31T13:54:54.562095
786873;Claim;Incendio doloso Casa;2022-11-05T13:46:36.562095;2022-11-10T13:52:46.562095
786876;Claim;Furto in Casa;2022-05-19T13:49:38.562095;2022-05-24T13:59:44.562095
786879;Claim;Furto Auto;2022-10-01T13:46:59.562095;2022-10-06T13:56:43.562095
786882;Claim;Incendio doloso Casa;2022-03-26T13:48:11.562095;2022-03-31T13:58:55.562095
786894;Claim;Furto Auto;2022-11-03T13:49:19.562095;2022-11-08T13:54:22.562095
786897;Claim;Incendio doloso Auto;2022-01-30T13:49:58.562095;2022-02-04T13:55:42.562095
786900;Claim;Incendio doloso Casa;2022-03-21T13:50:01.562095;2022-03-26T13:59:03.562095
786909;Claim;Incendio doloso Casa;2022-10-04T13:45:35.562095;2022-10-09T13:54:28.562095
786927;Claim;Incidente Auto;2022-01-31T13:46:56.562095;2022-02-05T13:52:47.562095
786942;Claim;Incendio doloso Casa;2022-11-21T13:47:48.563098;2022-11-26T13:54:34.563098
786945;Claim;Furto Auto;2022-03-19T13:44:56.563098;2022-03-24T13:52:06.563098
786948;Claim;Furto in Casa;2022-06-20T13:46:25.563098;2022-06-25T13:56:29.563098
786954;Claim;Incendio doloso Auto;2022-09-19T13:46:10.563098;2022-09-24T13:51:50.563098
786966;Claim;Incidente Auto;2022-05-10T13:48:45.563098;2022-05-15T13:59:40.563098
786969;Claim;Incidente Auto;2022-01-26T13:45:17.563098;2022-01-31T13:54:41.563098
786972;Claim;Incendio doloso Casa;2022-08-07T13:46:56.563098;2022-08-12T13:56:35.563098
786975;Claim;Furto in Casa;2022-11-14T13:48:58.563098;2022-11-19T13:58:27.563098
786987;Claim;Furto Auto;2023-01-20T13:46:12.563098;2023-01-25T13:55:43.563098
786990;Claim;Furto in Casa;2022-07-11T13:50:12.563098;2022-07-16T13:56:52.563098
786996;Claim;Incidente Auto;2022-03-27T13:45:41.563098;2022-04-01T13:53:03.563098
787002;Claim;Furto Auto;2023-01-17T13:50:18.563098;2023-01-22T13:58:13.563098
787014;Claim;Incendio doloso Auto;2023-01-03T13:50:39.564099;2023-01-08T13:59:49.564099
787017;Claim;Furto Auto;2022-04-19T13:48:59.564099;2022-04-24T13:54:31.564099
787023;Claim;Incidente Auto;2022-04-19T13:50:16.564099;2022-04-24T13:56:50.564099
787026;Claim;Incendio doloso Casa;2022-05-18T13:48:08.564099;2022-05-23T13:56:42.564099
787038;Claim;Furto in Casa;2022-10-12T13:46:30.564099;2022-10-17T13:51:57.564099
787041;Claim;Furto in Casa;2022-03-12T13:45:43.564099;2022-03-17T13:52:07.564099
787044;Claim;Incendio doloso Casa;2022-10-28T13:46:59.564099;2022-11-02T13:57:28.564099
787050;Claim;Incendio doloso Casa;2022-08-07T13:47:52.564099;2022-08-12T13:55:14.564099
787053;Claim;Furto in Casa;2022-04-13T13:50:08.564099;2022-04-18T13:57:46.564099
787056;Claim;Incendio doloso Casa;2022-08-21T13:48:37.564099;2022-08-26T13:59:09.564099
787059;Claim;Furto Auto;2022-08-23T13:45:20.564099;2022-08-28T13:52:58.564099
787071;Claim;Furto in Casa;2022-03-10T13:45:18.564099;2022-03-15T13:54:23.564099
787074;Claim;Furto Auto;2022-12-07T13:49:37.565099;2022-12-12T13:59:14.565099
787080;Claim;Furto Auto;2022-02-03T13:47:55.565099;2022-02-08T13:54:57.565099
787083;Claim;Incendio doloso Auto;2022-08-28T13:50:43.565099;2022-09-02T13:59:23.565099
787086;Claim;Incendio doloso Casa;2022-07-19T13:50:33.565099;2022-07-24T13:58:08.565099
787089;Claim;Incendio doloso Casa;2022-03-30T13:45:10.565099;2022-04-04T13:51:36.565099
787095;Claim;Incidente Auto;2022-07-24T13:46:43.565099;2022-07-29T13:53:46.565099
787104;Claim;Incidente Auto;2022-06-07T13:48:47.565099;2022-06-12T13:56:01.565099
787107;Claim;Furto in Casa;2022-05-25T13:48:59.565099;2022-05-30T13:58:16.565099
787110;Claim;Incendio doloso Auto;2022-12-26T13:50:45.565099;2022-12-31T13:58:31.565099
787125;Claim;Furto Auto;2022-03-27T13:50:02.565099;2022-04-01T13:58:00.565099
787128;Claim;Furto in Casa;2022-04-10T13:49:54.565099;2022-04-15T13:58:04.565099
787140;Claim;Incendio doloso Casa;2023-01-11T13:44:52.565099;2023-01-16T13:50:55.565099
787146;Claim;Furto in Casa;2022-12-01T13:47:41.566097;2022-12-06T13:55:58.566097
787149;Claim;Incendio doloso Auto;2022-06-07T13:50:22.566097;2022-06-12T13:57:16.566097
787152;Claim;Incidente Auto;2023-01-15T13:45:26.566097;2023-01-20T13:52:25.566097
787155;Claim;Incendio doloso Casa;2022-09-01T13:47:50.566097;2022-09-06T13:53:54.566097
787158;Claim;Furto Auto;2022-02-19T13:48:14.566097;2022-02-24T13:58:15.566097
787164;Claim;Incendio doloso Casa;2022-11-08T13:48:33.566097;2022-11-13T13:55:04.566097
787167;Claim;Incidente Auto;2022-02-05T13:49:33.566097;2022-02-10T13:56:32.566097
787176;Claim;Incendio doloso Casa;2022-07-11T13:48:37.566097;2022-07-16T13:56:24.566097
